domain,task,model,rep_a,rep_b,n_pairs,n12_a_right_b_wrong,n21_a_wrong_b_right,mcnemar_p,p_fdr_bh
weapon,binary_1,gemini_25_pro,gpt_law,hybrid_gpt,141,11,14,0.6900379657745361,1.0
weapon,binary_1,gemini_25_pro,gpt_law,hybrid_manual_gpt,141,13,24,0.09887174959294498,0.4725912274973126
weapon,binary_1,gemini_25_pro,gpt_law,manual_fe,141,12,24,0.06524533522315325,0.39170862749169433
weapon,binary_1,gemini_25_pro,gpt_manual_features,hybrid_full_gpt,141,17,17,1.0,1.0
weapon,binary_1,gemini_25_pro,gpt_manual_features,hybrid_gpt,141,17,12,0.45825831964612007,0.8869833426447995
weapon,binary_1,gemini_25_pro,gpt_manual_features,hybrid_manual_gpt,141,14,17,0.720100131817162,1.0
weapon,binary_1,gemini_25_pro,gpt_manual_features,manual_fe,141,8,12,0.5034446716308594,0.9206017354124748
weapon,binary_1,gemini_25_pro,hybrid_full_gpt,hybrid_gpt,141,14,9,0.4048728942871094,0.8467147419323148
weapon,binary_1,gemini_25_pro,hybrid_full_gpt,hybrid_manual_gpt,141,13,16,0.711071103811264,1.0
weapon,binary_1,gemini_25_pro,hybrid_full_gpt,manual_fe,141,15,19,0.6075913612730801,0.9998900758119547
weapon,binary_1,gemini_25_pro,hybrid_gpt,hybrid_manual_gpt,141,13,21,0.22948101302608848,0.6736161957346267
weapon,binary_1,gemini_25_pro,hybrid_gpt,manual_fe,141,10,19,0.13604594767093658,0.5533968345440806
weapon,binary_1,gemini_25_pro,hybrid_manual_gpt,manual_fe,141,11,12,1.0,1.0
weapon,binary_1,gemini_3_flash,facts,fe_gpt_schema,141,59,9,3.914123197106857e-10,3.1871554077431734e-08
weapon,binary_1,gemini_3_flash,facts,fe_manual_format,141,4,8,0.3876953125,0.8228821591578327
weapon,binary_1,gemini_3_flash,facts,gpt_free,141,9,6,0.6072387695312499,0.9998900758119547
weapon,binary_1,gemini_3_flash,facts,gpt_law,141,6,9,0.6072387695312499,0.9998900758119547
weapon,binary_1,gemini_3_flash,facts,gpt_manual_features,141,10,12,0.8318119049072266,1.0
weapon,binary_1,gemini_3_flash,facts,hybrid_full_gpt,141,8,6,0.79052734375,1.0
weapon,binary_1,gemini_3_flash,facts,hybrid_gpt,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_1,gemini_3_flash,facts,hybrid_manual_gpt,141,9,15,0.30745625495910645,0.7397011634663683
weapon,binary_1,gemini_3_flash,facts,manual_fe,141,7,15,0.13380050659179688,0.5530011763266467
weapon,binary_1,gemini_3_flash,fe_gpt_schema,fe_manual_format,141,4,58,2.5917592724744587e-13,2.918968880624359e-11
weapon,binary_1,gemini_3_flash,fe_gpt_schema,gpt_free,141,10,57,4.042104433067336e-09,2.8014893032258997e-07
weapon,binary_1,gemini_3_flash,fe_gpt_schema,gpt_law,141,14,67,1.8890284038209304e-09,1.410600579691436e-07
weapon,binary_1,gemini_3_flash,fe_gpt_schema,gpt_manual_features,141,9,61,1.284387352739778e-10,1.15723300481854e-08
weapon,binary_1,gemini_3_flash,fe_gpt_schema,hybrid_full_gpt,141,7,55,2.4300843108615577e-10,2.085243775320251e-08
weapon,binary_1,gemini_3_flash,fe_gpt_schema,hybrid_gpt,141,16,71,1.9569930350880077e-09,1.410600579691436e-07
weapon,binary_1,gemini_3_flash,fe_gpt_schema,hybrid_manual_gpt,141,14,70,4.067956402779855e-10,3.1871554077431734e-08
weapon,binary_1,gemini_3_flash,fe_gpt_schema,manual_fe,141,4,62,2.0835438409305684e-14,3.7545460013568845e-12
weapon,binary_1,gemini_3_flash,fe_manual_format,gpt_free,141,14,7,0.18924713134765625,0.6223053479716726
weapon,binary_1,gemini_3_flash,fe_manual_format,gpt_law,141,10,9,1.0,1.0
weapon,binary_1,gemini_3_flash,fe_manual_format,gpt_manual_features,141,15,13,0.8505540192127228,1.0
weapon,binary_1,gemini_3_flash,fe_manual_format,hybrid_full_gpt,141,10,4,0.1795654296875,0.6179329675572519
weapon,binary_1,gemini_3_flash,fe_manual_format,hybrid_gpt,141,12,13,1.0,1.0
weapon,binary_1,gemini_3_flash,fe_manual_format,hybrid_manual_gpt,141,11,13,0.8388197422027588,1.0
weapon,binary_1,gemini_3_flash,fe_manual_format,manual_fe,141,8,12,0.5034446716308594,0.9206017354124748
weapon,binary_1,gemini_3_flash,gpt_free,gpt_law,141,6,12,0.237884521484375,0.68586865234375
weapon,binary_1,gemini_3_flash,gpt_free,gpt_manual_features,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_1,gemini_3_flash,gpt_free,hybrid_full_gpt,141,11,12,1.0,1.0
weapon,binary_1,gemini_3_flash,gpt_free,hybrid_gpt,141,9,17,0.16863754391670227,0.593525105738081
weapon,binary_1,gemini_3_flash,gpt_free,hybrid_manual_gpt,141,8,17,0.10775214433670044,0.5074179598273836
weapon,binary_1,gemini_3_flash,gpt_free,manual_fe,141,6,17,0.03468966484069824,0.30632402378888357
weapon,binary_1,gemini_3_flash,gpt_law,gpt_manual_features,141,12,11,1.0,1.0
weapon,binary_1,gemini_3_flash,gpt_law,hybrid_full_gpt,141,15,10,0.42435622215270996,0.8650338374651395
weapon,binary_1,gemini_3_flash,gpt_law,hybrid_gpt,141,6,8,0.79052734375,1.0
weapon,binary_1,gemini_3_flash,gpt_law,hybrid_manual_gpt,141,9,12,0.6636238098144531,1.0
weapon,binary_1,gemini_3_flash,gpt_law,manual_fe,141,10,15,0.42435622215270996,0.8650338374651395
weapon,binary_1,gemini_3_flash,gpt_manual_features,hybrid_full_gpt,141,16,12,0.5715881884098053,0.9744578197866312
weapon,binary_1,gemini_3_flash,gpt_manual_features,hybrid_gpt,141,14,17,0.720100131817162,1.0
weapon,binary_1,gemini_3_flash,gpt_manual_features,hybrid_manual_gpt,141,10,14,0.5412561893463135,0.9537013319672131
weapon,binary_1,gemini_3_flash,gpt_manual_features,manual_fe,141,9,15,0.30745625495910645,0.7397011634663683
weapon,binary_1,gemini_3_flash,hybrid_full_gpt,hybrid_gpt,141,12,19,0.28104151505976915,0.7174801997245179
weapon,binary_1,gemini_3_flash,hybrid_full_gpt,hybrid_manual_gpt,141,8,16,0.15158963203430176,0.5690927435954412
weapon,binary_1,gemini_3_flash,hybrid_full_gpt,manual_fe,141,9,19,0.08715855330228806,0.46058566877044893
weapon,binary_1,gemini_3_flash,hybrid_gpt,hybrid_manual_gpt,141,8,9,1.0,1.0
weapon,binary_1,gemini_3_flash,hybrid_gpt,manual_fe,141,14,17,0.720100131817162,1.0
weapon,binary_1,gemini_3_flash,hybrid_manual_gpt,manual_fe,141,12,14,0.8450189828872681,1.0
weapon,binary_1,gemma3_27b,facts,fe_gpt_schema,141,42,11,2.2475594023241285e-05,0.0011571720122823086
weapon,binary_1,gemma3_27b,facts,fe_manual_format,141,27,11,0.013852965261321515,0.17097974932124227
weapon,binary_1,gemma3_27b,facts,gpt_free,141,15,9,0.30745625495910645,0.7397011634663683
weapon,binary_1,gemma3_27b,facts,gpt_law,141,20,11,0.14961278438568115,0.5690927435954412
weapon,binary_1,gemma3_27b,facts,gpt_manual_features,141,30,12,0.007915897334896727,0.11597111380068212
weapon,binary_1,gemma3_27b,facts,hybrid_full_gpt,141,36,9,6.57466324582856e-05,0.0029090300611243017
weapon,binary_1,gemma3_27b,facts,hybrid_gpt,141,21,9,0.042773945257067694,0.3319149859408115
weapon,binary_1,gemma3_27b,facts,hybrid_manual_gpt,141,20,14,0.39152830513194203,0.8290646367188714
weapon,binary_1,gemma3_27b,facts,manual_fe,141,17,18,1.0,1.0
weapon,binary_1,gemma3_27b,fe_gpt_schema,fe_manual_format,141,3,18,0.0014896392822265625,0.03579106648763021
weapon,binary_1,gemma3_27b,fe_gpt_schema,gpt_free,141,13,38,0.0006210434562277101,0.01748625481441146
weapon,binary_1,gemma3_27b,fe_gpt_schema,gpt_law,141,7,29,0.00031255115754902363,0.010057449748273939
weapon,binary_1,gemma3_27b,fe_gpt_schema,gpt_manual_features,141,8,21,0.0241195447742939,0.24695124820044095
weapon,binary_1,gemma3_27b,fe_gpt_schema,hybrid_full_gpt,141,6,10,0.454498291015625,0.8869833426447995
weapon,binary_1,gemma3_27b,fe_gpt_schema,hybrid_gpt,141,8,27,0.0018782254774123432,0.04127515012557369
weapon,binary_1,gemma3_27b,fe_gpt_schema,hybrid_manual_gpt,141,9,34,0.00017015517460094998,0.006813769436242486
weapon,binary_1,gemma3_27b,fe_gpt_schema,manual_fe,141,4,36,1.8570244719740003e-07,1.1951278923204103e-05
weapon,binary_1,gemma3_27b,fe_manual_format,gpt_free,141,14,24,0.14330665429588407,0.5620012366253396
weapon,binary_1,gemma3_27b,fe_manual_format,gpt_law,141,10,17,0.24778856337070465,0.6944245586220992
weapon,binary_1,gemma3_27b,fe_manual_format,gpt_manual_features,141,13,11,0.8388197422027588,1.0
weapon,binary_1,gemma3_27b,fe_manual_format,hybrid_full_gpt,141,17,6,0.03468966484069824,0.30632402378888357
weapon,binary_1,gemma3_27b,fe_manual_format,hybrid_gpt,141,13,17,0.5846647117286922,0.9846409444253302
weapon,binary_1,gemma3_27b,fe_manual_format,hybrid_manual_gpt,141,11,21,0.11018416518345475,0.5130539164356214
weapon,binary_1,gemma3_27b,fe_manual_format,manual_fe,141,6,23,0.002315700054168701,0.04909284114837646
weapon,binary_1,gemma3_27b,gpt_free,gpt_law,141,14,11,0.6900379657745361,1.0
weapon,binary_1,gemma3_27b,gpt_free,gpt_manual_features,141,29,17,0.10380535550410741,0.4948604513714327
weapon,binary_1,gemma3_27b,gpt_free,hybrid_full_gpt,141,33,12,0.002458900322096724,0.04988418047886498
weapon,binary_1,gemma3_27b,gpt_free,hybrid_gpt,141,18,12,0.36159460805356514,0.8014679996464015
weapon,binary_1,gemma3_27b,gpt_free,hybrid_manual_gpt,141,18,18,1.0,1.0
weapon,binary_1,gemma3_27b,gpt_free,manual_fe,141,14,21,0.31050465907901537,0.7440550474207257
weapon,binary_1,gemma3_27b,gpt_law,gpt_manual_features,141,24,15,0.19959086691960698,0.6405676180192978
weapon,binary_1,gemma3_27b,gpt_law,hybrid_full_gpt,141,26,8,0.0029350556433200836,0.05236604226992862
weapon,binary_1,gemma3_27b,gpt_law,hybrid_gpt,141,12,9,0.6636238098144531,1.0
weapon,binary_1,gemma3_27b,gpt_law,hybrid_manual_gpt,141,17,20,0.7428293587290682,1.0
weapon,binary_1,gemma3_27b,gpt_law,manual_fe,141,12,22,0.12144948495551944,0.5300837916063975
weapon,binary_1,gemma3_27b,gpt_manual_features,hybrid_full_gpt,141,20,11,0.14961278438568115,0.5690927435954412
weapon,binary_1,gemma3_27b,gpt_manual_features,hybrid_gpt,141,19,25,0.4513808323961257,0.8869833426447995
weapon,binary_1,gemma3_27b,gpt_manual_features,hybrid_manual_gpt,141,8,20,0.03569813817739487,0.30632402378888357
weapon,binary_1,gemma3_27b,gpt_manual_features,manual_fe,141,4,23,0.000310748815536499,0.010057449748273939
weapon,binary_1,gemma3_27b,hybrid_full_gpt,hybrid_gpt,141,11,26,0.020073851919732988,0.22192074330894995
weapon,binary_1,gemma3_27b,hybrid_full_gpt,hybrid_manual_gpt,141,13,34,0.0030876764615186394,0.0540193493558892
weapon,binary_1,gemma3_27b,hybrid_full_gpt,manual_fe,141,6,34,8.364584573428147e-06,0.00045675701216113697
weapon,binary_1,gemma3_27b,hybrid_gpt,hybrid_manual_gpt,141,18,24,0.44079906734259566,0.8869833426447995
weapon,binary_1,gemma3_27b,hybrid_gpt,manual_fe,141,12,25,0.04703102743951604,0.35312463102503294
weapon,binary_1,gemma3_27b,hybrid_manual_gpt,manual_fe,141,6,13,0.1670684814453125,0.593525105738081
weapon,binary_1,gpt4,facts,fe_gpt_schema,141,21,13,0.22948101302608848,0.6736161957346267
weapon,binary_1,gpt4,facts,fe_manual_format,141,12,13,1.0,1.0
weapon,binary_1,gpt4,facts,fe_my_gpt_extracted,141,14,17,0.720100131817162,1.0
weapon,binary_1,gpt4,facts,gpt_free,141,12,6,0.237884521484375,0.68586865234375
weapon,binary_1,gpt4,facts,gpt_law,141,13,7,0.26317596435546875,0.7003962701459333
weapon,binary_1,gpt4,facts,gpt_manual_features,141,14,15,1.0,1.0
weapon,binary_1,gpt4,facts,hybrid_full_gpt,141,17,9,0.16863754391670227,0.593525105738081
weapon,binary_1,gpt4,facts,hybrid_gpt,141,18,13,0.47312965989112854,0.9099035721705588
weapon,binary_1,gpt4,facts,hybrid_manual_gpt,141,11,12,1.0,1.0
weapon,binary_1,gpt4,facts,manual_fe,141,18,18,1.0,1.0
weapon,binary_1,gpt4,fe_gpt_schema,fe_manual_format,141,8,17,0.10775214433670044,0.5074179598273836
weapon,binary_1,gpt4,fe_gpt_schema,fe_my_gpt_extracted,141,7,18,0.043285250663757324,0.3319149859408115
weapon,binary_1,gpt4,fe_gpt_schema,gpt_free,141,15,17,0.860050065908581,1.0
weapon,binary_1,gpt4,fe_gpt_schema,gpt_law,141,12,14,0.8450189828872681,1.0
weapon,binary_1,gpt4,fe_gpt_schema,gpt_manual_features,141,9,18,0.12207812070846558,0.5300837916063975
weapon,binary_1,gpt4,fe_gpt_schema,hybrid_full_gpt,141,9,9,1.0,1.0
weapon,binary_1,gpt4,fe_gpt_schema,hybrid_gpt,141,12,15,0.7011080384254456,1.0
weapon,binary_1,gpt4,fe_gpt_schema,hybrid_manual_gpt,141,9,18,0.12207812070846558,0.5300837916063975
weapon,binary_1,gpt4,fe_gpt_schema,manual_fe,141,7,15,0.13380050659179688,0.5530011763266467
weapon,binary_1,gpt4,fe_manual_format,fe_my_gpt_extracted,141,9,11,0.8238029479980469,1.0
weapon,binary_1,gpt4,fe_manual_format,gpt_free,141,14,7,0.18924713134765625,0.6223053479716726
weapon,binary_1,gpt4,fe_manual_format,gpt_law,141,17,10,0.24778856337070465,0.6944245586220992
weapon,binary_1,gpt4,fe_manual_format,gpt_manual_features,141,14,14,1.0,1.0
weapon,binary_1,gpt4,fe_manual_format,hybrid_full_gpt,141,20,11,0.14961278438568115,0.5690927435954412
weapon,binary_1,gpt4,fe_manual_format,hybrid_gpt,141,13,7,0.26317596435546875,0.7003962701459333
weapon,binary_1,gpt4,fe_manual_format,hybrid_manual_gpt,141,8,8,1.0,1.0
weapon,binary_1,gpt4,fe_manual_format,manual_fe,141,11,10,1.0,1.0
weapon,binary_1,gpt4,fe_my_gpt_extracted,gpt_free,141,18,9,0.12207812070846558,0.5300837916063975
weapon,binary_1,gpt4,fe_my_gpt_extracted,gpt_law,141,19,10,0.13604594767093658,0.5533968345440806
weapon,binary_1,gpt4,fe_my_gpt_extracted,gpt_manual_features,141,10,8,0.8145294189453125,1.0
weapon,binary_1,gpt4,fe_my_gpt_extracted,hybrid_full_gpt,141,21,10,0.07075554598122835,0.4060557129241194
weapon,binary_1,gpt4,fe_my_gpt_extracted,hybrid_gpt,141,14,6,0.11531829833984375,0.5234346942277038
weapon,binary_1,gpt4,fe_my_gpt_extracted,hybrid_manual_gpt,141,9,7,0.803619384765625,1.0
weapon,binary_1,gpt4,fe_my_gpt_extracted,manual_fe,141,10,7,0.629058837890625,1.0
weapon,binary_1,gpt4,gpt_free,gpt_law,141,8,8,1.0,1.0
weapon,binary_1,gpt4,gpt_free,gpt_manual_features,141,10,17,0.24778856337070465,0.6944245586220992
weapon,binary_1,gpt4,gpt_free,hybrid_full_gpt,141,14,12,0.8450189828872681,1.0
weapon,binary_1,gpt4,gpt_free,hybrid_gpt,141,11,12,1.0,1.0
weapon,binary_1,gpt4,gpt_free,hybrid_manual_gpt,141,7,14,0.18924713134765625,0.6223053479716726
weapon,binary_1,gpt4,gpt_free,manual_fe,141,13,19,0.37708558747544885,0.8228821591578327
weapon,binary_1,gpt4,gpt_law,gpt_manual_features,141,11,18,0.26493089646101,0.7003962701459333
weapon,binary_1,gpt4,gpt_law,hybrid_full_gpt,141,13,11,0.8388197422027588,1.0
weapon,binary_1,gpt4,gpt_law,hybrid_gpt,141,12,13,1.0,1.0
weapon,binary_1,gpt4,gpt_law,hybrid_manual_gpt,141,10,17,0.24778856337070465,0.6944245586220992
weapon,binary_1,gpt4,gpt_law,manual_fe,141,13,19,0.37708558747544885,0.8228821591578327
weapon,binary_1,gpt4,gpt_manual_features,hybrid_full_gpt,141,20,11,0.14961278438568115,0.5690927435954412
weapon,binary_1,gpt4,gpt_manual_features,hybrid_gpt,141,18,12,0.36159460805356514,0.8014679996464015
weapon,binary_1,gpt4,gpt_manual_features,hybrid_manual_gpt,141,9,9,1.0,1.0
weapon,binary_1,gpt4,gpt_manual_features,manual_fe,141,10,9,1.0,1.0
weapon,binary_1,gpt4,hybrid_full_gpt,hybrid_gpt,141,13,16,0.711071103811264,1.0
weapon,binary_1,gpt4,hybrid_full_gpt,hybrid_manual_gpt,141,9,18,0.12207812070846558,0.5300837916063975
weapon,binary_1,gpt4,hybrid_full_gpt,manual_fe,141,12,20,0.21532714972272515,0.6644169928088197
weapon,binary_1,gpt4,hybrid_gpt,hybrid_manual_gpt,141,6,12,0.237884521484375,0.68586865234375
weapon,binary_1,gpt4,hybrid_gpt,manual_fe,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_1,gpt4,hybrid_manual_gpt,manual_fe,141,10,9,1.0,1.0
weapon,binary_1,gpt51_thinking,facts,fe_gpt_schema,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_1,gpt51_thinking,facts,fe_manual_format,141,11,9,0.8238029479980469,1.0
weapon,binary_1,gpt51_thinking,facts,gpt_free,141,6,6,1.0,1.0
weapon,binary_1,gpt51_thinking,facts,gpt_law,141,8,10,0.8145294189453125,1.0
weapon,binary_1,gpt51_thinking,facts,gpt_manual_features,141,13,16,0.711071103811264,1.0
weapon,binary_1,gpt51_thinking,facts,hybrid_full_gpt,141,14,9,0.4048728942871094,0.8467147419323148
weapon,binary_1,gpt51_thinking,facts,hybrid_gpt,141,8,10,0.8145294189453125,1.0
weapon,binary_1,gpt51_thinking,facts,hybrid_manual_gpt,141,6,14,0.11531829833984375,0.5234346942277038
weapon,binary_1,gpt51_thinking,facts,manual_fe,141,7,13,0.26317596435546875,0.7003962701459333
weapon,binary_1,gpt51_thinking,fe_gpt_schema,fe_manual_format,141,11,17,0.34492845088243484,0.7928074853190658
weapon,binary_1,gpt51_thinking,fe_gpt_schema,gpt_free,141,12,20,0.21532714972272515,0.6644169928088197
weapon,binary_1,gpt51_thinking,fe_gpt_schema,gpt_law,141,12,22,0.12144948495551944,0.5300837916063975
weapon,binary_1,gpt51_thinking,fe_gpt_schema,gpt_manual_features,141,10,21,0.07075554598122835,0.4060557129241194
weapon,binary_1,gpt51_thinking,fe_gpt_schema,hybrid_full_gpt,141,9,12,0.6636238098144531,1.0
weapon,binary_1,gpt51_thinking,fe_gpt_schema,hybrid_gpt,141,10,20,0.09873714670538905,0.4725912274973126
weapon,binary_1,gpt51_thinking,fe_gpt_schema,hybrid_manual_gpt,141,8,24,0.0070003666914999485,0.10718742875028248
weapon,binary_1,gpt51_thinking,fe_gpt_schema,manual_fe,141,6,20,0.009355306625366211,0.1317051760852337
weapon,binary_1,gpt51_thinking,fe_manual_format,gpt_free,141,12,14,0.8450189828872681,1.0
weapon,binary_1,gpt51_thinking,fe_manual_format,gpt_law,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_1,gpt51_thinking,fe_manual_format,gpt_manual_features,141,14,19,0.48685024166479707,0.9196060120335056
weapon,binary_1,gpt51_thinking,fe_manual_format,hybrid_full_gpt,141,17,14,0.720100131817162,1.0
weapon,binary_1,gpt51_thinking,fe_manual_format,hybrid_gpt,141,13,17,0.5846647117286922,0.9846409444253302
weapon,binary_1,gpt51_thinking,fe_manual_format,hybrid_manual_gpt,141,8,18,0.07551869750022888,0.42001448424510013
weapon,binary_1,gpt51_thinking,fe_manual_format,manual_fe,141,10,18,0.1849333420395851,0.6223053479716726
weapon,binary_1,gpt51_thinking,gpt_free,gpt_law,141,6,8,0.79052734375,1.0
weapon,binary_1,gpt51_thinking,gpt_free,gpt_manual_features,141,15,18,0.7283324808813632,1.0
weapon,binary_1,gpt51_thinking,gpt_free,hybrid_full_gpt,141,18,13,0.47312965989112854,0.9099035721705588
weapon,binary_1,gpt51_thinking,gpt_free,hybrid_gpt,141,7,9,0.803619384765625,1.0
weapon,binary_1,gpt51_thinking,gpt_free,hybrid_manual_gpt,141,9,17,0.16863754391670227,0.593525105738081
weapon,binary_1,gpt51_thinking,gpt_free,manual_fe,141,8,14,0.28627872467041016,0.7174801997245179
weapon,binary_1,gpt51_thinking,gpt_law,gpt_manual_features,141,13,14,1.0,1.0
weapon,binary_1,gpt51_thinking,gpt_law,hybrid_full_gpt,141,19,12,0.28104151505976915,0.7174801997245179
weapon,binary_1,gpt51_thinking,gpt_law,hybrid_gpt,141,9,9,1.0,1.0
weapon,binary_1,gpt51_thinking,gpt_law,hybrid_manual_gpt,141,9,15,0.30745625495910645,0.7397011634663683
weapon,binary_1,gpt51_thinking,gpt_law,manual_fe,141,9,13,0.5234670639038086,0.9348737850888633
weapon,binary_1,gpt51_thinking,gpt_manual_features,hybrid_full_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_1,gpt51_thinking,gpt_manual_features,hybrid_gpt,141,15,14,1.0,1.0
weapon,binary_1,gpt51_thinking,gpt_manual_features,hybrid_manual_gpt,141,7,12,0.359283447265625,0.8014679996464015
weapon,binary_1,gpt51_thinking,gpt_manual_features,manual_fe,141,9,12,0.6636238098144531,1.0
weapon,binary_1,gpt51_thinking,hybrid_full_gpt,hybrid_gpt,141,12,19,0.28104151505976915,0.7174801997245179
weapon,binary_1,gpt51_thinking,hybrid_full_gpt,hybrid_manual_gpt,141,6,19,0.01463329792022705,0.17817028954222397
weapon,binary_1,gpt51_thinking,hybrid_full_gpt,manual_fe,141,7,18,0.043285250663757324,0.3319149859408115
weapon,binary_1,gpt51_thinking,hybrid_gpt,hybrid_manual_gpt,141,8,14,0.28627872467041016,0.7174801997245179
weapon,binary_1,gpt51_thinking,hybrid_gpt,manual_fe,141,8,12,0.5034446716308594,0.9206017354124748
weapon,binary_1,gpt51_thinking,hybrid_manual_gpt,manual_fe,141,8,6,0.79052734375,1.0
weapon,binary_1,gpt52,facts,fe_gpt_schema,141,14,5,0.063568115234375,0.39170862749169433
weapon,binary_1,gpt52,facts,fe_manual_format,141,13,15,0.8505540192127228,1.0
weapon,binary_1,gpt52,facts,fe_my_gpt_extracted,141,7,10,0.629058837890625,1.0
weapon,binary_1,gpt52,facts,gpt_free,141,6,6,1.0,1.0
weapon,binary_1,gpt52,facts,gpt_law,141,4,9,0.266845703125,0.7003962701459333
weapon,binary_1,gpt52,facts,gpt_manual_features,141,13,15,0.8505540192127228,1.0
weapon,binary_1,gpt52,facts,hybrid_full_gpt,141,15,11,0.557197093963623,0.9599131580520542
weapon,binary_1,gpt52,facts,hybrid_gpt,141,10,8,0.8145294189453125,1.0
weapon,binary_1,gpt52,facts,hybrid_manual_gpt,141,6,16,0.052478790283203125,0.3708501180013021
weapon,binary_1,gpt52,facts,manual_fe,141,9,13,0.5234670639038086,0.9348737850888633
weapon,binary_1,gpt52,fe_gpt_schema,fe_manual_format,141,12,23,0.08953107893466952,0.46227794911253434
weapon,binary_1,gpt52,fe_gpt_schema,fe_my_gpt_extracted,141,8,20,0.03569813817739487,0.30632402378888357
weapon,binary_1,gpt52,fe_gpt_schema,gpt_free,141,5,14,0.063568115234375,0.39170862749169433
weapon,binary_1,gpt52,fe_gpt_schema,gpt_law,141,4,18,0.004343509674072266,0.07180738011631396
weapon,binary_1,gpt52,fe_gpt_schema,gpt_manual_features,141,11,22,0.08014331245794892,0.43368843558325515
weapon,binary_1,gpt52,fe_gpt_schema,hybrid_full_gpt,141,5,10,0.30175781249999994,0.7334179177463186
weapon,binary_1,gpt52,fe_gpt_schema,hybrid_gpt,141,5,12,0.143463134765625,0.5620012366253396
weapon,binary_1,gpt52,fe_gpt_schema,hybrid_manual_gpt,141,4,23,0.000310748815536499,0.010057449748273939
weapon,binary_1,gpt52,fe_gpt_schema,manual_fe,141,4,17,0.007197380065917969,0.10718742875028248
weapon,binary_1,gpt52,fe_manual_format,fe_my_gpt_extracted,141,10,11,1.0,1.0
weapon,binary_1,gpt52,fe_manual_format,gpt_free,141,13,11,0.8388197422027588,1.0
weapon,binary_1,gpt52,fe_manual_format,gpt_law,141,11,14,0.6900379657745361,1.0
weapon,binary_1,gpt52,fe_manual_format,gpt_manual_features,141,14,14,1.0,1.0
weapon,binary_1,gpt52,fe_manual_format,hybrid_full_gpt,141,19,13,0.37708558747544885,0.8228821591578327
weapon,binary_1,gpt52,fe_manual_format,hybrid_gpt,141,15,11,0.557197093963623,0.9599131580520542
weapon,binary_1,gpt52,fe_manual_format,hybrid_manual_gpt,141,5,13,0.09625244140625,0.4725912274973126
weapon,binary_1,gpt52,fe_manual_format,manual_fe,141,14,16,0.8555355519056321,1.0
weapon,binary_1,gpt52,fe_my_gpt_extracted,gpt_free,141,12,9,0.6636238098144531,1.0
weapon,binary_1,gpt52,fe_my_gpt_extracted,gpt_law,141,9,11,0.8238029479980469,1.0
weapon,binary_1,gpt52,fe_my_gpt_extracted,gpt_manual_features,141,10,9,1.0,1.0
weapon,binary_1,gpt52,fe_my_gpt_extracted,hybrid_full_gpt,141,20,13,0.296206368599087,0.728190827033499
weapon,binary_1,gpt52,fe_my_gpt_extracted,hybrid_gpt,141,12,7,0.359283447265625,0.8014679996464015
weapon,binary_1,gpt52,fe_my_gpt_extracted,hybrid_manual_gpt,141,7,14,0.18924713134765625,0.6223053479716726
weapon,binary_1,gpt52,fe_my_gpt_extracted,manual_fe,141,10,11,1.0,1.0
weapon,binary_1,gpt52,gpt_free,gpt_law,141,5,10,0.30175781249999994,0.7334179177463186
weapon,binary_1,gpt52,gpt_free,gpt_manual_features,141,14,16,0.8555355519056321,1.0
weapon,binary_1,gpt52,gpt_free,hybrid_full_gpt,141,14,10,0.5412561893463135,0.9537013319672131
weapon,binary_1,gpt52,gpt_free,hybrid_gpt,141,8,6,0.79052734375,1.0
weapon,binary_1,gpt52,gpt_free,hybrid_manual_gpt,141,7,17,0.06391465663909912,0.39170862749169433
weapon,binary_1,gpt52,gpt_free,manual_fe,141,8,12,0.5034446716308594,0.9206017354124748
weapon,binary_1,gpt52,gpt_law,gpt_manual_features,141,16,13,0.711071103811264,1.0
weapon,binary_1,gpt52,gpt_law,hybrid_full_gpt,141,16,7,0.0931396484375,0.4725912274973126
weapon,binary_1,gpt52,gpt_law,hybrid_gpt,141,12,5,0.143463134765625,0.5620012366253396
weapon,binary_1,gpt52,gpt_law,hybrid_manual_gpt,141,9,14,0.4048728942871094,0.8467147419323148
weapon,binary_1,gpt52,gpt_law,manual_fe,141,14,13,1.0,1.0
weapon,binary_1,gpt52,gpt_manual_features,hybrid_full_gpt,141,19,13,0.37708558747544885,0.8228821591578327
weapon,binary_1,gpt52,gpt_manual_features,hybrid_gpt,141,16,12,0.5715881884098053,0.9744578197866312
weapon,binary_1,gpt52,gpt_manual_features,hybrid_manual_gpt,141,7,15,0.13380050659179688,0.5530011763266467
weapon,binary_1,gpt52,gpt_manual_features,manual_fe,141,10,12,0.8318119049072266,1.0
weapon,binary_1,gpt52,hybrid_full_gpt,hybrid_gpt,141,8,10,0.8145294189453125,1.0
weapon,binary_1,gpt52,hybrid_full_gpt,hybrid_manual_gpt,141,6,20,0.009355306625366211,0.1317051760852337
weapon,binary_1,gpt52,hybrid_full_gpt,manual_fe,141,10,18,0.1849333420395851,0.6223053479716726
weapon,binary_1,gpt52,hybrid_gpt,hybrid_manual_gpt,141,5,17,0.01690053939819336,0.19397943946206644
