verdict,variant,err_low,err_high
תפ_43597-08-21,v1 sim≥40 lin,3.119999999999999,6.520000000000003
תפ_40256-11-14,v1 sim≥40 lin,4.085106382978726,7.0212765957446805
תפ_3986-06-22,v1 sim≥40 lin,1.360000000000003,0.0
תפ_51296-08-21,v1 sim≥40 lin,35.37500000000001,53.500000000000014
תפ_12480-04-16,v1 sim≥40 lin,72.15384615384616,85.15384615384619
תפ_10650-11-21,v1 sim≥40 lin,1.25,3.0
תפ_51038-02-17,v1 sim≥40 lin,15.146853146853147,18.48951048951048
תפ_26549-09-21,v1 sim≥40 lin,5.971698113207545,4.990566037735839
תפ_51912-09-23,v1 sim≥40 lin,14.345454545454544,11.89090909090909
תפ_56739-09-20,v1 sim≥40 lin,4.676923076923076,0.8461538461538467
תפ_64119-05-21,v1 sim≥40 lin,1.6363636363636402,1.8181818181818201
תפ_63953-01-24,v1 sim≥40 lin,6.0,12.0
תפ_47870-03-22,v1 sim≥40 lin,5.404761904761903,9.714285714285719
תפ_40492-12-14,v1 sim≥40 lin,8.881784197001252e-16,2.068965517241381
עפ_2422-14,v1 sim≥40 lin,9.266926070038913,13.252658884565506
תפ_25639-03-21,v1 sim≥40 lin,12.537433155080215,21.5788770053476
תפ_12681-12-17,v1 sim≥40 lin,6.692307692307693,13.384615384615387
תפ_2101-10-19,v1 sim≥40 lin,1.5,6.0
תפ_17304-12-17,v1 sim≥40 lin,23.25,23.250000000000007
תפ_8684-06-16,v1 sim≥40 lin,15.478679504814302,24.55845942228335
תפ_44620-01-22,v1 sim≥40 lin,1.0151515151515156,7.678030303030297
תפ_16446-10-14,v1 sim≥40 lin,36.0,48.0
תפ_58027-12-21,v1 sim≥40 lin,4.649999999999999,7.900000000000006
תפ_64950-06-16,v1 sim≥40 lin,48.0,44.99999999999999
תפ_7165-06-15,v1 sim≥40 lin,8.0,11.18181818181818
תפ_9983-05-16,v1 sim≥40 lin,2.170506912442397,6.691244239631331
תפ_44962-08-23,v1 sim≥40 lin,2.3852459016393386,0.8360655737704974
תפ_22588-03-22,v1 sim≥40 lin,0.6818181818181834,1.8030303030302974
תפ_6602-05-13,v1 sim≥40 lin,2.0,1.9999999999999964
תפ_10549-06-15,v1 sim≥40 lin,12.000000000000007,12.0
תפ_46267-08-23,v1 sim≥40 lin,6.976203652462651,1.2916436081903697
תפ_17948-09-17,v1 sim≥40 lin,27.0,36.0
תפ_4612-07-22,v1 sim≥40 lin,13.25984251968504,10.393700787401578
תפ_52223-10-23,v1 sim≥40 lin,5.380455407969638,0.7798861480075843
תפ_22297-11-20,v1 sim≥40 lin,2.0,2.0
תפ_4102-11-20,v1 sim≥40 lin,0.027027027027028083,2.9729729729729755
תפ_18484-07-23,v1 sim≥40 lin,57.66041666666666,63.85
תפח_15217-03-19,v1 sim≥40 lin,108.0,96.0
תפ_41276-06-17,v1 sim≥40 lin,5.996794871794872,9.794871794871796
תפ_37065-10-15,v1 sim≥40 lin,14.562913907284774,9.536423841059616
תפ_35106-03-18,v1 sim≥40 lin,12.0,12.0
תפ_57729-11-19,v1 sim≥40 lin,6.023255813953488,14.976744186046513
תפ_23992-11-21,v1 sim≥40 lin,0.609756097560977,5.890243902439025
תפ_24748-11-21,v1 sim≥40 lin,0.76923076923077,2.6923076923076863
תפ_59796-01-22,v1 sim≥40 lin,24.375,28.25
עפ_2564-19,v1 sim≥40 lin,8.926836321573163,1.829381145170622
תפ_58773-08-21,v1 sim≥40 lin,4.649999999999999,11.0
עפג_2024-04-21,v1 sim≥40 lin,0.25099601593625565,1.330677290836654
עפ_2596-18,v1 sim≥40 lin,14.11111111111111,10.666666666666664
תפ_51209-04-23,v1 sim≥40 lin,17.0,33.900000000000006
תפ_16835-07-16,v1 sim≥40 lin,13.75,27.000000000000007
תפ_48621-05-22,v1 sim≥40 lin,42.0,24.0
תפ_59422-07-14,v1 sim≥40 lin,36.0,24.0
תפ_41775-01-11,v1 sim≥40 lin,7.0,18.0
תפ_31334-11-15,v1 sim≥40 lin,28.5,25.80000000000001
תפ_19417-11-16,v1 sim≥40 lin,1.583333333333334,0.055555555555557135
תפ_7196-03-21,v1 sim≥40 lin,28.76202069385272,42.782714546561195
תפ_57914-10-13,v1 sim≥40 lin,6.000000000000002,18.42857142857143
תפ_39727-12-20,v1 sim≥40 lin,7.054545454545458,19.345454545454544
תפ_47284-06-18,v1 sim≥40 lin,2.4830303030303043,2.1327272727272657
תפ_54104-07-12,v1 sim≥40 lin,13.090909090909086,14.181818181818187
תפ_11134-01-19,v1 sim≥40 lin,7.786585365853661,13.426829268292686
תפ_14684-07-24,v1 sim≥40 lin,0.5208333333333357,7.416666666666671
תפ_44840-06-16,v1 sim≥40 lin,9.785714285714286,20.5
תפ_40536-10-20,v1 sim≥40 lin,1.183908045977013,1.3984674329501914
עפ_1505-14,v1 sim≥40 lin,3.679012345679011,3.654320987654316
תפ_12606-07-22,v1 sim≥40 lin,28.687500000000004,40.08333333333334
תפ_39193-12-15,v1 sim≥40 lin,3.4423076923076934,3.1923076923076934
תפ_27405-05-22,v1 sim≥40 lin,25.0,27.000000000000007
עפ_3877-16,v1 sim≥40 lin,2.787952711578157,5.6096828673296955
תפ_26036-08-21,v1 sim≥40 lin,1.970443349753694,10.326765188834159
תפ_70231-02-19,v1 sim≥40 lin,13.951807228915666,15.349397590361448
תפ_9384-04-20,v1 sim≥40 lin,1.023923444976079,0.08612440191387094
תפ_12411-02-21,v1 sim≥40 lin,8.325581395348836,1.9534883720930196
תפ_9785-12-15,v1 sim≥40 lin,1.0602409638554242,8.253012048192772
תפ_63305-08-22,v1 sim≥40 lin,13.861027190332322,4.966767371601215
תפ_1783-04-23,v1 sim≥40 lin,3.6000000000000014,3.799999999999997
תפח_34398-05-11,v1 sim≥40 lin,48.44444444444444,42.2222222222222
תפ_53784-12-13,v1 sim≥40 lin,5.894736842105264,12.94736842105263
תפ_3510-06-15,v1 sim≥40 lin,12.0,18.0
תפ_9986-02-22,v1 sim≥40 lin,0.0,0.0
תפ_35295-09-23,v1 sim≥40 lin,16.892921960072606,11.908045977011511
תפח_25853-06-21,v1 sim≥40 lin,60.0,80.0
תפ_2312-01-21,v1 sim≥40 lin,3.5238095238095237,8.285714285714285
תפ_5275-07-21,v1 sim≥40 lin,35.769230769230774,25.923076923076934
תפ_39071-12-15,v1 sim≥40 lin,4.730769230769232,3.48076923076923
תפ_31034-06-17,v1 sim≥40 lin,1.141732283464565,3.2480314960629855
תפ_14802-02-23,v1 sim≥40 lin,1.0970873786407758,6.213592233009706
תפ_62062-06-20,v1 sim≥40 lin,1.1428571428571423,3.4285714285714306
תפ_55664-02-14,v1 sim≥40 lin,0.0,0.0
תפ_20451-09-20,v1 sim≥40 lin,3.09979633401222,1.3374066530889408
תפ_32227-11-20,v1 sim≥40 lin,0.0,12.0
תפ_37175-07-20,v1 sim≥40 lin,0.3853211009174373,11.311926605504595
תפ_1203-08-19,v1 sim≥40 lin,14.909774436090226,17.037593984962406
תפ_16191-10-12,v1 sim≥40 lin,0.0,12.0
תפ_38340-03-19,v1 sim≥40 lin,13.870967741935488,15.387096774193552
תפ_40118-06-21,v1 sim≥40 lin,0.9879518072289173,14.951807228915662
תפ_12028-05-22,v1 sim≥40 lin,12.0,48.0
תפ_60429-12-21,v1 sim≥40 lin,2.609756097560979,1.4634146341463534
עפ_6496-21,v1 sim≥40 lin,30.335141651597347,7.577456298975278
תפ_3424-10-13,v1 sim≥40 lin,2.0000000000000018,2.0
תפ_58852-03-21,v1 sim≥40 lin,9.0,3.552713678800501e-15
תפ_34669-01-23,v1 sim≥40 lin,14.798955613577021,5.404699738903396
תפ_4325-02-21,v1 sim≥40 lin,12.0,0.0
תפ_21029-10-19,v1 sim≥40 lin,5.0,0.0
תפ_983-05-15,v1 sim≥40 lin,0.918095238095237,0.8495238095238022
תפ_26164-01-21,v1 sim≥40 lin,0.06666666666666465,0.7199999999999989
תפח_4986-04-11,v1 sim≥40 lin,120.0,132.0
עפ_2880-23,v1 sim≥40 lin,11.549253731343278,16.87164179104478
תפ_12615-11-21,v1 sim≥40 lin,6.6374999999999975,9.024999999999995
תפח_44105-09-19,v1 sim≥40 lin,72.92307692307693,51.69230769230768
תפ_16161-04-21,v1 sim≥40 lin,18.178370786516858,22.402621722846447
תפ_61106-05-20,v1 sim≥40 lin,2.773349937733503,1.7085927770859328
תפ_58770-07-22,v1 sim≥40 lin,24.0,20.0
תפ_41242-02-17,v1 sim≥40 lin,0.0,6.0
תפ_50487-06-22,v1 sim≥40 lin,4.571428571428573,4.2218487394957975
תפ_52479-01-18,v1 sim≥40 lin,1.045454545454545,0.5454545454545467
תפ_69261-01-23,v1 sim≥40 lin,6.0,36.0
תפ_32659-05-18,v1 sim≥40 lin,0.06832298136645676,8.621118012422365
תפ_20012-01-16,v1 sim≥40 lin,1.0,18.0
תפ_57267-09-20,v1 sim≥40 lin,1.0903954802259896,1.0734463276836195
תפ_12401-05-22,v1 sim≥40 lin,1.186666666666671,0.6666666666666643
תפח_2642-04-19,v1 sim≥40 lin,132.0,180.0
תפ_33552-09-16,v1 sim≥40 lin,2.3043478260869605,8.58695652173914
תפ_35473-12-21,v1 sim≥40 lin,0.11111111111111427,16.740740740740733
תפ_52964-03-22,v1 sim≥40 lin,15.033387622149839,5.718241042345284
תפ_15376-06-13,v1 sim≥40 lin,0.0,6.0
תפ_1716-11-22,v1 sim≥40 lin,2.0,0.0
תפ_17237-02-12,v1 sim≥40 lin,16.965517241379303,32.103448275862064
תפ_20307-05-20,v1 sim≥40 lin,0.3888888888888893,1.9166666666666714
תפ_35396-04-22,v1 sim≥40 lin,1.470588235294116,0.941176470588232
תפ_62958-09-17,v1 sim≥40 lin,27.08108108108108,47.513513513513516
תפ_4734-12-22,v1 sim≥40 lin,9.974025974025977,31.246753246753244
תפ_14810-04-16,v1 sim≥40 lin,0.0,12.0
תפ_524-11-23,v1 sim≥40 lin,1.0,33.20000000000001
תפ_53169-10-13,v1 sim≥40 lin,7.820512820512819,3.8461538461538396
תפ_57220-05-15,v1 sim≥40 lin,24.0,24.0
תפ_41271-08-14,v1 sim≥40 lin,19.141104294478527,22.748466257668724
תפ_229-08-16,v1 sim≥40 lin,62.63461538461539,77.26923076923077
עפ_5602-22,v1 sim≥40 lin,9.74377745241581,4.515373352855043
תפח_15153-09-18,v1 sim≥40 lin,47.66666666666667,64.66666666666666
תפ_36111-05-22,v1 sim≥40 lin,3.1162790697674403,2.2248062015503933
תפ_39234-11-13,v1 sim≥40 lin,0.0,0.0
תפ_40983-10-20,v1 sim≥40 lin,2.769230769230772,0.0
עפ_4456-21,v1 sim≥40 lin,3.143591207536403,29.898372823294338
תפ_69945-03-23,v1 sim≥40 lin,14.88888888888889,18.814814814814817
תפ_30003-03-22,v1 sim≥40 lin,6.653128430296384,7.9890230515916585
תפ_70062-03-23,v1 sim≥40 lin,6.131998365345311,7.279117286473223
תפ_50916-06-16,v1 sim≥40 lin,13.0,12.0
תפ_29911-03-15,v1 sim≥40 lin,14.084210526315793,8.147368421052626
תפ_52091-02-20,v1 sim≥40 lin,1.569767441860467,2.162790697674417
תפח_793-07-14,v1 sim≥40 lin,96.0,132.0
תפ_42118-11-23,v1 sim≥40 lin,8.815789473684212,14.60526315789474
תפ_21748-05-16,v1 sim≥40 lin,0.9375,2.8125
תפ_41694-03-20,v1 sim≥40 lin,6.0,12.0
תפ_6985-07-22,v1 sim≥40 lin,8.972677595628415,2.508196721311478
תפ_15744-02-20,v1 sim≥40 lin,15.940000000000001,17.82
תפ_48057-03-21,v1 sim≥40 lin,0.7272727272727284,3.0909090909090935
תפ_23532-07-18,v1 sim≥40 lin,12.0,12.0
תפ_34579-05-20,v1 sim≥40 lin,10.608695652173914,7.1304347826087024
תפ_58505-11-19,v1 sim≥40 lin,8.1813063063063,16.952702702702695
תפ_3772-01-16,v1 sim≥40 lin,1.1883353584447143,3.890643985419196
תפ_59298-02-24,v1 sim≥40 lin,8.080000000000002,12.0
תפ_29529-07-20,v1 sim≥40 lin,2.2261146496815236,2.117834394904456
תפ_16370-02-20,v1 sim≥40 lin,0.31372549019608087,4.857843137254903
תפ_20154-07-20,v1 sim≥40 lin,2.75,7.583333333333329
תפ_44157-08-16,v1 sim≥40 lin,6.0,12.0
תפ_39831-02-22,v1 sim≥40 lin,31.37142857142857,26.0
עפ_907-14,v1 sim≥40 lin,2.7857142857142883,5.5714285714285765
תפ_17941-11-18,v1 sim≥40 lin,2.871035940803381,9.272727272727266
תפ_20387-03-23,v1 sim≥40 lin,2.7872340425531945,12.085106382978715
תפ_21459-01-16,v1 sim≥40 lin,2.0,1.0
תפ_13502-02-12,v1 sim≥40 lin,1.5217391304347831,18.26086956521739
תפ_25631-03-22,v1 sim≥40 lin,27.62790697674418,6.1860465116279215
תפ_23872-02-19,v1 sim≥40 lin,5.633333333333333,3.4666666666666686
תפ_54879-08-16,v1 sim≥40 lin,1.2727272727272716,0.36363636363636687
תפ_5779-09-21,v1 sim≥40 lin,3.7142857142857135,2.8809523809523867
תפ_37871-05-19,v1 sim≥40 lin,16.366071428571416,14.973214285714278
תפ_54202-12-21,v1 sim≥40 lin,6.747474747474744,10.808080808080803
תפ_33458-08-14,v1 sim≥40 lin,1.5737704918032662,3.5409836065573757
תפח_63752-10-15,v1 sim≥40 lin,20.0,23.99999999999997
תפ_40313-09-15,v1 sim≥40 lin,2.779874213836477,0.7002096436058736
תפ_26547-09-21,v1 sim≥40 lin,0.0,16.0
תפ_46366-09-19,v1 sim≥40 lin,2.949152542372879,14.999999999999986
תפ_19610-08-21,v1 sim≥40 lin,4.015384615384615,7.58461538461539
תפ_45798-02-16,v1 sim≥40 lin,2.0,0.0
תפ_68368-12-19,v1 sim≥40 lin,4.743801652892564,2.7438016528925573
תפ_5214-02-24,v1 sim≥40 lin,1.677333333333337,8.471999999999994
תפ_56328-06-22,v1 sim≥40 lin,7.572052401746724,17.69723435225619
תפ_34344-01-15,v1 sim≥40 lin,0.0,0.0
תפ_50406-08-15,v1 sim≥40 lin,7.0,6.0
תפ_47668-06-16,v1 sim≥40 lin,2.3069164265129736,6.6051873198847275
תפ_27929-03-19,v1 sim≥40 lin,16.982832618025746,18.128755364806857
תפ_3295-04-18,v1 sim≥40 lin,1.0454545454545432,8.963636363636361
תפ_42197-05-22,v1 sim≥40 lin,0.7450980392156854,0.00784313725489838
תפח_10713-11-21,v1 sim≥40 lin,98.03773584905659,69.0566037735849
תפ_12543-08-23,v1 sim≥40 lin,0.09090909090908994,1.1818181818181799
תפ_35186-03-18,v1 sim≥40 lin,9.408355795148239,15.995956873315357
תפ_58524-11-19,v1 sim≥40 lin,23.63966202783299,35.716202783300176
תפ_3006-01-14,v1 sim≥40 lin,3.0,3.0
תפ_33577-04-12,v1 sim≥40 lin,3.310344827586203,17.379310344827594
תפ_28845-04-22,v1 sim≥40 lin,8.903225806451614,4.58064516129032
תפ_51207-09-12,v1 sim≥40 lin,14.916666666666664,32.20833333333333
תפ_35007-04-13,v1 sim≥40 lin,8.15205585725369,6.557796741660212
תפ_1715-07-21,v1 sim≥40 lin,0.28000000000000114,2.480000000000004
תפ_3451-02-14,v1 sim≥40 lin,3.3761792452830193,2.151533018867923
תפ_51228-09-11,v1 sim≥40 lin,0.0,0.0
תפ_42697-05-18,v1 sim≥40 lin,5.375,21.200000000000003
תפ_9873-02-17,v1 sim≥40 lin,4.000000000000002,16.0
תפ_19759-07-21,v1 sim≥40 lin,2.688524590163933,8.885245901639337
תפח_18488-12-15,v1 sim≥40 lin,28.618181818181817,18.0
תפ_12109-06-15,v1 sim≥40 lin,4.901960784313729,0.19607843137255188
תפ_39345-03-20,v1 sim≥40 lin,9.846799580272823,12.619097586568728
תפ_36196-12-11,v1 sim≥40 lin,10.758620689655174,18.827586206896562
תפ_31467-07-14,v1 sim≥40 lin,9.0,24.0
תפ_53431-02-22,v1 sim≥40 lin,57.0,85.29411764705883
תפ_16760-09-22,v1 sim≥40 lin,1.0664652567975832,0.032225579053367426
תפ_26417-03-17,v1 sim≥40 lin,6.238095238095239,0.04761904761904745
תפ_58148-11-14,v1 sim≥40 lin,12.166666666666671,6.666666666666671
תפ_65646-12-23,v1 sim≥40 lin,1.0,1.0
תפ_28360-02-13,v1 sim≥40 lin,8.895348837209305,11.116279069767444
תפ_35684-04-18,v1 sim≥40 lin,4.944690265486727,13.847345132743357
תפ_28796-07-22,v1 sim≥40 lin,7.481481481481481,12.074074074074076
עפ_7881-20,v1 sim≥40 lin,60.0,72.00000000000003
תפ_30972-10-18,v1 sim≥40 lin,16.416893732970028,24.768392370572208
תפ_60484-03-22,v1 sim≥40 lin,6.0,19.000000000000014
תפ_13281-07-13,v1 sim≥40 lin,6.4117647058823515,15.686274509803916
תפ_13995-12-22,v1 sim≥40 lin,7.120029455081003,8.035346097201774
תפ_16520-01-18,v1 sim≥40 lin,30.428571428571423,17.57142857142857
תפ_36909-07-20,v1 sim≥40 lin,5.454545454545453,37.90909090909091
תפ_7658-05-14,v1 sim≥40 lin,41.30769230769231,57.53846153846153
תפ_35397-07-21,v1 sim≥40 lin,1.549295774647888,0.3380281690140876
תפ_21906-07-18,v1 sim≥40 lin,13.163106796116512,25.5368932038835
תפ_64689-11-15,v1 sim≥40 lin,3.0,6.0
תפ_9179-04-16,v1 sim≥40 lin,0.7560975609756095,7.609756097560968
תפ_40188-07-13,v1 sim≥40 lin,72.0,72.0
תפ_3531-12-13,v1 sim≥40 lin,24.0,48.0
תפ_3013-04-18,v1 sim≥40 lin,1.9999999999999991,0.0
תפ_59464-09-23,v1 sim≥40 lin,11.180327868852459,4.1803278688524514
תפ_17935-01-20,v1 sim≥40 lin,6.835616438356162,4.863013698630134
תפ_13154-01-18,v1 sim≥40 lin,9.030456852791879,8.053299492385783
תפח_1010-09,v1 sim≥40 lin,67.11111111111111,86.22222222222223
תפ_17057-08-20,v1 sim≥40 lin,3.9400000000000013,0.240000000000002
תפ_43271-05-21,v1 sim≥40 lin,35.490401396160564,39.59860383944155
תפ_14824-12-13,v1 sim≥40 lin,0.6488549618320612,1.9465648854961835
תפ_7166-09-15,v1 sim≥40 lin,1.0,0.0
תפ_35105-06-12,v1 sim≥40 lin,9.000000000000004,30.0
תפ_1516-10-16,v1 sim≥40 lin,0.2359550561797743,0.3595505617977537
תפ_27050-03-20,v1 sim≥40 lin,1.6341463414634134,6.097560975609753
תפ_63155-05-23,v1 sim≥40 lin,22.0,14.0
תפ_6968-02-22,v1 sim≥40 lin,2.0,6.0
תפ_11843-03-20,v1 sim≥40 lin,4.712765957446809,7.755319148936163
תפ_53496-03-18,v1 sim≥40 lin,0.48484848484848797,2.0606060606060694
תפ_26069-10-19,v1 sim≥40 lin,0.981481481481481,0.3009259259259309
תפ_16505-02-18,v1 sim≥40 lin,1.6764705882352953,0.1764705882352935
תפ_52390-06-19,v1 sim≥40 lin,4.10526315789474,1.6842105263157947
תפ_1578-04-13,v1 sim≥40 lin,11.25,14.0625
תפ_31862-05-13,v1 sim≥40 lin,4.4174685418208774,3.4563286454478117
תפ_1178-06-21,v1 sim≥40 lin,5.095238095238097,3.2380952380952337
תפ_45561-04-17,v1 sim≥40 lin,6.7029702970297045,11.198019801980195
תפ_6961-02-22,v1 sim≥40 lin,6.521739130434774,19.826086956521735
תפ_28486-11-15,v1 sim≥40 lin,0.0,4.0
תפ_19272-12-19,v1 sim≥40 lin,3.503184713375795,2.9707006369426665
תפ_30391-06-20,v1 sim≥40 lin,6.0,12.0
תפ_5000-12,v1 sim≥40 lin,1.4078947368421044,13.263157894736842
תפ_21813-09-16,v1 sim≥40 lin,1.25,1.3999999999999986
תפ_37701-05-13,v1 sim≥40 lin,6.0,0.0
תפ_63084-07-21,v1 sim≥40 lin,9.394052044609664,1.5910780669144913
תפ_26859-10-15,v1 sim≥40 lin,8.869565217391301,7.434782608695642
תפ_23513-03-14,v1 sim≥40 lin,36.0,54.0
תפ_58599-05-12,v1 sim≥40 lin,26.0,42.0
תפ_30350-12-20,v1 sim≥40 lin,21.612167300380243,25.376425855513318
תפ_33879-04-16,v1 sim≥40 lin,14.0,30.0
עפ_1635-14,v1 sim≥40 lin,0.0,12.0
תפ_21108-02-24,v1 sim≥40 lin,1.8032786885245926,3.344262295081961
תפ_535-12,v1 sim≥40 lin,0.0,10.0
תפ_18013-01-15,v1 sim≥40 lin,11.999999999999998,7.105427357601002e-15
תפ_68096-11-21,v1 sim≥40 lin,18.0,34.0
תפ_35512-06-17,v1 sim≥40 lin,4.178571428571427,7.714285714285715
תפ_553-06-14,v1 sim≥40 lin,2.5999999999999996,9.760000000000002
תפ_12466-10-21,v1 sim≥40 lin,2.5833333333333286,2.0416666666666643
תפ_27986-11-22,v1 sim≥40 lin,1.5932203389830484,1.288135593220339
תפ_68763-07-20,v1 sim≥40 lin,9.042527339003646,9.602673147023086
תפ_63355-02-23,v1 sim≥40 lin,9.0,1.3666666666666671
תפ_13179-07-14,v1 sim≥40 lin,13.902684563758388,10.57718120805368
תפ_22030-04-19,v1 sim≥40 lin,5.999999999999993,18.0
תפ_50626-09-22,v1 sim≥40 lin,3.9958557811852415,14.640696228760888
תפ_43338-05-16,v1 sim≥40 lin,1.0,2.0
תפ_19642-04-18,v1 sim≥40 lin,6.5625,3.96875
תפ_998-08-14,v1 sim≥40 lin,19.851063829787236,33.70212765957447
עפ_2933-19,v1 sim≥40 lin,9.392857142857142,10.25
תפ_41830-12-21,v1 sim≥40 lin,1.8703517587939729,7.089447236180902
תפ_52557-08-15,v1 sim≥40 lin,4.0,5.0
תפ_59067-10-21,v1 sim≥40 lin,1.7000000000000028,20.5
תפ_55185-02-20,v1 sim≥40 lin,1.930434782608696,3.6782608695652215
תפ_26565-12-20,v1 sim≥40 lin,6.14782608695652,0.3304347826086911
תפ_45339-12-20,v1 sim≥40 lin,1.5363321799308025,3.1972318339100383
תפ_35608-04-18,v1 sim≥40 lin,18.316004911993453,2.0114613180515732
תפ_7279-05-21,v1 sim≥40 lin,24.256410256410255,51.794871794871796
תפ_34694-09-21,v1 sim≥40 lin,7.102941176470587,15.441176470588246
תפ_48176-01-22,v1 sim≥40 lin,29.44736842105263,26.92434210526315
תפ_67356-12-21,v1 sim≥40 lin,6.875,6.650000000000006
תפ_51198-07-13,v1 sim≥40 lin,12.0,24.0
תפ_15627-03-19,v1 sim≥40 lin,3.588235294117645,4.477941176470587
תפ_8290-04-15,v1 sim≥40 lin,13.491935483870968,26.16935483870968
תפ_23533-01-24,v1 sim≥40 lin,2.928571428571429,0.8095238095238102
תפ_50477-12-22,v1 sim≥40 lin,1.483870967741936,10.774193548387096
תפ_26434-10-18,v1 sim≥40 lin,12.0,18.0
תפ_49079-07-16,v1 sim≥40 lin,42.75,62.0
תפ_39998-08-15,v1 sim≥40 lin,3.137082601054484,2.8435852372583525
תפ_51828-02-14,v1 sim≥40 lin,0.0,20.0
תפ_20811-11-15,v1 sim≥40 lin,10.000000000000004,16.19607843137254
תפ_18689-01-17,v1 sim≥40 lin,21.73333333333333,37.91111111111111
תפ_10476-12-17,v1 sim≥40 lin,17.249999999999996,28.499999999999993
תפ_45465-11-15,v1 sim≥40 lin,0.0,12.0
תפ_61299-12-19,v1 sim≥40 lin,3.868421052631575,6.731578947368405
תפ_8999-05-14,v1 sim≥40 lin,12.592592592592592,12.000000000000007
תפ_35695-12-15,v1 sim≥40 lin,1.9166666666666679,10.899999999999999
תפ_52000-02-15,v1 sim≥40 lin,13.52941176470588,30.82352941176471
תפ_56900-11-18,v1 sim≥40 lin,10.413043478260871,15.739130434782616
תפ_27277-01-15,v1 sim≥40 lin,1.0000000000000009,12.0
תפ_26702-01-23,v1 sim≥40 lin,30.000000000000004,18.0
תפ_39990-12-18,v1 sim≥40 lin,21.54285714285714,41.14285714285714
תפ_11789-12-16,v1 sim≥40 lin,10.895558223289303,14.907563025210067
תפ_62472-07-17,v1 sim≥40 lin,3.0,7.0
תפ_61158-05-20,v1 sim≥40 lin,1.4325842696629199,1.5330056179775298
תפ_62597-10-17,v1 sim≥40 lin,4.129411764705882,0.6352941176470601
תפ_10180-01-24,v1 sim≥40 lin,14.0,4.5084745762711975
תפ_18912-06-23,v1 sim≥40 lin,1.021739130434785,1.782608695652172
תפ_70111-03-23,v1 sim≥40 lin,7.754775425916357,5.925141972121821
תפ_35552-12-11,v1 sim≥40 lin,5.052631578947368,3.421052631578945
תפ_31811-03-21,v1 sim≥40 lin,6.0,0.3076923076922995
תפ_8725-11-13,v1 sim≥40 lin,66.0,0.0
תפ_69980-11-20,v1 sim≥40 lin,1.0714285714285694,1.6071428571428612
תפ_57001-11-21,v1 sim≥40 lin,5.93333333333333,14.333333333333329
תפ_7133-07-20,v1 sim≥40 lin,0.7887617065556753,6.978147762747135
תפ_6695-10-23,v1 sim≥40 lin,14.0,12.0
תפ_28991-04-22,v1 sim≥40 lin,16.915601023017903,8.491048593350385
תפ_39520-12-21,v1 sim≥40 lin,16.0,14.000000000000007
תפ_69797-03-23,v1 sim≥40 lin,11.61177552897884,22.22079116835326
תפ_68389-07-20,v1 sim≥40 lin,2.85378590078329,0.9338555265448178
תפ_57474-07-15,v1 sim≥40 lin,6.461538461538462,8.307692307692314
תפ_23475-08-13,v1 sim≥40 lin,4.258064516129032,0.7741935483870961
תפ_24257-09-22,v1 sim≥40 lin,5.470588235294116,10.862745098039213
תפ_6421-12-11,v1 sim≥40 lin,5.5334608030592705,40.2906309751434
