src,tgt,src_domain,tgt_domain,src_in_set,tgt_in_set
תפ_8127-05-22,תפ_16759-07-17,drugs,drugs,True,True
תפ_8127-05-22,תפ_16969-03-15,drugs,drugs,True,True
תפ_8127-05-22,תפ_41968-09-17,drugs,drugs,True,True
תפ_8127-05-22,תפ_48512-04-15,drugs,drugs,True,True
תפ_8127-05-22,תפ_5341-07-19,drugs,drugs,True,True
תפ_8127-05-22,תפ_64418-09-16,drugs,drugs,True,True
תפ_8127-05-22,תפ_69865-03-18,drugs,drugs,True,True
תפ_1516-10-16,תפ_11059-05-12,drugs,weapon,True,True
תפ_1516-10-16,תפ_1509-03-12,drugs,weapon,True,True
תפ_1516-10-16,תפ_31249-06-14,drugs,weapon,True,True
תפ_1516-10-16,תפ_33552-09-16,drugs,weapon,True,True
תפ_1516-10-16,תפ_35552-12-11,drugs,weapon,True,True
תפ_1516-10-16,תפ_42991-05-16,drugs,weapon,True,True
תפ_1516-10-16,תפ_53603-11-13,drugs,weapon,True,True
תפ_1516-10-16,תפ_553-06-14,drugs,weapon,True,True
תפ_12158-04-23,עפ_6029-03,drugs,drugs,True,True
תפ_12158-04-23,תפ_21139-04-17,drugs,weapon,True,True
תפ_16759-07-17,תפ_13365-08-13,drugs,drugs,True,True
תפ_16759-07-17,תפ_44091-11-15,drugs,drugs,True,True
תפ_16759-07-17,תפ_48512-04-15,drugs,drugs,True,True
תפ_16759-07-17,תפ_5119-09-13,drugs,drugs,True,True
תפ_54460-03-21,תפ_16161-04-21,drugs,weapon,True,True
תפ_54460-03-21,תפ_35608-04-18,drugs,weapon,True,True
תפ_54460-03-21,תפ_50551-03-18,drugs,weapon,True,True
תפ_54460-03-21,תפ_52188-03-22,drugs,weapon,True,True
תפ_54460-03-21,תפ_56177-03-18,drugs,weapon,True,True
תפ_54460-03-21,תפ_58524-11-19,drugs,drugs,True,True
תפ_54460-03-21,תפ_66430-05-20,drugs,weapon,True,True
תפ_15091-06-21,תפ_10901-10-17,drugs,drugs,True,True
תפ_15091-06-21,תפ_20685-11-16,drugs,drugs,True,True
תפ_15091-06-21,תפ_3781-11-11,drugs,drugs,True,True
תפ_15091-06-21,תפ_42543-06-14,drugs,drugs,True,True
תפ_15091-06-21,תפ_53948-11-14,drugs,drugs,True,True
תפ_15091-06-21,תפ_59602-07-15,drugs,drugs,True,True
תפ_15091-06-21,תפ_7414-01-15,drugs,drugs,True,True
תפ_31628-07-15,עפ_6029-03,drugs,drugs,True,True
תפ_31628-07-15,תפ_63092-12-13,drugs,drugs,True,True
תפ_57084-03-22,תפ_63434-06-19,drugs,drugs,True,True
תפ_39201-05-18,תפ_17410-08-13,drugs,drugs,True,True
תפ_27475-05-21,עפ_6029-03,drugs,drugs,True,True
תפ_27475-05-21,תפ_4435-07-19,drugs,drugs,True,True
תפ_27475-05-21,תפ_49034-02-19,drugs,drugs,True,True
תפ_7342-04-19,תפ_34094-12-13,drugs,drugs,True,True
תפ_7342-04-19,תפ_36431-04-15,drugs,drugs,True,True
תפ_7342-04-19,תפ_4001-11-12,drugs,drugs,True,True
תפ_7342-04-19,תפ_44601-05-14,drugs,drugs,True,True
תפ_7342-04-19,תפ_49458-10-13,drugs,drugs,True,True
תפ_22679-09-16,עפ_6029-03,drugs,drugs,True,True
תפ_22679-09-16,תפ_15787-01-17,drugs,drugs,True,True
תפ_22679-09-16,תפ_33745-01-13,drugs,drugs,True,True
תפ_22679-09-16,תפ_41280-09-16,drugs,drugs,True,True
תפ_22679-09-16,תפ_737-10-13,drugs,drugs,True,True
תפ_24248-09-22,תפ_15091-06-21,drugs,drugs,True,True
תפ_24248-09-22,תפ_34271-10-18,drugs,drugs,True,True
תפ_24248-09-22,תפ_39829-08-21,drugs,drugs,True,True
תפ_24248-09-22,תפ_44015-11-21,drugs,drugs,True,True
תפ_24248-09-22,תפ_7414-01-15,drugs,drugs,True,True
תפ_24248-09-22,תפ_8330-12-21,drugs,drugs,True,True
תפ_24079-11-19,תפ_28270-11-15,drugs,drugs,True,True
תפ_24079-11-19,תפ_37255-05-14,drugs,drugs,True,True
תפ_30310-09-23,תפ_19469-12-19,drugs,drugs,True,True
תפ_30310-09-23,תפ_45055-01-22,drugs,drugs,True,True
תפ_10108-11-21,עפ_6029-03,drugs,drugs,True,True
תפ_10108-11-21,תפ_1108-05-15,drugs,drugs,True,True
תפ_10108-11-21,תפ_19468-03-18,drugs,drugs,True,True
תפ_10108-11-21,תפ_27890-10-18,drugs,drugs,True,True
תפ_10108-11-21,תפ_30538-02-19,drugs,drugs,True,True
תפ_10108-11-21,תפ_55035-10-18,drugs,drugs,True,True
תפ_10108-11-21,תפ_63473-06-19,drugs,drugs,True,True
תפ_44015-11-21,תפ_10901-10-17,drugs,drugs,True,True
תפ_44015-11-21,תפ_20685-11-16,drugs,drugs,True,True
תפ_44015-11-21,תפ_33125-01-14,drugs,drugs,True,True
תפ_44015-11-21,תפ_42543-06-14,drugs,drugs,True,True
תפ_44015-11-21,תפ_42827-10-18,drugs,drugs,True,True
תפ_44015-11-21,תפ_53948-11-14,drugs,drugs,True,True
תפ_44015-11-21,תפ_59602-07-15,drugs,drugs,True,True
תפ_44015-11-21,תפ_7414-01-15,drugs,drugs,True,True
תפ_27255-08-16,תפ_46051-06-15,drugs,drugs,True,True
תפ_21806-01-19,תפ_20685-11-16,drugs,drugs,True,True
תפ_21806-01-19,תפ_31236-09-14,drugs,drugs,True,True
תפ_21806-01-19,תפ_36827-11-15,drugs,drugs,True,True
תפ_21806-01-19,תפ_3781-11-11,drugs,drugs,True,True
תפ_21806-01-19,תפ_42543-06-14,drugs,drugs,True,True
תפ_21806-01-19,תפ_53948-11-14,drugs,drugs,True,True
תפ_21806-01-19,תפ_59602-07-15,drugs,drugs,True,True
תפ_21806-01-19,תפ_7414-01-15,drugs,drugs,True,True
תפ_63997-02-19,תפ_17781-08-14,drugs,drugs,True,True
תפ_63997-02-19,תפ_51354-02-17,drugs,drugs,True,True
תפ_1136-11-21,עפ_6029-03,drugs,drugs,True,True
תפ_1136-11-21,תפ_34694-09-21,drugs,weapon,True,True
תפ_1136-11-21,תפ_35979-08-19,drugs,weapon,True,True
תפ_1136-11-21,תפ_51523-10-17,drugs,weapon,True,True
תפ_1136-11-21,תפ_52515-03-20,drugs,weapon,True,True
תפ_1136-11-21,תפ_7053-03-21,drugs,weapon,True,True
תפ_76171-01-23,תפ_43983-05-19,drugs,drugs,True,True
תפ_16406-07-22,תפ_15091-06-21,drugs,drugs,True,True
תפ_16406-07-22,תפ_17242-03-22,drugs,drugs,True,True
תפ_16406-07-22,תפ_19830-10-20,drugs,drugs,True,True
תפ_16406-07-22,תפ_21530-01-20,drugs,drugs,True,True
תפ_16406-07-22,תפ_34771-07-20,drugs,drugs,True,True
תפ_16406-07-22,תפ_64995-06-19,drugs,drugs,True,True
תפ_16406-07-22,תפ_68386-11-20,drugs,drugs,True,True
תפ_16406-07-22,תפ_7414-01-15,drugs,drugs,True,True
תפ_8887-10-21,תפ_39829-08-21,drugs,drugs,True,True
תפ_8887-10-21,תפ_41968-09-17,drugs,drugs,True,True
תפ_8887-10-21,תפ_5341-07-19,drugs,drugs,True,True
תפ_8887-10-21,תפ_76327-07-19,drugs,drugs,True,True
תפ_58591-08-18,תפ_11608-07-16,drugs,drugs,True,True
תפ_58591-08-18,תפ_17667-07-19,drugs,drugs,True,True
תפ_58591-08-18,תפ_22140-04-18,drugs,drugs,True,True
תפ_58591-08-18,תפ_6788-06-16,drugs,drugs,True,True
תפ_58591-08-18,תפ_8843-02-15,drugs,drugs,True,True
תפ_24350-06-23,תפ_18039-10-21,drugs,weapon,True,True
תפ_24350-06-23,תפ_51306-12-18,drugs,weapon,True,True
תפ_24350-06-23,תפ_61841-07-22,drugs,drugs,True,True
תפ_21284-10-19,תפ_21873-05-14,drugs,drugs,True,True
תפ_21284-10-19,תפ_26709-06-14,drugs,drugs,True,True
תפ_21284-10-19,תפ_51933-05-12,drugs,drugs,True,True
תפ_19469-12-19,תפ_11608-07-16,drugs,drugs,True,True
תפ_19469-12-19,תפ_15457-09-18,drugs,drugs,True,True
תפ_19469-12-19,תפ_44877-06-13,drugs,drugs,True,True
תפ_19469-12-19,תפ_58591-08-18,drugs,drugs,True,True
תפ_19469-12-19,תפ_61065-07-18,drugs,drugs,True,True
תפ_19469-12-19,תפ_66437-07-20,drugs,drugs,True,True
תפ_56566-08-20,תפ_39829-08-21,drugs,drugs,True,True
תפ_56566-08-20,תפ_58530-05-18,drugs,drugs,True,True
תפ_29731-05-21,תפ_19005-11-20,drugs,drugs,True,True
תפ_29731-05-21,תפ_28847-09-20,drugs,drugs,True,True
תפ_29731-05-21,תפ_34787-05-20,drugs,drugs,True,True
תפ_29731-05-21,תפ_36724-02-20,drugs,drugs,True,True
תפ_29731-05-21,תפ_37764-03-21,drugs,drugs,True,True
תפ_29731-05-21,תפ_46662-04-15,drugs,drugs,True,True
תפ_29731-05-21,תפ_74036-12-19,drugs,drugs,True,True
תפ_25137-02-20,תפ_21678-03-18,drugs,drugs,True,True
תפ_25137-02-20,תפ_21806-01-19,drugs,drugs,True,True
תפ_25137-02-20,תפ_899-04-18,drugs,drugs,True,True
תפ_33338-02-20,תפ_46662-04-15,drugs,drugs,True,True
תפ_15744-02-20,תפ_24896-04-20,drugs,weapon,True,True
תפ_15744-02-20,תפ_26563-03-14,drugs,weapon,True,True
תפ_15744-02-20,תפ_3742-07-18,drugs,weapon,True,True
תפ_15744-02-20,תפ_63018-05-18,drugs,weapon,True,True
תפ_46786-01-23,עפ_6029-03,drugs,drugs,True,True
תפ_1064-10-21,תפ_33125-01-14,drugs,drugs,True,True
תפ_1064-10-21,תפ_40082-02-22,drugs,drugs,True,True
תפ_1064-10-21,תפ_9211-05-21,drugs,weapon,True,True
תפ_14611-12-21,תפ_15091-06-21,drugs,drugs,True,True
תפ_14611-12-21,תפ_39829-08-21,drugs,drugs,True,True
תפ_14611-12-21,תפ_44015-11-21,drugs,drugs,True,True
תפ_14611-12-21,תפ_7414-01-15,drugs,drugs,True,True
תפ_14825-04-13,עפ_6029-03,drugs,drugs,True,True
תפ_11475-02-14,תפ_45136-02-13,drugs,drugs,True,True
תפ_15709-10-19,תפ_46914-06-18,drugs,drugs,True,True
תפ_15709-10-19,תפ_56473-06-16,drugs,drugs,True,True
תפ_15709-10-19,תפ_51036-08-15,drugs,drugs,True,True
תפ_15709-10-19,תפ_40063-03-18,drugs,drugs,True,True
תפ_34053-04-18,עפ_6029-03,drugs,drugs,True,True
תפ_34053-04-18,תפ_2791-06-18,drugs,drugs,True,True
תפ_34053-04-18,תפ_26856-05-16,drugs,drugs,True,True
תפ_34053-04-18,תפ_59812-02-16,drugs,weapon,True,True
תפ_34053-04-18,תפ_27277-01-15,drugs,weapon,True,True
תפ_34053-04-18,תפ_7498-11-14,drugs,weapon,True,True
תפ_34053-04-18,תפ_23513-03-14,drugs,weapon,True,True
תפ_1463-04-19,עפ_6029-03,drugs,drugs,True,True
תפ_1463-04-19,תפ_11608-07-16,drugs,drugs,True,True
תפ_1463-04-19,תפ_17959-03-18,drugs,drugs,True,True
תפ_1463-04-19,תפ_22715-06-17,drugs,drugs,True,True
תפ_1463-04-19,תפ_32879-04-19,drugs,drugs,True,True
תפ_1463-04-19,תפ_40331-03-18,drugs,drugs,True,True
תפ_1463-04-19,תפ_4127-11-17,drugs,drugs,True,True
תפ_1463-04-19,תפ_46914-06-18,drugs,drugs,True,True
תפ_1463-04-19,תפ_53375-03-18,drugs,drugs,True,True
תפ_1463-04-19,תפ_56059-07-17,drugs,drugs,True,True
תפ_1463-04-19,תפ_7420-05-19,drugs,drugs,True,True
תפ_4606-08-20,תפ_15481-02-22,drugs,drugs,True,True
תפ_4606-08-20,תפ_24895-03-20,drugs,drugs,True,True
תפ_4606-08-20,תפ_39829-08-21,drugs,drugs,True,True
תפ_4606-08-20,תפ_62242-01-23,drugs,drugs,True,True
תפ_4606-08-20,תפק_70755-06-20,drugs,drugs,True,True
תפ_39299-11-18,עפ_6029-03,drugs,drugs,True,True
תפ_42734-08-23,תפ_44427-10-18,drugs,drugs,True,True
תפ_42734-08-23,תפ_73652-01-18,drugs,drugs,True,True
תפ_42734-08-23,תפ_45199-01-22,drugs,drugs,True,True
תפ_18218-11-19,תפ_44427-10-18,drugs,drugs,True,True
תפ_18218-11-19,תפ_37694-03-15,drugs,drugs,True,True
תפ_18218-11-19,תפ_23282-05-17,drugs,drugs,True,True
תפ_18218-11-19,תפ_32156-02-19,drugs,drugs,True,True
תפ_42956-04-22,עפ_6029-03,drugs,drugs,True,True
תפ_42956-04-22,תפ_2791-06-18,drugs,drugs,True,True
תפ_42956-04-22,תפ_34974-01-12,drugs,drugs,True,True
תפ_60385-08-16,תפ_8123-04-14,drugs,drugs,True,True
תפ_60385-08-16,תפ_13289-03-15,drugs,drugs,True,True
תפ_16020-10-22,תפ_57425-01-22,drugs,drugs,True,True
תפ_16020-10-22,תפ_55185-02-20,drugs,weapon,True,True
תפ_16020-10-22,תפ_4886-11-18,drugs,weapon,True,True
תפ_16020-10-22,תפ_701-12-16,drugs,drugs,True,True
תפ_16020-10-22,תפ_26524-10-14,drugs,drugs,True,True
תפ_16020-10-22,תפ_35397-07-21,drugs,weapon,True,True
תפ_16020-10-22,תפ_66542-05-20,drugs,weapon,True,True
תפ_16020-10-22,תפ_24514-09-15,drugs,drugs,True,True
תפ_16020-10-22,תפ_691-09-19,drugs,drugs,True,True
תפ_16020-10-22,תפ_1136-11-21,drugs,drugs,True,True
תפ_62688-01-20,תפ_35227-05-17,drugs,weapon,True,True
תפ_62688-01-20,תפ_5711-02-09,drugs,weapon,True,True
תפ_62688-01-20,תפ_3454-02-17,drugs,weapon,True,True
תפ_62688-01-20,תפ_33577-04-12,drugs,weapon,True,True
תפ_62688-01-20,תפ_21128-09-12,drugs,weapon,True,True
תפ_62688-01-20,תפ_26434-10-18,drugs,weapon,True,True
תפ_62688-01-20,תפ_37701-05-13,drugs,weapon,True,True
תפ_62688-01-20,תפ_45417-03-14,drugs,weapon,True,True
תפ_62688-01-20,תפ_17941-11-18,drugs,weapon,True,True
תפ_62688-01-20,תפ_398-09-16,drugs,weapon,True,True
תפ_66437-07-20,תפ_55741-12-18,drugs,drugs,True,True
תפ_66437-07-20,תפ_8123-04-14,drugs,drugs,True,True
תפ_45644-11-22,עפ_6029-03,drugs,drugs,True,True
תפ_45644-11-22,תפ_12194-06-23,drugs,drugs,True,True
תפ_45644-11-22,תפ_1387-01-22,drugs,drugs,True,True
תפ_45644-11-22,תפ_21127-08-21,drugs,drugs,True,True
תפ_45644-11-22,תפ_28451-09-17,drugs,drugs,True,True
תפ_45644-11-22,תפ_47874-04-19,drugs,drugs,True,True
תפ_45644-11-22,תפ_50631-06-23,drugs,drugs,True,True
תפ_45644-11-22,תפ_5775-02-18,drugs,drugs,True,True
תפ_20872-02-14,תפ_16980-01-14,drugs,drugs,True,True
תפ_20872-02-14,תפ_17410-08-13,drugs,drugs,True,True
תפ_20872-02-14,תפ_36953-04-14,drugs,drugs,True,True
תפ_26647-05-17,תפ_9369-01-13,drugs,drugs,True,True
תפ_26647-05-17,תפ_33848-05-14,drugs,drugs,True,True
תפ_26647-05-17,תפ_37255-05-14,drugs,drugs,True,True
תפ_10902-08-22,תפ_66939-01-17,drugs,drugs,True,True
תפ_10902-08-22,תפ_46548-03-17,drugs,drugs,True,True
תפ_10902-08-22,תפ_53805-09-16,drugs,drugs,True,True
תפ_10902-08-22,תפ_76327-07-19,drugs,drugs,True,True
תפ_28107-06-20,תפ_17098-06-12,drugs,drugs,True,True
תפ_28107-06-20,תפ_49401-08-15,drugs,drugs,True,True
תפ_28107-06-20,תפ_7420-05-19,drugs,drugs,True,True
תפ_28107-06-20,תפ_20589-02-18,drugs,drugs,True,True
תפ_28107-06-20,תפ_36786-12-18,drugs,drugs,True,True
תפ_28107-06-20,תפ_64418-09-16,drugs,drugs,True,True
תפ_17701-07-21,תפ_9569-10-18,drugs,weapon,True,True
תפ_17701-07-21,תפ_16825-05-15,drugs,weapon,True,True
תפ_17701-07-21,תפ_26182-10-14,drugs,weapon,True,True
תפ_13322-07-22,תפ_14751-12-20,drugs,drugs,True,True
תפ_13322-07-22,תפ_68645-11-20,drugs,drugs,True,True
תפ_9804-01-24,תפ_49401-08-15,drugs,drugs,True,True
תפ_9804-01-24,תפ_51036-08-15,drugs,drugs,True,True
תפ_9804-01-24,תפ_62866-06-20,drugs,drugs,True,True
תפ_12143-06-20,עפ_6029-03,drugs,drugs,True,True
תפ_53127-06-16,תפ_1108-05-15,drugs,drugs,True,True
תפ_53127-06-16,עפ_6029-03,drugs,drugs,True,True
תפ_53127-06-16,תפ_42006-10-16,drugs,drugs,True,True
תפ_53127-06-16,תפ_45180-02-13,drugs,drugs,True,True
תפ_53127-06-16,תפ_41061-11-14,drugs,drugs,True,True
תפ_53127-06-16,תפ_41105-10-10,drugs,drugs,True,True
תפ_53127-06-16,תפ_19214-08-15,drugs,drugs,True,True
תפ_53127-06-16,תפ_60882-12-14,drugs,drugs,True,True
תפ_46786-04-18,תפ_4415-02-18,drugs,drugs,True,True
תפ_46786-04-18,תפ_58966-01-18,drugs,drugs,True,True
תפ_46786-04-18,תפ_26620-12-16,drugs,drugs,True,True
תפ_46786-04-18,תפ_6788-06-16,drugs,drugs,True,True
תפ_41876-08-23,תפ_12194-06-23,drugs,drugs,True,True
תפ_41876-08-23,תפ_50631-06-23,drugs,drugs,True,True
תפ_41876-08-23,תפ_45195-11-20,drugs,drugs,True,True
תפ_41876-08-23,תפ_37062-10-20,drugs,drugs,True,True
תפ_41876-08-23,תפ_2802-11-19,drugs,drugs,True,True
תפ_41876-08-23,תפ_52589-10-20,drugs,drugs,True,True
תפ_8444-04-23,תפ_74742-06-20,drugs,drugs,True,True
תפ_8444-04-23,תפ_50474-09-22,drugs,weapon,True,True
תפ_8444-04-23,תפ_52782-09-22,drugs,weapon,True,True
תפ_20967-02-14,תפ_16980-01-14,drugs,drugs,True,True
תפ_20967-02-14,תפ_58243-03-14,drugs,drugs,True,True
תפ_20967-02-14,תפ_20825-08-14,drugs,drugs,True,True
תפ_20967-02-14,תפ_36953-04-14,drugs,drugs,True,True
תפ_40650-03-22,תפ_37958-02-19,drugs,drugs,True,True
תפ_5687-03-23,עפ_6029-03,drugs,drugs,True,True
תפ_59888-08-22,תפ_74740-06-20,drugs,drugs,True,True
תפ_59888-08-22,תפ_44181-01-17,drugs,drugs,True,True
תפ_59888-08-22,תפ_46604-02-21,drugs,drugs,True,True
תפ_59888-08-22,תפ_24278-11-22,drugs,drugs,True,True
תפ_59888-08-22,תפ_13223-02-22,drugs,drugs,True,True
תפ_59888-08-22,תפ_57202-06-19,drugs,drugs,True,True
תפ_63953-01-24,תפ_24257-09-22,drugs,drugs,True,True
תפ_63953-01-24,תפ_34579-05-20,drugs,weapon,True,True
תפ_63953-01-24,תפ_35695-12-15,drugs,weapon,True,True
תפ_63953-01-24,תפ_6532-03-14,drugs,weapon,True,True
תפ_44279-06-21,עפ_6029-03,drugs,drugs,True,True
תפ_44279-06-21,תפ_7420-05-19,drugs,drugs,True,True
תפ_44279-06-21,תפ_26709-06-14,drugs,drugs,True,True
תפ_44279-06-21,תפ_40639-10-17,drugs,drugs,True,True
תפ_38176-10-14,עפ_6029-03,drugs,drugs,True,True
תפ_38176-10-14,תפ_24154-01-12,drugs,drugs,True,True
תפ_54845-01-19,תפ_69278-05-18,drugs,drugs,True,True
תפ_54845-01-19,תפ_25458-11-18,drugs,drugs,True,True
תפ_54845-01-19,תפ_39201-05-18,drugs,drugs,True,True
תפ_54845-01-19,תפ_8843-02-15,drugs,drugs,True,True
תפ_54845-01-19,תפ_58591-08-18,drugs,drugs,True,True
תפ_17242-03-22,תפ_7414-01-15,drugs,drugs,True,True
תפ_17242-03-22,תפ_51933-05-12,drugs,drugs,True,True
תפ_17242-03-22,תפ_15091-06-21,drugs,drugs,True,True
תפ_17242-03-22,תפ_19830-10-20,drugs,drugs,True,True
תפ_17242-03-22,תפ_63255-11-16,drugs,drugs,True,True
תפ_20638-04-22,תפ_7867-04-22,drugs,drugs,True,True
תפ_20638-04-22,תפ_37495-01-20,drugs,drugs,True,True
תפ_20638-04-22,תפ_49034-02-19,drugs,drugs,True,True
תפ_20638-04-22,תפ_30039-04-20,drugs,drugs,True,True
תפ_20638-04-22,תפ_8843-02-15,drugs,drugs,True,True
תפ_20638-04-22,תפ_51797-01-21,drugs,drugs,True,True
תפ_3818-01-24,תפ_25458-11-18,drugs,drugs,True,True
תפ_3818-01-24,תפ_4460-04-18,drugs,drugs,True,True
תפ_3818-01-24,תפ_16958-01-14,drugs,drugs,True,True
תפ_3818-01-24,תפ_28315-05-23,drugs,drugs,True,True
תפ_3818-01-24,תפ_17677-04-17,drugs,drugs,True,True
תפ_3818-01-24,תפ_9763-11-19,drugs,drugs,True,True
תפ_3818-01-24,תפ_59541-10-18,drugs,drugs,True,True
תפ_3818-01-24,תפ_39647-01-20,drugs,drugs,True,True
תפ_21459-04-15,תפ_13365-08-13,drugs,drugs,True,True
תפ_21459-04-15,תפ_44091-11-15,drugs,drugs,True,True
תפ_21459-04-15,תפ_5119-09-13,drugs,drugs,True,True
תפ_4621-02-23,תפ_53090-10-19,drugs,drugs,True,True
תפ_4621-02-23,תפ_11608-07-16,drugs,drugs,True,True
תפ_4621-02-23,תפ_26019-02-18,drugs,drugs,True,True
תפ_4621-02-23,תפ_15457-09-18,drugs,drugs,True,True
תפ_54026-01-20,תפ_64660-01-22,drugs,drugs,True,True
תפ_54026-01-20,תפ_40639-10-17,drugs,drugs,True,True
תפ_41339-06-20,תפ_32793-08-18,drugs,drugs,True,True
תפ_41339-06-20,תפ_43525-01-21,drugs,drugs,True,True
תפ_41339-06-20,תפ_69278-05-18,drugs,drugs,True,True
תפ_41339-06-20,תפ_25458-11-18,drugs,drugs,True,True
תפ_41339-06-20,תפ_39201-05-18,drugs,drugs,True,True
תפ_41339-06-20,תפ_58591-08-18,drugs,drugs,True,True
תפ_41339-06-20,תפ_30039-04-20,drugs,drugs,True,True
תפ_49845-08-20,תפ_23774-03-17,drugs,drugs,True,True
תפ_17415-10-21,עפ_6029-03,drugs,drugs,True,True
תפ_17415-10-21,תפ_3766-09-21,drugs,drugs,True,True
תפ_17415-10-21,תפ_3919-12-20,drugs,drugs,True,True
תפ_54340-08-19,תפ_44666-10-18,drugs,drugs,True,True
תפ_54340-08-19,תפ_19505-01-18,drugs,drugs,True,True
תפ_54340-08-19,תפ_5341-07-19,drugs,drugs,True,True
תפ_54340-08-19,תפ_76327-07-19,drugs,drugs,True,True
תפ_54340-08-19,תפ_63596-02-18,drugs,drugs,True,True
תפ_23774-03-17,תפ_8843-02-15,drugs,drugs,True,True
תפ_23774-03-17,תפ_44666-10-18,drugs,drugs,True,True
תפ_21605-07-13,עפ_6029-03,drugs,drugs,True,True
תפ_13535-03-19,תפ_21678-03-18,drugs,drugs,True,True
תפ_13535-03-19,תפ_20685-11-16,drugs,drugs,True,True
תפ_3491-09-16,תפ_21557-06-16,drugs,drugs,True,True
תפ_3491-09-16,תפ_30494-12-11,drugs,drugs,True,True
תפ_43515-03-16,תפ_49401-08-15,drugs,drugs,True,True
תפ_43515-03-16,תפ_62059-03-14,drugs,drugs,True,True
תפ_43515-03-16,תפ_45708-01-17,drugs,drugs,True,True
תפ_43515-03-16,תפ_40063-03-18,drugs,drugs,True,True
תפ_67527-03-18,תפ_19902-12-16,drugs,drugs,True,True
