verdict,domain,in_deg,out_deg,low,high,year,court
תפ_7430-02-18,drugs,1,5,7.0,20.0,2018,תפ
תפ_36933-03-17,drugs,2,0,30.0,60.0,2017,תפ
תפ_3282-06-19,weapon,0,0,6.0,15.0,2019,תפ
תפ_47348-11-21,weapon,1,4,10.0,36.0,2021,תפ
תפ_48152-02-20,drugs,0,0,9.0,18.0,2020,תפ
תפ_21813-09-16,weapon,2,9,8.0,24.0,2016,תפ
תפ_51488-07-23,drugs,0,0,15.0,36.0,2023,תפ
תפ_56355-07-20,weapon,1,0,24.0,48.0,2020,תפ
תפ_11843-03-20,weapon,4,3,8.0,24.0,2020,תפ
תפ_42164-10-19,drugs,0,4,20.0,40.0,2019,תפ
תפ_520-07-17,weapon,3,0,12.0,36.0,2017,תפ
תפ_17462-06-14,drugs,2,0,5.0,13.0,2014,תפ
עפ_1932-15,weapon,2,0,18.0,60.0,2015,עפ
תפ_16826-04-18,drugs,0,6,54.0,90.0,2018,תפ
תפ_553-06-14,weapon,8,2,6.0,36.0,2014,תפ
תפ_16312-10-12,drugs,1,0,10.0,24.0,2012,תפ
תפ_24959-03-23,drugs,0,0,2.0,12.0,2023,תפ
תפ_15237-06-13,weapon,0,0,6.0,48.0,2013,תפ
תפ_25300-02-13,weapon,0,0,10.0,30.0,2013,תפ
תפ_12010-07-24,drugs,0,2,6.0,18.0,2024,תפ
תפ_65070-08-21,weapon,1,5,108.0,156.0,2021,תפ
תפ_15989-04-19,drugs,0,0,1.0,8.0,2019,תפ
תפ_45638-07-12,weapon,0,0,6.0,20.0,2012,תפ
תפ_26207-03-11,drugs,0,0,8.0,16.0,2011,תפ
תפ_44620-01-22,weapon,4,11,20.0,48.0,2022,תפ
תפ_10938-11-23,weapon,0,8,12.0,30.0,2023,תפ
תפ_7108-02-16,weapon,4,2,20.0,42.0,2016,תפ
תפ_40649-08-16,drugs,0,0,15.0,36.0,2016,תפ
תפ_35473-12-21,weapon,0,6,24.0,45.0,2021,תפ
תפ_39629-08-18,drugs,0,0,20.0,54.0,2018,תפ
תפ_26963-10-18,drugs,2,0,15.0,30.0,2018,תפ
תפ_49374-04-14,drugs,2,0,8.0,18.0,2014,תפ
תפ_41105-10-10,drugs,2,0,8.0,24.0,2010,תפ
תפ_18300-11-18,weapon,2,0,20.0,50.0,2018,תפ
תפ_8442-02-18,drugs,0,0,12.0,24.0,2018,תפ
תפ_31817-10-19,drugs,0,0,18.0,28.0,2019,תפ
תפ_33454-09-10,drugs,0,0,0.0,6.0,2010,תפ
תפ_69933-03-23,weapon,4,4,42.0,64.0,2023,תפ
תפ_39340-08-17,weapon,0,0,10.0,20.0,2017,תפ
תפ_21971-07-18,weapon,2,1,30.0,60.0,2018,תפ
תפ_29090-08-15,drugs,1,1,2.0,14.0,2015,תפ
תפ_47757-02-18,drugs,4,5,36.0,60.0,2018,תפ
תפ_48435-02-17,weapon,3,2,5.0,20.0,2017,תפ
תפ_43694-08-17,drugs,0,0,4.0,12.0,2017,תפ
תפ_27135-05-15,weapon,0,0,48.0,96.0,2015,תפ
תפ_56456-03-19,drugs,0,1,0.0,10.0,2019,תפ
תפ_31640-02-23,weapon,0,4,7.0,24.0,2023,תפ
תפ_10902-08-22,drugs,0,4,12.0,27.0,2022,תפ
תפ_19705-09-23,drugs,0,2,10.0,22.0,2023,תפ
תפ_36886-11-17,drugs,0,1,10.0,24.0,2017,תפ
תפח_37780-03-22,weapon,0,0,60.0,132.0,2022,תפח
תפ_1490-07-12,drugs,0,0,20.0,72.0,2012,תפ
תפ_52964-03-22,weapon,1,6,30.0,45.0,2022,תפ
תפ_47714-01-17,drugs,0,0,30.0,60.0,2017,תפ
תפ_15787-01-17,drugs,1,0,54.0,90.0,2017,תפ
תפ_29380-02-18,drugs,0,0,0.0,6.0,2018,תפ
תפ_28270-11-15,drugs,0,0,8.0,24.0,2015,תפ
תפ_39647-01-20,drugs,1,6,18.0,30.0,2020,תפ
תפ_49293-04-21,drugs,0,3,15.0,30.0,2021,תפ
תפ_4764-08-22,weapon,0,5,30.0,60.0,2022,תפ
תפ_2217-07-15,drugs,0,0,0.0,18.0,2015,תפ
תפ_34094-12-13,drugs,0,0,0.0,12.0,2013,תפ
תפ_24350-06-23,weapon,0,6,42.0,96.0,2023,תפ
תפ_30546-10-23,weapon,0,0,11.0,24.0,2023,תפ
תפ_906-01-22,drugs,0,0,15.0,36.0,2022,תפ
תפ_46018-03-14,drugs,4,0,18.0,56.0,2014,תפ
תפ_48621-05-22,weapon,0,4,60.0,96.0,2022,תפ
תפ_26717-06-14,drugs,0,1,6.0,15.0,2014,תפ
תפ_39731-01-15,weapon,0,0,30.0,48.0,2015,תפ
תפ_42361-08-23,drugs,1,1,44.0,66.0,2023,תפ
תפ_24440-10-12,drugs,0,0,6.0,18.0,2012,תפ
תפ_1516-10-16,weapon,0,8,9.0,24.0,2016,תפ
תפ_31236-09-14,drugs,3,1,6.0,15.0,2014,תפ
תפ_12411-02-21,weapon,0,6,22.0,40.0,2021,תפ
תפ_22405-05-23,weapon,0,4,78.0,120.0,2023,תפ
תפ_19691-03-18,drugs,0,7,6.0,15.0,2018,תפ
תפ_34018-04-22,drugs,0,0,0.0,6.0,2022,תפ
תפ_52268-07-10,weapon,0,0,18.0,48.0,2010,תפ
תפ_33691-04-12,drugs,1,0,48.0,84.0,2012,תפ
תפ_45446-11-15,drugs,0,0,24.0,60.0,2015,תפ
תפ_39589-07-13,drugs,9,0,7.0,18.0,2013,תפ
תפ_6494-07-14,weapon,0,0,9.0,18.0,2014,תפ
תפ_13836-09-22,drugs,0,0,8.0,18.0,2022,תפ
תפ_42156-05-22,drugs,0,4,48.0,84.0,2022,תפ
תפ_56473-06-16,drugs,1,0,15.0,30.0,2016,תפ
תפ_61181-07-23,weapon,0,1,36.0,72.0,2023,תפ
תפ_33402-04-13,weapon,0,0,6.0,15.0,2013,תפ
תפ_58511-01-20,weapon,1,6,16.0,36.0,2020,תפ
תפ_56385-11-16,weapon,0,0,9.0,30.0,2016,תפ
תפ_15251-11-19,drugs,0,0,30.0,60.0,2019,תפ
תפ_59796-01-22,weapon,0,3,60.0,108.0,2022,תפ
תפ_43253-03-21,drugs,0,1,8.0,18.0,2021,תפ
תפ_1231-03-14,drugs,0,0,6.0,18.0,2014,תפ
תפ_10189-01-24,weapon,0,0,32.0,48.0,2024,תפ
תפ_44962-08-23,weapon,0,4,12.0,36.0,2023,תפ
תפ_42291-02-16,weapon,2,2,12.0,36.0,2016,תפ
תפ_16161-04-21,weapon,2,5,60.0,96.0,2021,תפ
תפ_54826-08-16,drugs,2,3,6.0,12.0,2016,תפ
תפ_74740-06-20,weapon,0,2,50.0,75.0,2020,תפ
תפ_9019-10-22,weapon,0,0,13.0,30.0,2022,תפ
תפ_45098-05-24,weapon,0,0,16.0,36.0,2024,תפ
תפ_38706-09-21,drugs,0,0,10.0,20.0,2021,תפ
תפ_7820-08-17,weapon,0,0,4.0,12.0,2017,תפ
תפ_65302-03-22,drugs,0,2,15.0,36.0,2022,תפ
תפ_58215-01-19,drugs,0,0,0.0,5.0,2019,תפ
תפ_15709-10-19,drugs,0,5,22.0,34.0,2019,תפ
תפח_20623-11-12,weapon,0,0,120.0,168.0,2012,תפח
תפ_25425-02-22,weapon,0,2,54.0,96.0,2022,תפ
תפ_23416-08-24,weapon,0,0,48.0,78.0,2024,תפ
עפ_3164-14,weapon,1,0,12.0,36.0,2014,עפ
תפ_12819-08-15,drugs,0,0,4.0,18.0,2015,תפ
תפ_23198-07-17,drugs,0,0,8.0,24.0,2017,תפ
תפ_26552-06-23,weapon,0,5,22.0,44.0,2023,תפ
תפ_59934-02-24,weapon,0,0,48.0,96.0,2024,תפ
תפ_1187-04-22,drugs,0,0,25.0,50.0,2022,תפ
תפ_9145-10-19,drugs,1,1,0.0,10.0,2019,תפ
תפ_56864-09-14,drugs,0,0,24.0,48.0,2014,תפ
תפ_69777-03-23,weapon,0,2,15.0,32.0,2023,תפ
תפ_63073-07-22,drugs,0,2,0.0,8.0,2022,תפ
תפ_28787-04-22,weapon,1,7,16.0,36.0,2022,תפ
תפ_47780-11-21,drugs,1,0,15.0,10.0,2021,תפ
תפ_3404-05-13,drugs,0,0,24.0,48.0,2013,תפ
תפ_7735-04-19,weapon,2,5,12.0,36.0,2019,תפ
תפ_58206-07-18,weapon,0,0,50.0,80.0,2018,תפ
תפ_36416-07-23,weapon,1,1,30.0,60.0,2023,תפ
תפ_13718-09-16,drugs,3,3,48.0,84.0,2016,תפ
תפ_50841-04-22,drugs,0,0,5.0,9.0,2022,תפ
תפ_11898-11-22,weapon,0,0,48.0,72.0,2022,תפ
תפ_50203-09-23,drugs,0,1,6.0,15.0,2023,תפ
תפ_58413-06-17,weapon,1,3,4.0,20.0,2017,תפ
תפ_49093-07-15,weapon,0,0,5.0,15.0,2015,תפ
תפ_64941-05-17,weapon,0,5,6.0,18.0,2017,תפ
תפ_13502-02-12,weapon,0,2,3.0,6.0,2012,תפ
תפ_45083-08-21,weapon,0,0,32.0,60.0,2021,תפ
תפ_57474-07-15,weapon,1,6,18.0,48.0,2015,תפ
תפ_57341-02-23,drugs,0,1,18.0,36.0,2023,תפ
תפ_2108-08-21,weapon,1,0,54.0,96.0,2021,תפ
תפע_10438-03-22,weapon,0,0,108.0,156.0,2022,תפע
תפ_16779-09-22,weapon,3,13,14.0,34.0,2022,תפ
תפ_38616-11-22,drugs,0,0,6.0,18.0,2022,תפ
תפ_30678-02-22,drugs,0,2,6.0,14.0,2022,תפ
תפ_47870-03-22,weapon,1,0,18.0,36.0,2022,תפ
ת_פ_24817-06-10,weapon,0,1,12.0,36.0,2010,ת
תפ_26204-04-21,drugs,0,0,8.0,20.0,2021,תפ
תפ_14836-08-12,weapon,4,0,6.0,15.0,2012,תפ
תפ_42413-01-20,drugs,0,0,0.0,8.0,2020,תפ
תפ_21801-06-15,weapon,0,0,36.0,84.0,2015,תפ
תפ_42456-02-18,drugs,1,0,6.0,12.0,2018,תפ
תפ_65573-01-18,drugs,0,0,20.0,42.0,2018,תפ
תפ_20652-08-24,drugs,0,2,18.0,32.0,2024,תפ
תפ_28656-02-22,drugs,0,0,0.0,5.0,2022,תפ
תפ_9380-03-21,drugs,0,0,7.0,20.0,2021,תפ
תפ_57707-05-20,weapon,2,0,20.0,36.0,2020,תפ
תפ_71101-01-24,drugs,0,0,40.0,60.0,2024,תפ
תפ_29504-09-13,drugs,2,1,6.0,16.0,2013,תפ
תפ_59699-09-23,drugs,0,0,7.0,24.0,2023,תפ
תפ_13140-11-12,weapon,0,0,9.0,18.0,2012,תפ
תפ_57526-07-21,weapon,0,1,30.0,50.0,2021,תפ
תפ_53043-09-20,weapon,0,0,18.0,36.0,2020,תפ
תפ_22417-12-21,weapon,1,10,13.0,36.0,2021,תפ
תפ_65884-10-13,drugs,0,1,18.0,60.0,2013,תפ
תפ_33025-04-22,weapon,0,0,18.0,36.0,2022,תפ
תפ_16157-04-17,weapon,0,0,0.0,18.0,2017,תפ
תפ_9804-01-24,drugs,0,3,18.0,36.0,2024,תפ
תפ_58603-06-21,drugs,0,2,12.0,24.0,2021,תפ
תפ_1631-01-22,weapon,1,7,10.0,30.0,2022,תפ
תפ_29401-11-12,drugs,3,0,10.0,24.0,2012,תפ
תפ_43778-07-16,drugs,0,0,8.0,24.0,2016,תפ
תפ_5032-11-21,weapon,0,0,8.0,20.0,2021,תפ
תפ_19618-04-24,drugs,0,0,16.0,36.0,2024,תפ
תפ_41262-06-19,drugs,0,0,3.0,12.0,2019,תפ
תפח_30634-12-11,weapon,0,0,168.0,216.0,2011,תפח
תפ_44351-06-21,weapon,0,0,18.0,40.0,2021,תפ
תפ_61392-09-16,drugs,0,1,26.0,50.0,2016,תפ
תפ_31602-06-20,drugs,1,2,12.0,30.0,2020,תפ
תפ_28292-09-20,drugs,0,0,10.0,24.0,2020,תפ
תפ_60494-05-12,weapon,3,0,6.0,24.0,2012,תפ
תפח_11230-01-12,weapon,1,0,72.0,144.0,2012,תפח
תפ_59087-01-18,drugs,2,2,7.0,15.0,2018,תפ
תפ_19902-12-16,drugs,6,4,54.0,90.0,2016,תפ
תפ_13249-10-22,drugs,0,0,0.0,6.0,2022,תפ
תפ_26153-04-21,drugs,0,0,4.0,12.0,2021,תפ
תפ_43982-06-17,drugs,0,0,18.0,36.0,2017,תפ
תפ_14976-07-22,weapon,0,0,15.0,25.0,2022,תפ
תפ_40920-10-20,drugs,0,0,8.0,18.0,2020,תפ
תפ_26494-03-13,drugs,0,0,10.0,24.0,2013,תפ
תפ_9162-06-13,weapon,0,0,12.0,30.0,2013,תפ
תפ_24420-01-20,weapon,4,2,30.0,66.0,2020,תפ
תפ_26525-12-15,weapon,0,0,12.0,20.0,2015,תפ
תפ_31270-05-24,weapon,0,0,26.0,52.0,2024,תפ
תפ_60295-03-22,drugs,0,0,40.0,60.0,2022,תפ
תפ_57283-05-21,weapon,1,6,48.0,96.0,2021,תפ
תפ_45539-04-17,drugs,1,0,6.0,18.0,2017,תפ
תפ_57185-01-24,drugs,0,3,6.0,20.0,2024,תפ
תפ_69941-03-23,weapon,0,10,62.0,92.0,2023,תפ
תפ_19830-10-20,drugs,0,7,0.0,12.0,2020,תפ
תפ_23710-03-13,drugs,0,0,0.0,12.0,2013,תפ
תפ_41754-05-22,weapon,4,9,26.0,48.0,2022,תפ
תפ_12158-04-23,weapon,1,2,20.0,48.0,2023,תפ
תפ_7774-03-23,weapon,0,2,24.0,46.0,2023,תפ
תפ_50487-06-22,weapon,0,6,36.0,60.0,2022,תפ
תפ_6733-05-15,weapon,0,0,2.0,10.0,2015,תפ
תפ_22526-02-21,weapon,0,2,36.0,72.0,2021,תפ
תפ_54771-02-16,drugs,0,0,1.0,8.0,2016,תפ
תפ_17304-12-17,weapon,1,4,54.0,84.0,2017,תפ
תפ_35204-09-21,drugs,1,0,48.0,60.0,2021,תפ
תפ_37783-11-13,drugs,1,0,15.0,48.0,2013,תפ
תפ_40186-04-19,drugs,0,0,8.0,18.0,2019,תפ
תפ_50321-03-16,weapon,2,0,12.0,40.0,2016,תפ
תפ_59577-07-22,drugs,0,0,14.0,24.0,2022,תפ
תפ_29899-12-18,drugs,0,0,4.0,12.0,2018,תפ
תפ_5405-01-17,drugs,0,0,12.0,30.0,2017,תפ
תפ_264-07-22,drugs,0,0,5.0,8.0,2022,תפ
תפ_23015-06-19,weapon,0,0,66.0,108.0,2019,תפ
תפ_54330-12-17,drugs,0,0,1.0,12.0,2017,תפ
תפ_48731-11-14,drugs,5,0,18.0,36.0,2014,תפ
תפ_44027-05-15,drugs,0,0,18.0,24.0,2015,תפ
תפ_22981-12-22,drugs,1,2,0.0,10.0,2022,תפ
תפ_41294-08-14,weapon,2,0,12.0,54.0,2014,תפ
תפ_60457-05-22,drugs,1,0,34.0,54.0,2022,תפ
תפ_16603-06-16,drugs,0,5,15.0,36.0,2016,תפ
תפ_8222-04-24,drugs,0,0,20.0,40.0,2024,תפ
תפ_68789-07-19,weapon,0,2,8.0,28.0,2019,תפ
תפ_56149-01-15,weapon,0,2,24.0,54.0,2015,תפ
תפח_55800-02-13,weapon,0,0,240.0,336.0,2013,תפח
תפח_42885-07-12,weapon,0,0,180.0,240.0,2012,תפח
תפ_48978-07-21,weapon,0,5,24.0,48.0,2021,תפ
תפ_60842-12-14,drugs,0,2,48.0,108.0,2014,תפ
תפ_182-11-12,weapon,1,5,42.0,84.0,2012,תפ
תפ_10111-08-17,drugs,0,0,6.0,22.0,2017,תפ
תפ_53035-03-23,drugs,0,0,24.0,48.0,2023,תפ
תפ_69980-11-20,weapon,2,3,18.0,36.0,2020,תפ
תפ_29832-08-15,drugs,0,1,6.0,14.0,2015,תפ
תפ_189-01-16,weapon,1,3,12.0,36.0,2016,תפ
עפ_5717-14,weapon,15,0,10.0,30.0,2014,עפ
תפ_20246-05-21,drugs,0,0,3.0,15.0,2021,תפ
תפ_40634-03-20,weapon,3,2,11.0,30.0,2020,תפ
תפ_17701-07-21,weapon,0,5,9.0,24.0,2021,תפ
תפ_55462-06-20,drugs,0,0,0.0,9.0,2020,תפ
תפ_11845-11-16,drugs,1,0,6.0,18.0,2016,תפ
עפ_645-17,drugs,0,0,48.0,78.0,2017,עפ
תפ_34117-10-18,weapon,0,1,28.0,52.0,2018,תפ
תפ_18410-04-24,weapon,0,0,120.0,156.0,2024,תפ
תפ_1108-05-15,weapon,3,1,18.0,40.0,2015,תפ
תפ_10549-06-15,weapon,1,0,48.0,96.0,2015,תפ
תפ_45232-07-18,drugs,1,0,6.0,24.0,2018,תפ
תפ_25859-10-19,drugs,0,0,28.0,40.0,2019,תפ
תפ_26417-03-17,weapon,0,3,15.0,30.0,2017,תפ
תפ_35105-06-12,weapon,1,0,15.0,30.0,2012,תפ
תפ_46550-12-16,weapon,1,3,12.0,32.0,2016,תפ
תפ_1783-04-23,weapon,4,0,14.0,38.0,2023,תפ
תפ_52000-02-15,weapon,1,4,8.0,14.0,2015,תפ
תפ_58615-06-16,drugs,0,0,0.0,20.0,2016,תפ
תפ_46786-01-23,drugs,0,2,25.0,50.0,2023,תפ
תפ_26126-03-22,drugs,0,0,18.0,36.0,2022,תפ
תפ_43664-01-14,drugs,0,0,8.0,18.0,2014,תפ
תפ_7520-02-24,weapon,0,0,14.0,28.0,2024,תפ
תפ_22642-11-23,weapon,1,1,8.0,20.0,2023,תפ
תפ_19835-04-13,weapon,0,1,6.0,15.0,2013,תפ
תפ_17941-11-18,weapon,7,3,30.0,60.0,2018,תפ
תפ_51520-05-19,drugs,0,0,1.0,8.0,2019,תפ
תפ_19965-12-18,drugs,0,1,0.0,9.0,2018,תפ
תפ_70345-03-23,weapon,0,3,10.0,22.0,2023,תפ
תפ_16749-08-12,weapon,0,0,6.0,18.0,2012,תפ
תפ_41072-03-14,drugs,0,0,6.0,18.0,2014,תפ
תפ_28565-05-24,drugs,0,2,12.0,26.0,2024,תפ
תפ_55185-05-20,drugs,0,0,15.0,32.0,2020,תפ
תפ_34656-04-13,weapon,0,0,30.0,60.0,2013,תפ
תפ_37255-05-14,drugs,1,0,16.0,36.0,2014,תפ
תפ_42712-02-12,drugs,0,0,36.0,84.0,2012,תפ
תפ_23328-12-22,weapon,0,2,6.0,12.0,2022,תפ
תפ_27874-09-21,weapon,0,1,9.0,20.0,2021,תפ
תפ_6384-03-24,drugs,0,0,3.0,10.0,2024,תפ
תפ_67133-03-19,drugs,0,1,3.0,9.0,2019,תפ
תפ_15423-12-19,weapon,7,0,24.0,54.0,2019,תפ
תפ_38591-06-14,drugs,0,0,6.0,36.0,2014,תפ
תפ_3688-07-15,drugs,1,0,6.0,18.0,2015,תפ
תפ_10838-04-23,weapon,0,1,36.0,60.0,2023,תפ
תפ_56373-03-17,weapon,0,0,6.0,18.0,2017,תפ
תפ_31579-08-23,drugs,0,0,7.0,17.0,2023,תפ
תפ_35151-05-23,drugs,0,0,40.0,60.0,2023,תפ
תפ_56668-06-17,drugs,0,4,0.0,6.0,2017,תפ
תפ_3548-09-24,weapon,0,0,8.0,20.0,2024,תפ
תפ_37047-07-20,weapon,1,12,36.0,90.0,2020,תפ
תפ_17268-12-15,drugs,1,0,0.0,12.0,2015,תפ
תפ_31467-07-14,weapon,0,1,21.0,48.0,2014,תפ
תפ_25806-05-22,drugs,0,5,10.0,24.0,2022,תפ
תפ_71830-10-21,drugs,0,2,8.0,20.0,2021,תפ
תפ_52455-07-12,weapon,1,1,8.0,16.0,2012,תפ
תפ_59337-11-23,drugs,0,2,32.0,52.0,2023,תפ
תפ_14963-02-23,drugs,0,2,14.0,28.0,2023,תפ
תפ_57474-03-19,weapon,1,0,40.0,72.0,2019,תפ
תפ_27553-06-22,drugs,0,0,15.0,36.0,2022,תפ
תפ_19746-08-16,drugs,0,0,3.0,12.0,2016,תפ
תפ_22021-09-22,drugs,1,4,18.0,30.0,2022,תפ
תפח_41585-03-16,weapon,2,2,48.0,84.0,2016,תפח
תפ_35051-04-19,drugs,0,0,12.0,24.0,2019,תפ
תפ_4207-11-19,drugs,0,0,0.0,15.0,2019,תפ
תפ_41762-12-20,weapon,0,7,12.0,30.0,2020,תפ
תפ_59039-12-17,weapon,0,0,7.0,18.0,2017,תפ
תפ_6677-02-21,drugs,0,2,3.0,12.0,2021,תפ
תפ_44862-06-20,weapon,0,4,12.0,36.0,2020,תפ
תפ_56624-12-19,drugs,0,5,18.0,36.0,2019,תפ
תפ_10335-07-17,drugs,1,0,6.0,24.0,2017,תפ
תפ_3068-11-15,weapon,3,2,10.0,36.0,2015,תפ
תפ_34557-12-11,weapon,1,0,12.0,48.0,2011,תפ
תפ_28715-03-22,weapon,0,2,16.0,30.0,2022,תפ
תפ_57006-11-23,drugs,0,0,18.0,36.0,2023,תפ
תפ_17245-05-19,weapon,0,0,4.0,18.0,2019,תפ
תפ_50979-06-22,drugs,0,0,12.0,24.0,2022,תפ
עפ_6161-16,drugs,12,0,8.0,20.0,2016,עפ
תפ_9851-11-21,drugs,0,2,24.0,48.0,2021,תפ
תפ_23836-05-13,drugs,0,1,0.0,18.0,2013,תפ
תפ_23322-02-16,drugs,0,1,6.0,12.0,2016,תפ
תפ_60753-08-22,drugs,0,0,4.0,12.0,2022,תפ
תפ_7049-08-20,weapon,0,0,16.0,30.0,2020,תפ
תפ_13223-02-22,drugs,3,1,15.0,30.0,2022,תפ
תפ_12265-09-24,drugs,0,2,16.0,36.0,2024,תפ
תפ_59199-09-19,drugs,0,0,0.0,8.0,2019,תפ
תפ_1352-08-22,drugs,3,0,54.0,96.0,2022,תפ
תפ_34982-07-23,weapon,0,0,7.0,20.0,2023,תפ
תפ_46914-06-18,drugs,7,0,6.0,15.0,2018,תפ
תפ_37958-02-19,drugs,6,0,24.0,40.0,2019,תפ
תפ_24328-11-22,weapon,1,0,24.0,50.0,2022,תפ
תפ_15596-04-19,drugs,0,1,6.0,12.0,2019,תפ
תפ_7676-03-23,weapon,3,0,20.0,50.0,2023,תפ
תפ_19759-07-21,weapon,3,4,16.0,30.0,2021,תפ
תפ_41368-09-22,drugs,0,0,9.0,24.0,2022,תפ
תפ_21557-06-16,drugs,3,3,6.0,16.0,2016,תפ
תפ_6153-02-21,weapon,0,16,36.0,70.0,2021,תפ
תפ_8306-11-23,drugs,0,0,6.0,14.0,2023,תפ
תפ_61370-06-15,drugs,0,1,6.0,18.0,2015,תפ
תפ_42566-08-23,drugs,0,0,12.0,36.0,2023,תפ
תפ_28796-07-22,weapon,1,4,72.0,144.0,2022,תפ
תפ_47908-06-19,drugs,0,1,12.0,30.0,2019,תפ
תפ_14070-06-24,weapon,0,0,20.0,40.0,2024,תפ
תפ_35940-05-14,drugs,1,0,18.0,36.0,2014,תפ
תפ_1294-04-22,weapon,1,2,20.0,36.0,2022,תפ
תפ_4855-06-21,drugs,0,0,0.0,12.0,2021,תפ
תפ_3675-07-15,drugs,0,0,14.0,36.0,2015,תפ
תפ_42653-08-23,drugs,0,2,26.0,48.0,2023,תפ
תפ_41052-11-19,weapon,1,6,12.0,30.0,2019,תפ
תפ_58605-05-19,drugs,5,2,18.0,36.0,2019,תפ
תפ_30408-02-19,drugs,1,1,25.0,56.0,2019,תפ
תפ_74569-05-24,weapon,0,0,50.0,70.0,2024,תפ
תפ_37932-05-20,drugs,0,1,8.0,20.0,2020,תפ
תפ_50686-04-24,weapon,0,0,30.0,42.0,2024,תפ
תפ_52720-11-19,drugs,2,0,24.0,48.0,2019,תפ
תפ_28005-09-17,drugs,12,0,24.0,60.0,2017,תפ
תפ_58372-12-14,drugs,2,4,0.0,10.0,2014,תפ
תפ_42006-10-16,drugs,1,4,1.0,12.0,2016,תפ
תפ_27952-06-19,drugs,0,0,12.0,24.0,2019,תפ
תפ_26274-11-16,drugs,0,0,6.0,18.0,2016,תפ
תפ_12699-03-18,drugs,0,0,24.0,48.0,2018,תפ
תפ_37259-03-12,weapon,0,0,6.0,18.0,2012,תפ
תפ_18327-09-22,weapon,2,3,14.0,36.0,2022,תפ
תפ_67472-09-19,drugs,1,0,9.0,24.0,2019,תפ
תפ_52282-01-22,drugs,0,0,10.0,24.0,2022,תפ
תפ_42956-04-22,drugs,0,0,20.0,42.0,2022,תפ
תפ_56431-02-24,drugs,0,0,30.0,60.0,2024,תפ
תפ_24517-02-24,weapon,0,0,33.0,45.0,2024,תפ
תפ_8624-05-19,drugs,0,0,0.0,6.0,2019,תפ
תפ_28148-07-20,weapon,1,3,24.0,54.0,2020,תפ
תפ_43815-01-18,drugs,0,0,10.0,30.0,2018,תפ
תפ_13236-03-18,drugs,1,1,12.0,36.0,2018,תפ
תפ_42543-06-14,drugs,4,3,1.0,15.0,2014,תפ
תפ_37871-05-19,weapon,5,1,96.0,144.0,2019,תפ
תפ_21162-10-19,drugs,0,4,24.0,48.0,2019,תפ
תפ_47136-05-14,drugs,0,0,18.0,36.0,2014,תפ
תפ_40313-09-15,weapon,0,5,16.0,40.0,2015,תפ
תפ_24361-06-21,weapon,0,2,72.0,108.0,2021,תפ
תפ_47302-02-13,drugs,0,0,8.0,18.0,2013,תפ
עפ_2933-19,weapon,5,0,9.0,26.0,2019,עפ
עפ_5353-17,drugs,0,0,6.0,18.0,2017,עפ
תפ_49906-06-14,drugs,0,0,5.0,12.0,2014,תפ
תפ_19410-07-20,weapon,0,1,8.0,18.0,2020,תפ
תפ_45996-07-21,drugs,0,0,0.0,8.0,2021,תפ
תפ_4531-05-21,weapon,1,1,50.0,75.0,2021,תפ
תפ_40146-05-21,drugs,2,0,8.0,18.0,2021,תפ
תפ_36546-08-21,drugs,0,0,4.0,10.0,2021,תפ
תפ_64581-08-23,weapon,0,5,30.0,60.0,2023,תפ
תפ_8123-04-14,drugs,3,2,0.0,12.0,2014,תפ
תפ_28268-05-13,drugs,0,0,36.0,60.0,2013,תפ
תפ_51209-04-23,weapon,2,5,20.0,40.0,2023,תפ
תפ_7832-07-20,drugs,0,1,18.0,36.0,2020,תפ
תפ_50716-11-19,weapon,0,4,13.0,36.0,2019,תפ
תפ_9787-04-14,drugs,1,0,7.0,24.0,2014,תפ
תפ_52101-02-15,weapon,2,1,24.0,60.0,2015,תפ
תפ_741-01-16,weapon,0,3,24.0,54.0,2016,תפ
תפ_31984-04-24,weapon,0,0,9.0,24.0,2024,תפ
תפ_44503-01-23,drugs,3,0,8.0,16.0,2023,תפ
תפ_54764-01-20,weapon,0,0,84.0,132.0,2020,תפ
תפ_10689-10-17,drugs,0,5,6.0,15.0,2017,תפ
תפ_18094-06-24,weapon,0,3,20.0,36.0,2024,תפ
תפ_52479-01-18,weapon,0,5,12.0,36.0,2018,תפ
תפ_1715-07-21,weapon,1,1,26.0,48.0,2021,תפ
תפ_312-12-17,weapon,0,0,32.0,60.0,2017,תפ
תפ_54340-08-19,drugs,0,0,9.0,20.0,2019,תפ
תפ_15023-05-20,drugs,3,3,7.0,20.0,2020,תפ
תפ_66127-07-23,weapon,0,0,32.0,54.0,2023,תפ
תפ_11739-03-21,drugs,1,3,48.0,96.0,2021,תפ
תפ_20967-02-14,drugs,0,0,12.0,24.0,2014,תפ
תפ_37335-04-14,drugs,0,0,16.0,28.0,2014,תפ
תפ_3766-09-21,drugs,1,1,9.0,24.0,2021,תפ
תפ_36577-03-20,drugs,0,0,0.0,10.0,2020,תפ
תפ_3851-11-21,drugs,0,0,2.0,10.0,2021,תפ
תפ_10174-01-23,weapon,0,0,40.0,60.0,2023,תפ
תפ_33809-02-24,drugs,0,0,20.0,40.0,2024,תפ
תפ_16521-01-22,weapon,2,2,26.0,48.0,2022,תפ
תפח_30875-04-17,weapon,0,1,72.0,120.0,2017,תפח
תפ_24758-11-22,weapon,0,1,29.0,53.0,2022,תפ
