verdict_1,verdict_2,domain,similarity_score
תפ_11220-12-18,תפ_27593-03-13,drugs,93.4331
תפ_34974-01-12,תפ_59329-02-18,drugs,94.97536
תפ_35568-01-23,תפ_5687-03-23,drugs,86.86121
תפ_15787-01-17,תפ_54648-02-17,drugs,94.77222
תפ_29520-01-21,תפ_52882-04-15,drugs,91.999855
תפ_3256-16,תפ_34752-02-21,drugs,87.887245
תפ_2275-06-17,תפ_26620-12-16,drugs,94.152504
תפ_36831-09-13,תפ_52417-01-13,drugs,91.54865
תפ_22609-10-16,תפ_59971-01-17,drugs,96.28627
תפ_20538-11-17,תפ_26685-11-18,drugs,92.332375
תפ_39936-04-12,תפ_8988-11-22,drugs,93.713715
תפ_23577-02-19,תפ_7053-12-20,drugs,95.97319
תפ_48568-10-15,תפ_51526-11-19,drugs,96.24799
תפ_31628-07-15,תפ_36831-09-13,drugs,91.32093
תפ_13236-03-18,תפ_19985-04-14,drugs,92.21887
תפ_31552-11-24,תפ_56421-08-23,weapon,95.79544
תפ_18300-11-18,תפ_3451-02-14,weapon,94.21529
תפ_40239-09-17,תפ_58591-08-18,drugs,91.98355
תפ_47067-01-16,תפ_5310-01-17,drugs,97.947716
תפ_13748-03-15,תפ_61962-06-20,drugs,94.55404
תפ_3766-09-21,תפ_41783-12-17,drugs,92.981926
תפ_28157-02-23,תפ_49055-02-18,drugs,93.54605
תפ_28157-02-23,תפ_48152-02-20,drugs,92.65738
תפ_26856-05-16,תפ_35208-03-22,drugs,95.16597
תפ_15253-08-18,תפ_23142-09-14,drugs,90.67992
תפ_25537-07-24,תפ_9380-03-21,drugs,93.83397
תפ_41189-09-15,תפ_542-12-12,drugs,94.36389
תפ_28496-07-14,תפ_8123-04-14,drugs,95.5683
תפ_13236-03-18,תפ_3526-04-21,drugs,94.63266
תפ_47874-04-19,תפ_8633-04-15,drugs,96.26851
תפ_16015-05-21,תפ_2275-06-17,drugs,93.39391
תפ_55496-07-13,תפ_7027-07-19,drugs,93.76051
תפ_37340-06-12,תפ_4788-09-15,drugs,93.90356
עפ_6029-03,תפ_26685-11-18,drugs,94.60225
תפ_16505-02-18,תפ_57707-05-20,weapon,94.42577
תפ_24278-11-22,תפ_8633-04-15,drugs,94.392075
תפ_44877-06-13,תפ_48281-08-18,drugs,83.05251
תפ_25146-11-12,תפ_39299-11-18,drugs,95.73179
תפ_38014-02-22,תפ_45644-11-22,drugs,93.53451
תפ_42974-11-12,תפ_66306-03-19,drugs,88.96788
תפ_44918-12-14,תפ_45798-02-16,weapon,93.875015
תפ_4658-07-22,תפ_8843-02-15,drugs,96.916145
תפ_12406-11-15,תפ_31728-11-23,weapon,91.07886
תפ_1136-11-21,תפ_45644-11-22,drugs,87.973656
תפ_39924-02-16,תפ_41687-01-22,drugs,93.19822
תפ_23408-05-15,תפ_59117-03-21,drugs,92.53591
תפ_25146-11-12,תפ_737-10-13,drugs,92.28948
תפ_40239-09-17,תפ_48983-06-18,drugs,92.29208
תפ_59009-05-21,תפ_60454-06-16,drugs,94.68878
תפ_25835-05-18,תפ_30343-04-19,drugs,95.48761
תפ_16540-08-21,תפ_42956-04-22,drugs,93.08906
תפ_14070-06-24,תפ_2101-10-19,weapon,94.030945
תפ_27085-10-15,תפ_31236-09-14,drugs,94.2409
תפ_26357-10-15,תפ_38176-10-14,drugs,92.66811
תפ_1681-12-15,תפ_42879-09-21,drugs,93.04806
תפ_52145-01-20,תפ_809-09-18,drugs,89.34531
תפ_16952-12-21,תפ_21459-04-15,drugs,84.664795
תפ_36801-10-22,תפ_429-03-17,drugs,93.75813
תפ_32817-12-14,תפ_39491-09-17,drugs,92.500046
תפ_37764-03-21,תפ_48983-06-18,drugs,94.0089
תפ_13236-03-18,תפ_27593-03-13,drugs,95.227394
תפ_50105-10-12,תפ_5726-02-16,drugs,91.76947
תפ_19985-04-14,תפ_20538-11-17,drugs,92.05907
תפ_10150-06-13,תפ_1108-05-15,drugs,90.9892
תפ_36831-09-13,תפ_39936-04-12,drugs,91.13569
תפ_67527-03-18,תפ_68942-01-19,drugs,94.31895
תפ_23443-04-21,תפ_5726-02-16,drugs,91.99829
תפ_33697-12-18,תפ_58237-07-21,drugs,93.440475
תפ_41189-09-15,תפ_52567-05-23,drugs,92.48923
תפ_22642-11-23,תפ_4029-07-24,weapon,95.9226
תפ_33658-01-18,תפ_57425-01-22,drugs,93.888115
תפ_15457-09-18,תפ_49293-04-21,drugs,86.74244
תפ_22021-09-22,תפ_30343-04-19,drugs,95.26688
תפ_39308-05-15,תפ_8633-04-15,drugs,92.58463
תפ_17369-06-15,תפ_9773-05-19,drugs,92.00533
תפ_17021-03-13,תפ_39214-12-15,drugs,96.08316
תפ_14460-04-22,תפ_15253-08-18,drugs,94.92775
תפ_12699-03-18,תפ_35299-09-23,drugs,96.18705
תפ_30717-01-19,תפ_38312-03-10,drugs,94.58923
תפ_52882-04-15,תפ_542-12-12,drugs,95.746956
תפ_3526-04-21,תפ_52552-05-20,drugs,94.52495
תפ_43983-05-19,תפ_48281-08-18,drugs,84.05349
תפ_37764-03-21,תפ_38312-03-10,drugs,93.613396
תפ_20638-04-22,תפ_4658-07-22,drugs,97.590065
תפ_43167-10-12,תפ_49808-06-16,drugs,96.74335
תפ_10316-06-13,תפ_26792-04-16,drugs,94.87504
תפ_27103-01-18,תפ_59117-03-21,drugs,96.56247
תפ_24154-01-12,תפ_44279-06-21,drugs,93.93641
תפ_1491-03-23,תפ_27021-01-14,drugs,93.47631
תפ_44843-01-19,תפ_7091-03-19,drugs,94.816765
תפ_27593-03-13,תפ_39308-05-15,drugs,96.35445
תפ_27619-07-22,תפ_59812-02-16,weapon,91.39819
תפ_13194-11-18,תפ_48983-06-18,drugs,95.91957
תפ_13289-03-15,תפ_50860-02-20,drugs,94.68826
תפ_27475-05-21,תפ_809-09-18,drugs,95.064735
תפ_1136-11-21,תפ_35202-10-15,drugs,85.43185
תפ_36801-10-22,תפ_59009-05-21,drugs,93.80756
תפ_14825-04-13,תפ_41189-09-15,drugs,94.67196
תפ_1463-04-19,תפ_47304-02-18,drugs,92.66886
תפ_32895-05-22,תפ_5726-02-16,drugs,95.68646
תפ_12699-03-18,תפ_67029-11-18,drugs,93.66942
תפ_39312-12-15,תפ_39491-09-17,drugs,95.528015
תפ_37764-03-21,תפק_11489-02-23,drugs,96.077614
תפ_35568-01-23,תפ_5726-02-16,drugs,85.700226
תפ_3867-05-14,תפ_52165-12-17,drugs,91.804955
תפ_26620-12-16,תפ_32174-07-20,drugs,91.319565
תפ_15997-02-20,תפ_39936-04-12,drugs,94.808754
תפ_52552-05-20,תפ_55496-07-13,drugs,93.033905
תפ_24278-11-22,תפ_47874-04-19,drugs,94.478676
תפ_26357-10-15,תפ_27475-05-21,drugs,94.34441
תפ_21605-07-13,תפ_37551-01-16,drugs,94.317856
תפ_25537-07-24,תפ_43982-06-17,drugs,93.61864
תפ_13935-05-24,תפ_35299-09-23,drugs,92.21462
עפ_6029-03,תפ_12699-03-18,drugs,91.681206
תפ_16052-05-23,תפ_52330-08-18,drugs,97.22311
תפ_19985-04-14,תפ_7154-12-16,drugs,91.448166
תפ_38531-11-18,תפ_59009-05-21,drugs,94.38942
תפ_27593-03-13,תפ_50860-02-20,drugs,94.773415
תפ_1788-06-17,תפ_32174-07-20,drugs,96.10705
תפ_18320-05-19,תפ_3667-07-15,drugs,93.811874
תפ_13289-03-15,תפ_39308-05-15,drugs,94.118195
תפ_13142-02-15,תפ_64845-06-16,weapon,94.91092
תפ_48152-02-20,תפ_59009-05-21,drugs,92.339264
תפ_39936-04-12,תפ_52165-12-17,drugs,91.62405
תפ_16015-05-21,תפ_3618-03-23,drugs,96.4606
תפ_12158-04-23,תפ_43983-05-19,drugs,94.45008
תפ_35441-01-20,תפ_44015-11-21,drugs,95.46919
תפ_17410-08-13,תפ_33252-04-17,drugs,94.35695
תפ_28157-02-23,תפ_809-09-18,drugs,94.28104
תפ_39491-09-17,תפ_58237-07-21,drugs,92.20174
תפ_20414-08-12,תפ_29216-07-16,drugs,93.21947
תפ_20469-11-15,תפ_34607-03-17,drugs,94.28418
תפ_22679-09-16,תפ_9160-02-15,drugs,95.28718
תפ_13935-05-24,תפ_59009-05-21,drugs,95.79267
תפ_23062-12-21,תפ_29731-05-21,drugs,97.91309
תפ_32817-12-14,תפ_39019-05-15,drugs,92.985374
תפ_16015-05-21,תפ_25537-07-24,drugs,94.064766
תפ_31425-08-20,תפ_52552-05-20,drugs,92.66144
תפ_47113-02-22,תפ_64232-11-22,drugs,94.620544
תפ_1681-12-15,תפ_39034-01-18,drugs,92.52727
תפ_13194-11-18,תפ_26357-10-15,drugs,93.50007
תפ_3766-09-21,תפ_44336-03-19,drugs,91.42941
תפ_19965-05-12,תפ_39299-11-18,drugs,92.30396
תפ_11220-12-18,תפ_29520-01-21,drugs,93.97155
תפ_26620-12-16,תפ_47941-06-15,drugs,93.817894
תפ_38014-02-22,תפ_58944-08-21,drugs,93.54097
תפ_38312-03-10,תפ_5649-09-21,drugs,93.94736
תפ_12158-04-23,תפ_43084-09-20,drugs,92.77144
תפ_39491-09-17,תפ_48479-07-22,drugs,93.92913
תפ_48281-08-18,תפ_54732-03-18,drugs,84.742096
תפ_52567-05-23,תפ_58944-08-21,drugs,95.984245
תפ_44843-01-19,תפ_52330-08-18,drugs,96.30741
תפ_43875-08-17,תפ_55287-10-23,drugs,94.77674
תפ_33475-10-17,תפ_43084-09-20,drugs,93.86245
תפ_30717-01-19,תפ_67029-11-18,drugs,96.47655
תפ_17081-12-16,תפ_39201-05-18,drugs,93.30362
תפ_59117-03-21,תפ_60803-01-19,drugs,95.902374
עפ_6029-03,תפ_14825-04-13,drugs,94.0592
תפ_44336-03-19,תפ_4730-11-21,drugs,93.81775
תפ_1491-03-23,תפ_5775-02-18,drugs,92.62235
תפ_31579-08-23,תפ_45644-11-22,drugs,95.9885
תפ_2730-11-15,תפ_40677-02-16,drugs,97.50044
תפ_1197-11-21,תפ_26357-10-15,drugs,93.99872
תפ_20534-02-12,תפ_42712-02-12,drugs,97.29809
תפ_34752-02-21,תפ_39936-04-12,drugs,96.05972
תפ_21280-11-18,תפ_25146-11-12,drugs,95.67011
תפ_39936-04-12,תפ_59009-05-21,drugs,92.88521
תפ_16389-10-13,תפ_40063-03-18,drugs,92.396736
תפ_22021-09-22,תפ_42956-04-22,drugs,96.91533
תפ_23454-02-17,תפ_29520-01-21,drugs,95.68932
תפ_4760-10-18,תפ_57425-01-22,drugs,92.79364
תפ_26685-11-18,תפ_70374-11-20,drugs,93.70443
תפ_35202-10-15,תפ_5726-02-16,drugs,91.61071
תפ_47301-07-16,תפ_63596-02-18,drugs,93.8795
תפ_24278-11-22,תפ_52145-01-20,drugs,88.9981
תפ_47874-04-19,תפ_54487-02-16,drugs,94.98091
תפ_18557-10-21,תפ_48537-12-23,weapon,94.41783
תפ_20638-04-22,תפ_9675-11-17,drugs,94.90733
תפ_27593-03-13,תפ_809-09-18,drugs,92.38988
תפ_30678-02-22,תפ_55331-06-21,drugs,95.74459
תפ_26032-04-14,תפ_58167-11-10,drugs,92.382866
תפ_20534-02-12,תפ_42956-04-22,drugs,91.56834
תפ_8633-04-15,תפ_9369-01-13,drugs,95.65302
תפ_26792-04-16,תפ_899-04-18,drugs,95.2491
תפ_23142-09-14,תפ_27593-03-13,drugs,91.79436
תפ_26685-11-18,תפ_48479-07-22,drugs,92.259155
תפ_24278-11-22,תפ_41783-12-17,drugs,93.26452
תפ_305-12-12,תפ_59117-03-21,drugs,94.19339
תפ_15709-10-19,תפ_34271-10-18,drugs,96.44841
תפ_19985-04-14,תפ_60295-03-22,drugs,94.34456
תפ_19985-04-14,תפ_20513-06-20,drugs,91.817726
תפ_50079-03-13,תפ_57912-07-14,drugs,94.040634
תפ_41783-12-17,תפ_9380-03-21,drugs,91.82441
תפ_34271-10-18,תפ_49932-08-21,drugs,94.83695
תפ_31425-08-20,תפ_63696-02-18,drugs,93.62708
תפ_34607-03-17,תפ_34792-10-18,drugs,93.316216
תפ_26357-10-15,תפ_542-12-12,drugs,93.599495
תפ_37764-03-21,תפ_67234-06-20,drugs,96.20385
תפ_5775-02-18,תפ_9369-01-13,drugs,92.62042
תפ_21355-08-18,תפ_52882-04-15,drugs,91.07753
תפ_1108-05-15,תפ_4730-11-21,drugs,95.23116
תפ_24278-11-22,תפ_31425-08-20,drugs,94.02829
תפ_22679-09-16,תפ_33745-01-13,drugs,93.273735
תפ_34974-01-12,תפ_59009-05-21,drugs,91.91531
תפ_26792-04-16,תפ_39568-06-21,drugs,87.25452
תפ_52145-01-20,תפ_9380-03-21,drugs,88.47887
תפ_21384-01-23,תפ_39019-05-15,drugs,96.92114
תפ_18218-11-19,תפ_33475-10-17,drugs,96.38395
תפ_327-04-17,תפ_39491-09-17,drugs,91.527214
תפ_21355-08-18,תפ_48479-07-22,drugs,91.621086
תפ_34752-02-21,תפ_46173-08-15,drugs,93.14038
תפ_305-12-12,תפ_5496-11-20,drugs,95.34307
עפ_6029-03,תפ_64041-02-19,drugs,95.130745
תפ_30637-02-21,תפ_50059-04-15,drugs,92.71615
תפ_46967-02-21,תפ_60394-12-12,drugs,93.67579
תפ_39299-11-18,תפ_60295-03-22,drugs,93.93444
תפ_27295-12-17,תפ_44877-06-13,drugs,92.318665
תפ_22978-11-21,תפ_72027-10-21,drugs,97.267944
תפ_20414-08-12,תפ_39019-05-15,drugs,95.1361
תפ_18163-03-15,תפ_52552-05-20,drugs,93.28442
תפ_13935-05-24,תפ_30003-03-22,drugs,93.7427
תפ_57687-05-22,תפ_59003-05-24,weapon,95.19093
תפ_42956-04-22,תפ_5911-11-16,drugs,94.41017
תפ_26274-11-16,תפ_30169-09-16,drugs,95.230705
תפ_21339-07-21,תפ_327-04-17,drugs,94.097916
תפ_33697-12-18,תפ_35568-01-23,drugs,86.42557
תפ_42974-11-12,תפ_73367-01-19,drugs,93.79715
תפ_21291-04-23,תפ_33439-01-21,drugs,93.39132
תפ_5687-03-23,תפ_58944-08-21,drugs,92.44815
תפ_47874-04-19,תפ_52552-05-20,drugs,93.928215
תפ_327-04-17,תפ_46967-02-21,drugs,93.16578
תפ_25146-11-12,תפ_25537-07-24,drugs,94.89807
תפ_13935-05-24,תפ_55496-07-13,drugs,93.72242
תפ_40055-03-18,תפ_429-03-17,drugs,92.56947
תפ_13289-03-15,תפ_42956-04-22,drugs,94.4089
תפ_20638-04-22,תפ_69281-11-20,drugs,97.79753
תפ_57599-11-15,תפ_63596-02-18,drugs,95.86695
תפ_27475-05-21,תפ_8988-11-22,drugs,96.48008
תפ_17098-06-12,תפ_43175-10-12,drugs,93.1125
תפ_58237-07-21,תפ_60454-06-16,drugs,94.64471
תפ_14553-12-23,תפ_37764-03-21,drugs,96.715324
תפ_20534-02-12,תפ_38531-11-18,drugs,94.01715
תפ_305-12-12,תפ_52882-04-15,drugs,95.36664
תפ_26685-11-18,תפ_45433-09-17,drugs,92.20053
תפ_16015-05-21,תפ_19827-06-15,drugs,94.186356
תפ_23282-05-17,תפ_60295-03-22,drugs,94.04512
תפ_21291-04-23,תפ_57912-07-14,drugs,93.796524
תפ_37744-04-21,תפ_59165-12-19,drugs,96.24947
תפ_13935-05-24,תפ_21280-11-18,drugs,95.876755
תפ_25458-11-18,תפ_28397-10-19,drugs,97.23319
תפ_27593-03-13,תפ_64041-02-19,drugs,91.873825
תפ_17242-03-22,תפ_42543-06-14,drugs,90.759865
תפ_30169-09-16,תפ_37002-02-16,drugs,94.72516
תפ_39936-04-12,תפ_55331-06-21,drugs,96.30469
תפ_24514-09-15,תפ_43983-05-19,drugs,96.22431
תפ_16389-10-13,תפ_47941-06-15,drugs,95.76592
תפ_32895-05-22,תפ_51810-03-15,drugs,95.122536
תפ_22679-09-16,תפ_30197-04-17,drugs,92.62803
תפ_17410-08-13,תפ_19639-05-19,drugs,95.243
תפ_21503-07-23,תפ_7091-03-19,drugs,94.53617
תפ_23282-05-17,תפ_48152-02-20,drugs,91.60069
תפ_34053-04-18,תפ_54176-01-13,drugs,91.348694
תפ_27050-03-20,תפ_45008-08-24,weapon,95.568855
תפ_10767-02-15,תפ_20469-11-15,drugs,92.19507
תפ_46722-01-23,תפ_62070-05-20,drugs,93.51627
תפ_29520-01-21,תפ_35074-05-17,drugs,93.612495
תפ_50729-04-21,תפ_56566-08-20,drugs,89.40176
תפ_16690-05-19,תפ_63672-03-19,drugs,95.783905
תפ_30580-02-21,תפ_30637-02-21,drugs,94.0417
תפ_16052-05-23,תפ_43978-02-21,drugs,94.05862
תפ_20469-11-15,תפ_40677-02-16,drugs,94.61507
תפ_11370-07-16,תפ_42974-11-12,drugs,94.06112
תפ_30538-02-19,תפ_59009-05-21,drugs,88.4045
תפ_12158-04-23,תפ_45156-04-15,drugs,94.63342
תפ_20354-10-21,תפ_24514-09-15,drugs,95.45851
תפ_31579-08-23,תפ_33475-10-17,drugs,92.06921
תפ_30717-01-19,תפ_39034-01-18,drugs,94.68515
תפ_39491-09-17,תפ_55496-07-13,drugs,93.94089
תפ_45156-04-15,תפ_64232-11-22,drugs,94.41519
תפ_20484-05-16,תפ_46786-01-23,drugs,94.667465
תפ_17208-07-18,תפ_39019-05-15,drugs,96.64623
תפ_32817-12-14,תפ_39299-11-18,drugs,94.678986
תפ_1136-11-21,תפ_4911-12-16,drugs,86.79648
תפ_12158-04-23,תפ_44877-06-13,drugs,92.79377
תפ_23142-09-14,תפ_48479-07-22,drugs,93.169945
תפ_27295-12-17,תפ_57425-01-22,drugs,92.43669
תפ_49875-05-23,תפ_542-12-12,drugs,93.629715
תפ_12708-04-14,תפ_8988-11-22,drugs,92.60647
תפ_12130-05-22,תפ_26620-12-16,drugs,92.89512
תפ_41968-09-17,תפ_48512-04-15,drugs,95.8197
תפ_37495-01-20,תפ_69612-01-23,drugs,97.62386
תפ_1681-12-15,תפ_39308-05-15,drugs,92.156715
תפ_10971-03-11,תפ_11592-05-19,drugs,92.287476
תפ_15868-04-16,תפ_3618-03-23,drugs,92.96596
תפ_49055-02-18,תפ_52165-12-17,drugs,92.369514
תפ_19827-06-15,תפ_63696-02-18,drugs,93.15535
תפ_21605-07-13,תפ_35568-01-23,drugs,85.70389
תפ_33439-01-21,תפ_39936-04-12,drugs,93.752335
תפ_49055-02-18,תפ_63696-02-18,drugs,92.99647
תפ_33658-01-18,תפ_70374-11-20,drugs,94.062386
תפ_12143-06-20,תפ_42712-02-12,drugs,95.96071
תפ_19965-05-12,תפ_40892-01-24,drugs,94.89111
תפ_39936-04-12,תפ_44336-03-19,drugs,92.992805
עפ_6029-03,תפ_34752-02-21,drugs,93.15387
תפ_23454-02-17,תפ_44279-06-21,drugs,94.57019
תפ_37900-06-22,תפ_71476-07-23,weapon,94.74618
תפ_15783-08-22,תפ_48460-03-21,drugs,94.69592
תפ_45996-07-21,תפ_60519-03-19,drugs,96.006584
תפ_64041-02-19,תפ_69278-05-18,drugs,94.9485
תפ_44279-06-21,תפ_8633-04-15,drugs,92.43937
תפ_15868-04-16,תפ_737-10-13,drugs,90.49564
תפ_1363-04-22,תפ_22499-12-24,weapon,95.28357
תפ_14460-04-22,תפ_5649-09-21,drugs,94.00989
תפ_13519-11-23,תפ_20339-09-19,drugs,86.02921
תפ_18846-06-20,תפ_52882-04-15,drugs,88.78674
תפ_10150-06-13,תפ_31628-07-15,drugs,93.898926
תפ_46967-02-21,תפ_64041-02-19,drugs,92.30773
תפ_24154-01-12,תפ_39308-05-15,drugs,95.60071
תפ_31962-08-23,תפ_34669-01-23,weapon,95.25468
תפ_1108-05-15,תפ_53127-06-16,drugs,95.39268
תפ_48479-07-22,תפ_52552-05-20,drugs,94.567184
תפ_19985-04-14,תפ_52567-05-23,drugs,93.75163
תפ_1681-12-15,תפ_50860-02-20,drugs,91.61865
תפ_10150-06-13,תפ_13289-03-15,drugs,91.464645
תפ_1681-12-15,תפ_45433-09-17,drugs,91.34954
תפ_30197-04-17,תפ_58167-11-10,drugs,95.59202
תפ_1108-05-15,תפ_50079-03-13,drugs,93.37861
תפ_12699-03-18,תפ_21503-07-23,drugs,94.83513
תפ_48974-11-20,תפ_54340-08-19,drugs,96.332375
תפ_33475-10-17,תפ_33697-12-18,drugs,90.32095
תפ_21162-10-19,תפ_52882-04-15,drugs,93.82651
תפ_33666-05-15,תפ_542-12-12,drugs,87.211334
תפ_39513-02-21,תפ_59971-01-17,drugs,97.88658
תפ_52355-03-22,תפ_71476-07-23,weapon,92.73246
תפ_15747-08-22,תפ_899-04-18,drugs,94.63961
תפ_39308-05-15,תפ_73367-01-19,drugs,92.42537
תפ_15868-04-16,תפ_59329-02-18,drugs,93.29009
תפ_60394-12-12,תפ_65884-10-13,drugs,93.7117
תפ_19639-05-19,תפ_39647-01-20,drugs,95.45166
תפ_21284-10-19,תפ_34497-06-22,drugs,93.78141
תפ_1788-06-17,תפ_21162-10-19,drugs,91.66807
תפ_24278-11-22,תפ_25537-07-24,drugs,94.13159
תפ_1491-03-23,תפ_20534-02-12,drugs,93.98107
תפ_15963-02-13,תפ_32174-07-20,drugs,92.406906
תפ_17021-03-13,תפ_5649-09-21,drugs,92.90868
תפ_1463-04-19,תפ_66982-09-16,drugs,95.780685
תפ_65884-10-13,תפ_69865-03-18,drugs,95.15056
תפ_33024-01-18,תפ_34974-01-12,drugs,84.3091
תפ_25537-07-24,תפ_34974-01-12,drugs,91.5952
עפ_6029-03,תפ_46786-04-18,drugs,91.98279
תפ_1108-05-15,תפ_50860-02-20,drugs,94.112625
תפ_53043-09-20,תפ_53239-10-21,weapon,95.46553
תפ_36831-09-13,תפ_49055-02-18,drugs,92.07121
תפ_25085-02-19,תפ_29550-06-13,drugs,95.64579
תפ_20414-08-12,תפ_21503-07-23,drugs,95.54302
תפ_48479-07-22,תפ_64041-02-19,drugs,91.52466
תפ_5649-09-21,תפ_737-10-13,drugs,92.95775
תפ_29520-01-21,תפ_50860-02-20,drugs,92.90962
תפ_51354-02-17,תפ_63997-02-19,drugs,96.650795
תפ_15253-08-18,תפ_42653-08-23,drugs,90.42877
תפ_42164-10-19,תפ_8988-11-22,drugs,93.645164
תפ_48152-02-20,תפ_62573-05-18,drugs,93.445465
תפ_39019-05-15,תפ_4911-12-16,drugs,92.77126
תפ_11786-06-16,תפ_37047-07-20,weapon,92.66382
תפ_52165-12-17,תפ_7091-03-19,drugs,92.18189
תפ_37900-06-22,תפ_54444-04-22,weapon,93.925354
תפ_23282-05-17,תפ_26357-10-15,drugs,92.157555
תפ_37850-05-17,תפ_542-12-12,drugs,93.528404
תפ_31425-08-20,תפ_33658-01-18,drugs,92.51872
תפ_1197-11-21,תפ_50079-03-13,drugs,94.38355
תפ_3451-02-14,תפ_53043-09-20,weapon,93.02565
תפ_8151-08-24,תפ_9111-02-15,weapon,95.53528
תפ_1463-04-19,תפ_21162-10-19,drugs,93.05026
תפ_45561-07-21,תפ_56421-08-23,weapon,94.70445
תפ_37176-11-17,תפ_76300-05-23,drugs,88.312675
תפ_12550-01-15,תפ_56159-05-13,drugs,96.493996
תפ_1108-05-15,תפ_39308-05-15,drugs,96.388275
תפ_64232-11-22,תפ_66306-03-19,drugs,85.99507
תפ_39647-01-20,תפ_58591-08-18,drugs,93.0456
תפ_14963-02-23,תפ_63696-02-18,drugs,92.67532
תפ_26620-12-16,תפ_54036-06-19,drugs,93.13372
תפ_26079-01-20,תפ_68578-08-21,drugs,95.7733
תפ_17369-06-15,תפ_27865-11-17,drugs,93.12384
תפ_15927-07-23,תפ_66982-09-16,drugs,94.15951
תפ_57425-01-22,תפ_60394-12-12,drugs,92.60392
תפ_69865-03-18,תפ_9380-03-21,drugs,95.955986
תפ_27593-03-13,תפ_52417-01-13,drugs,95.00031
תפ_42956-04-22,תפ_8988-11-22,drugs,93.04618
תפ_24154-01-12,תפ_55287-10-23,drugs,93.69556
תפ_29520-01-21,תפ_39308-05-15,drugs,92.570724
תפ_52552-05-20,תפ_67473-10-21,drugs,94.88699
תפ_15747-08-22,תפ_27021-01-14,drugs,91.56021
תפ_33658-01-18,תפ_39019-05-15,drugs,94.72254
תפ_25146-11-12,תפ_49244-01-22,drugs,94.20431
תפ_52567-05-23,תפ_55287-10-23,drugs,93.907196
תפ_41783-12-17,תפ_5391-02-20,drugs,93.81537
תפ_10150-06-13,תפ_27103-01-18,drugs,91.44717
תפ_24239-05-17,תפ_33658-01-18,drugs,95.318275
תפ_21291-04-23,תפ_41783-12-17,drugs,93.721725
תפ_37850-05-17,תפ_66889-01-22,drugs,93.63944
תפ_55217-12-19,תפ_60855-05-22,drugs,96.04205
תפ_1136-11-21,תפ_52417-01-13,drugs,86.901726
תפ_46221-08-23,תפ_54208-06-22,drugs,96.893005
תפ_1057-05-15,תפ_48152-02-20,drugs,93.4579
תפ_42879-09-21,תפ_55331-06-21,drugs,94.8231
תפ_43084-09-20,תפ_64232-11-22,drugs,94.29771
תפ_24154-01-12,תפ_43983-05-19,drugs,93.26718
תפ_20534-02-12,תפ_23443-04-21,drugs,92.06547
תפ_48152-02-20,תפ_5649-09-21,drugs,92.163864
תפ_27295-12-17,תפ_58237-07-21,drugs,92.226585
תפ_48479-07-22,תפ_53373-04-13,drugs,93.367676
תפ_57459-06-20,תפ_6678-12-20,drugs,85.05641
תפ_12320-10-17,תפ_44015-11-21,drugs,94.22626
תפ_25146-11-12,תפ_59117-03-21,drugs,92.47371
תפ_16015-05-21,תפ_22021-09-22,drugs,92.340904
תפ_3618-03-23,תפ_44843-01-19,drugs,93.69064
תפ_12699-03-18,תפ_39424-11-22,drugs,93.33026
תפ_48983-06-18,תפ_49625-04-17,drugs,95.50159
תפ_31628-07-15,תפ_5687-03-23,drugs,93.81053
תפ_43875-08-17,תפ_69278-05-18,drugs,93.30336
תפ_15253-08-18,תפ_48152-02-20,drugs,91.11847
תפ_13336-05-15,תפ_54340-08-19,drugs,96.993904
תפ_3024-03-24,תפ_8633-04-15,drugs,94.7502
תפ_1108-05-15,תפ_30637-02-21,drugs,93.27346
תפ_13236-03-18,תפ_34053-04-18,drugs,92.56129
תפ_13289-03-15,תפ_23454-02-17,drugs,94.195984
תפ_26032-04-14,תפ_60394-12-12,drugs,90.58349
תפ_19214-08-15,תפ_50607-03-19,drugs,93.63511
תפ_21605-07-13,תפ_35074-05-17,drugs,95.40429
תפ_42956-04-22,תפ_67473-10-21,drugs,95.16298
תפ_42879-09-21,תפ_65884-10-13,drugs,93.94295
תפ_60454-06-16,תפ_737-10-13,drugs,93.03984
תפ_13935-05-24,תפ_40239-09-17,drugs,91.60085
תפ_36782-07-17,תפ_9216-06-20,drugs,95.55389
תפ_37850-05-17,תפ_47874-04-19,drugs,94.15828
תפ_18320-05-19,תפ_8988-11-22,drugs,93.776634
תפ_13236-03-18,תפ_47474-01-14,drugs,86.57897
תפ_24895-03-20,תפ_28473-08-23,drugs,95.028
תפ_14460-04-22,תפ_26357-10-15,drugs,95.05445
תפ_26032-04-14,תפ_47874-04-19,drugs,90.64828
תפ_21605-07-13,תפ_4760-10-18,drugs,93.49691
תפ_2275-06-17,תפ_54487-02-16,drugs,94.75757
תפ_19827-06-15,תפ_24278-11-22,drugs,93.16128
תפ_15972-06-20,תפ_6308-11-18,drugs,94.57073
תפ_20414-08-12,תפ_37551-01-16,drugs,94.21768
תפ_50607-03-19,תפ_63255-11-16,drugs,93.25297
תפ_16015-05-21,תפ_19469-12-19,drugs,92.43107
תפ_21280-11-18,תפ_39491-09-17,drugs,92.72483
תפ_13935-05-24,תפ_39424-11-22,drugs,95.786766
תפ_15237-06-13,תפ_72146-11-20,weapon,93.575096
תפ_14825-04-13,תפ_45156-04-15,drugs,95.507416
תפ_53788-02-16,תפ_55331-06-21,drugs,96.8521
