domain,query,pick,category,sources,n_sources
drugs,תפ_9216-06-20,תפ_30615-08-19,cit_only,hist:extended,1
drugs,תפ_9216-06-20,תפ_30717-01-19,cit_only,hist:extended,1
drugs,תפ_9216-06-20,תפ_72468-05-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_15616-09-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_19932-03-17,both,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_17659-07-15,both,hist:extended,1
drugs,תפ_49471-08-16,תפ_21679-04-15,both,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_37567-12-14,both,hist:extended,1
drugs,תפ_49471-08-16,תפ_32817-12-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_9222-03-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_48512-04-15,cit_only,current_union|supervised_baseline,2
drugs,תפ_49471-08-16,תפ_45181-01-14,both,hist:extended,1
drugs,תפ_49471-08-16,תפ_17917-05-14,cit_only,hist:extended,1
drugs,תפ_63681-01-15,תפ_42230-07-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_63681-01-15,תפ_5341-07-19,both,current_union|supervised_baseline,2
drugs,תפ_63681-01-15,תפ_35639-06-16,both,hist:extended,1
drugs,תפ_63681-01-15,תפ_54487-02-16,cit_only,hist:extended,1
drugs,תפ_63681-01-15,תפ_35940-05-14,NEITHER,current_union|supervised_baseline,2
drugs,תפ_63681-01-15,תפ_65260-11-15,cit_only,hist:extended,1
drugs,תפ_63681-01-15,תפ_4867-04-18,cit_only,hist:extended,1
drugs,תפ_63681-01-15,תפ_13194-11-18,both,current_union|supervised_baseline,2
drugs,תפ_63681-01-15,תפ_15619-10-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_63681-01-15,תפ_10788-12-21,cit_only,hist:extended,1
drugs,תפ_53961-10-19,תפ_3024-03-24,cit_only,hist:extended,1
drugs,תפ_53961-10-19,תפ_25456-12-12,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_35670-09-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_34680-04-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_29533-03-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_19872-12-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_44387-11-19,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_57185-01-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53961-10-19,תפ_48695-03-20,cit_only,hist:extended,1
drugs,תפ_53961-10-19,תפ_21280-11-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_48167-02-13,תפ_50607-03-19,cit_only,hist:extended,1
drugs,תפ_48167-02-13,תפ_53219-03-14,cit_only,hist:extended,1
drugs,תפ_48167-02-13,תפ_42827-10-18,NEITHER,hist:extended,1
drugs,תפ_48167-02-13,תפ_67473-10-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_48167-02-13,תפ_17208-07-18,NEITHER,hist:extended,1
drugs,תפ_48167-02-13,תפ_25835-05-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_48167-02-13,תפ_63452-06-19,cit_only,hist:extended,1
drugs,תפ_48167-02-13,תפ_1245-01-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_48167-02-13,תפ_39019-05-15,NEITHER,hist:extended,1
drugs,תפ_48167-02-13,תפ_45136-02-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_13053-08-19,both,hist:extended,1
drugs,תפ_14046-10-15,תפ_70274-07-20,both,hist:extended,1
drugs,תפ_14046-10-15,תפ_16374-08-19,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_53481-06-12,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_48984-02-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_63092-12-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_34839-10-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_21530-01-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_46460-12-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_14046-10-15,תפ_66306-03-19,NEITHER,hist:extended,1
drugs,תפ_32164-12-17,תפ_15963-02-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_35359-03-20,cit_only,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_50520-12-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_12130-05-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_44772-02-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_51953-01-23,both,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_68702-07-24,cit_only,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_13935-05-24,both,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_26019-02-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32164-12-17,תפ_45156-04-15,NEITHER,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_27103-01-18,NEITHER,hist:extended,1
drugs,תפ_45708-01-17,תפ_40567-08-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_43515-03-16,sup100_only,hist:extended,1
drugs,תפ_45708-01-17,תפ_48152-02-20,NEITHER,hist:extended,1
drugs,תפ_45708-01-17,תפ_33658-01-18,both,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_54873-07-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_60682-03-14,both,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_61235-05-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_3518-11-18,both,current_union|supervised_baseline,2
drugs,תפ_45708-01-17,תפ_37696-03-23,both,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_40677-02-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_11217-09-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_4855-06-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_2730-11-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_19965-12-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_52963-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_57105-11-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_22981-12-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_12111-12-12,NEITHER,current_union|supervised_baseline,2
drugs,תפ_30223-11-17,תפ_13519-11-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_52725-01-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_38435-11-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_15616-09-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_14829-07-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_48512-04-15,NEITHER,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_9380-03-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_1873-07-21,both,hist:extended,1
drugs,תפ_516-03-20,תפ_1788-06-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_10996-05-16,NEITHER,current_union|supervised_baseline,2
drugs,תפ_516-03-20,תפ_8689-04-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_39699-03-13,תפ_33658-01-18,cit_only,hist:extended,1
drugs,תפ_39699-03-13,תפ_12550-01-15,cit_only,hist:extended,1
drugs,תפ_39699-03-13,תפ_33429-03-15,cit_only,hist:extended,1
drugs,תפ_39699-03-13,תפ_66810-03-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_39699-03-13,תפ_31234-07-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_39699-03-13,תפ_27683-01-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_39699-03-13,תפ_26943-07-17,cit_only,hist:extended,1
drugs,תפ_39699-03-13,תפ_22715-06-17,NEITHER,hist:extended,1
drugs,תפ_39699-03-13,תפ_35074-05-17,NEITHER,hist:extended,1
drugs,תפ_39699-03-13,תפ_51017-08-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_10853-08-16,both,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_22368-11-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_6988-08-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_42230-07-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_36469-02-12,both,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_16259-02-17,both,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_18216-09-16,both,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_57043-06-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_21719-01-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_24858-10-21,תפ_14398-01-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_9222-03-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_20161-12-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_64418-09-16,NEITHER,hist:extended,1
drugs,תפ_44091-11-15,תפ_18285-08-16,cit_only,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_17659-07-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_9145-10-19,cit_only,hist:extended,1
drugs,תפ_44091-11-15,תפ_47753-11-14,NEITHER,hist:extended,1
drugs,תפ_44091-11-15,תפ_17268-12-15,cit_only,hist:extended,1
drugs,תפ_44091-11-15,תפ_1788-06-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_44091-11-15,תפ_17043-07-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_2531-11-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_22325-12-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_28055-06-14,cit_only,hist:extended,1
drugs,תפ_55565-10-12,תפ_62710-06-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_31909-10-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_29209-08-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_26718-06-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_15707-04-23,NEITHER,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_17384-09-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_55565-10-12,תפ_42673-04-12,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_12546-04-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_29550-06-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_21605-07-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_26717-06-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_56746-05-13,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_49808-06-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_26436-05-12,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_13667-09-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_25277-02-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41257-06-14,תפ_59572-07-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_23038-10-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_27475-05-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_54134-05-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_45794-05-23,NEITHER,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_41339-06-20,both,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_52205-06-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_56678-03-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_5810-11-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_68841-01-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_38764-09-21,תפ_13549-10-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_11597-06-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_76841-01-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_42543-06-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_16374-08-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_39829-08-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_69270-03-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_38859-04-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_12320-10-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפ_42456-02-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_36499-10-18,תפק_21392-04-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_14963-02-23,cit_only,hist:extended,1
drugs,תפ_60882-12-14,תפ_53127-06-16,cit_only,hist:extended,1
drugs,תפ_60882-12-14,תפ_21384-01-23,cit_only,hist:extended,1
drugs,תפ_60882-12-14,תפ_53219-03-14,NEITHER,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_8900-11-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_44314-05-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_9620-04-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_34399-08-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_12546-04-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_60882-12-14,תפ_43694-08-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_4460-04-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_8066-09-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_61099-12-18,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_69612-01-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_50316-04-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_12241-08-20,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_38578-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_54340-08-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_60015-05-22,NEITHER,current_union|supervised_baseline,2
drugs,תפ_32277-08-16,תפ_21471-09-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_13583-12-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_20615-02-13,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_18584-01-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_42230-07-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_58928-03-15,NEITHER,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_57043-06-16,both,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_10788-12-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_6988-08-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_69865-03-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_17369-06-15,תפ_14398-01-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_32765-09-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_16715-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_1390-09-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_50521-11-18,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_1264-05-17,NEITHER,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_57140-12-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_65292-07-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_62896-05-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_58504-04-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_53862-10-12,תפ_17701-07-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_10901-10-17,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_31271-01-23,NEITHER,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_28087-12-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_31177-11-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_21806-01-19,both,hist:extended,1
drugs,תפ_3781-11-11,תפ_42707-08-21,cit_only,hist:extended,1
drugs,תפ_3781-11-11,תפ_33125-01-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_54826-08-16,both,hist:extended,1
drugs,תפ_3781-11-11,תפ_13549-10-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_3781-11-11,תפ_2482-05-20,sup100_only,hist:extended,1
drugs,תפ_34176-02-24,תפ_63997-02-19,cit_only,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_51515-06-23,NEITHER,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_15063-11-20,cit_only,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_38869-11-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_58605-05-19,NEITHER,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_22297-11-20,NEITHER,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_17781-08-14,cit_only,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_13935-05-24,both,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_59258-01-16,cit_only,current_union|supervised_baseline,2
drugs,תפ_34176-02-24,תפ_23730-01-24,NEITHER,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_1245-01-22,cit_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_9457-04-23,cit_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_54838-11-22,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_21629-02-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_39308-05-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_59067-03-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_63473-06-19,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_21584-01-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_42516-05-24,sup100_only,current_union|supervised_baseline,2
drugs,תפ_52057-04-24,תפ_42003-03-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_30013-04-21,both,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_24379-12-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_49910-06-21,both,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_19827-06-15,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_53833-03-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_69708-08-24,NEITHER,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_15172-01-16,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_16449-02-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_60028-09-23,sup100_only,current_union|supervised_baseline,2
drugs,תפ_33967-04-25,תפ_22160-02-14,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_29187-10-24,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_19469-07-22,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_30913-02-21,NEITHER,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_32597-07-20,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_412-10-16,both,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_29553-04-25,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_50970-11-21,cit_only,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_23443-04-21,sup100_only,current_union|supervised_baseline,2
drugs,תפ_41139-07-24,תפ_36831-09-13,NEITHER,current_union|supervised_baseline,2
