v1,v2,domain,cit_type,d_lo,d_hi
תפ_13373-10-23,תפ_20414-08-12,drugs,cocite,16.0,30.0
תפ_44666-10-18,תפ_54340-08-19,drugs,"1hop,cocite",4.0,2.0
תפ_44666-10-18,תפ_74742-06-20,drugs,cocite,40.0,47.0
תפ_2275-06-17,תפ_34974-01-12,drugs,cocite,12.0,18.0
תפ_41269-05-16,תפ_68700-11-18,drugs,cocite,0.0,4.0
תפ_1136-11-21,תפ_6659-02-21,drugs,cocite,20.0,24.0
תפ_1990-11-22,תפ_26620-12-16,drugs,"2hop,cocite",18.0,18.0
תפ_21384-01-23,תפ_39491-09-17,drugs,cocite,9.0,18.0
תפ_1108-05-15,תפ_42879-09-21,drugs,cocite,11.0,22.0
תפ_20534-02-12,תפ_24239-05-17,drugs,cocite,53.0,76.0
תפ_35202-10-15,תפ_60394-12-12,drugs,cocite,18.0,30.0
תפ_1788-06-17,תפ_38176-10-14,drugs,cocite,30.0,54.0
תפ_18846-06-20,תפ_43875-08-17,drugs,cocite,12.0,18.0
תפ_23142-09-14,תפ_46735-02-20,drugs,cocite,18.0,36.0
תפ_25537-07-24,תפ_31579-08-23,drugs,cocite,4.0,5.0
תפ_31552-11-24,תפ_4338-04-13,weapon,2hop,0.0,6.0
תפ_64232-11-22,תפ_9380-03-21,drugs,cocite,28.0,45.0
תפ_31425-08-20,תפ_59009-05-21,drugs,cocite,15.0,48.0
תפ_15091-06-21,תפ_2730-11-15,drugs,cocite,5.0,3.0
תפ_52145-01-20,תפ_60295-03-22,drugs,cocite,34.0,42.0
תפ_26856-05-16,תפ_50998-12-18,drugs,cocite,6.0,10.0
תפ_24278-11-22,תפ_34974-01-12,drugs,cocite,4.0,12.0
תפ_32895-05-22,תפ_60394-12-12,drugs,cocite,4.0,6.0
תפ_45095-04-16,תפ_59812-02-16,weapon,cocite,8.0,12.0
תפ_12708-04-14,תפ_35568-01-23,drugs,cocite,4.0,16.0
תפ_11443-11-22,תפ_27986-11-22,weapon,cocite,28.0,54.0
תפ_43983-05-19,תפ_55287-10-23,drugs,cocite,12.0,30.0
תפ_12708-04-14,תפ_32174-07-20,drugs,cocite,6.0,4.0
תפ_60295-03-22,תפ_62794-11-21,drugs,cocite,28.0,24.0
תפ_14553-12-23,תפ_55496-07-13,drugs,cocite,25.0,33.0
תפ_24278-11-22,תפ_42164-10-19,drugs,cocite,10.0,10.0
תפ_24154-01-12,תפ_33658-01-18,drugs,cocite,30.0,48.0
תפ_19985-04-14,תפ_9380-03-21,drugs,cocite,7.0,5.0
תפ_56588-03-21,תפ_7420-05-19,drugs,"1hop,2hop",1.0,4.0
תפ_32817-12-14,תפ_737-10-13,drugs,cocite,55.0,78.0
תפ_10108-11-21,תפ_58167-11-10,drugs,cocite,8.0,3.0
תפ_20414-08-12,תפ_3256-16,drugs,cocite,4.0,18.0
תפ_11592-05-19,תפ_42543-06-14,drugs,cocite,11.0,21.0
תפ_41189-09-15,תפ_42956-04-22,drugs,cocite,15.0,30.0
תפ_54176-01-13,תפ_5726-02-16,drugs,cocite,12.0,24.0
תפ_10316-06-13,תפ_33475-10-17,drugs,cocite,3.0,0.0
תפ_30643-03-18,תפ_44336-03-19,drugs,"2hop,cocite",20.0,10.0
תפ_24278-11-22,תפ_42956-04-22,drugs,cocite,10.0,12.0
תפ_35326-09-23,תפ_7676-03-23,weapon,2hop,45.0,50.0
תפ_31425-08-20,תפ_41783-12-17,drugs,cocite,15.0,54.0
תפ_42974-11-12,תפ_49875-05-23,drugs,cocite,4.0,6.0
תפ_26357-10-15,תפ_305-12-12,drugs,cocite,14.0,24.0
תפ_4730-11-21,תפ_5726-02-16,drugs,cocite,9.0,18.0
תפ_34752-02-21,תפ_60914-01-14,drugs,cocite,9.0,16.0
תפ_33666-05-15,תפ_43983-05-19,drugs,cocite,18.0,18.0
תפ_24239-05-17,תפ_59009-05-21,drugs,cocite,2.0,4.0
תפ_15927-07-23,תפ_23142-09-14,drugs,cocite,20.0,42.0
תפ_32945-06-20,תפ_4435-07-19,drugs,cocite,4.0,12.0
תפ_12699-03-18,תפ_3766-09-21,drugs,cocite,15.0,24.0
תפ_25537-07-24,תפ_32895-05-22,drugs,cocite,5.0,4.0
תפ_35326-09-23,תפ_37722-09-23,weapon,"1hop,cocite",35.0,40.0
תפ_1277-05-20,תפ_29731-05-21,drugs,cocite,2.0,3.0
תפ_53298-06-20,תפ_5341-07-19,drugs,"1hop,cocite",7.0,6.0
תפ_16540-08-21,תפ_50105-10-12,drugs,cocite,12.0,12.0
עפ_6029-03,תפ_34974-01-12,drugs,"1hop,cocite",4.0,2.0
תפ_34053-04-18,תפ_52882-04-15,drugs,cocite,22.0,56.0
תפ_24278-11-22,תפ_43875-08-17,drugs,cocite,10.0,20.0
תפ_4435-07-19,תפק_11489-02-23,drugs,cocite,8.0,12.0
תפ_327-04-17,תפ_33658-01-18,drugs,cocite,4.0,2.0
תפ_25835-05-18,תפ_60914-01-14,drugs,cocite,8.0,10.0
תפ_20414-08-12,תפ_65884-10-13,drugs,cocite,10.0,42.0
תפ_20538-11-17,תפ_54072-05-16,drugs,cocite,12.0,12.0
תפ_20414-08-12,תפ_63696-02-18,drugs,cocite,0.0,2.0
תפ_38574-12-18,תפ_5726-02-16,drugs,cocite,8.0,6.0
תפ_16389-10-13,תפ_3667-07-15,drugs,cocite,24.0,38.0
תפ_3618-03-23,תפ_9369-01-13,drugs,cocite,6.0,14.0
תפ_10150-06-13,תפ_44843-01-19,drugs,cocite,0.0,5.0
תפ_25835-05-18,תפ_54487-02-16,drugs,"2hop,cocite",0.0,2.0
תפ_23322-02-16,תפ_2717-07-16,drugs,2hop,12.0,24.0
תפ_24154-01-12,תפ_33666-05-15,drugs,cocite,0.0,12.0
תפ_20513-06-20,תפ_5726-02-16,drugs,cocite,7.0,9.0
תפ_1108-05-15,תפ_20414-08-12,drugs,cocite,10.0,22.0
תפ_25332-01-18,תפ_54026-01-20,drugs,cocite,6.0,9.0
תפ_21503-07-23,תפ_59117-03-21,drugs,cocite,0.0,0.0
תפ_14553-12-23,תפ_67029-11-18,drugs,cocite,22.0,33.0
תפ_12699-03-18,תפ_36801-10-22,drugs,cocite,4.0,2.0
תפ_20534-02-12,תפ_52417-01-13,drugs,cocite,54.0,72.0
תפ_44877-06-13,תפ_69865-03-18,drugs,cocite,24.0,36.0
תפ_39568-06-21,תפ_4760-10-18,drugs,cocite,34.0,60.0
תפ_19902-12-16,תפ_56936-07-24,drugs,2hop,46.0,72.0
תפ_1484-03-24,תפ_51797-01-21,drugs,"2hop,cocite",7.0,11.0
תפ_1788-06-17,תפ_69865-03-18,drugs,cocite,6.0,10.0
תפ_31425-08-20,תפ_45156-04-15,drugs,cocite,12.0,12.0
תפ_27593-03-13,תפ_30538-02-19,drugs,cocite,12.0,42.0
תפ_14734-11-19,תפ_42253-12-23,drugs,cocite,6.0,0.0
תפ_39308-05-15,תפ_46735-02-20,drugs,cocite,6.0,12.0
תפ_32895-05-22,תפ_44336-03-19,drugs,cocite,30.0,30.0
תפ_2548-02-19,תפ_54134-05-18,drugs,"1hop,2hop",4.0,0.0
תפ_1136-11-21,תפ_12143-06-20,drugs,cocite,1.0,0.0
תפ_39308-05-15,תפ_5649-09-21,drugs,cocite,24.0,48.0
תפ_2275-06-17,תפ_25146-11-12,drugs,cocite,6.0,12.0
תפ_1187-04-22,תפ_17677-04-17,drugs,"2hop,cocite",3.0,4.0
תפ_3256-16,תפ_42879-09-21,drugs,cocite,5.0,18.0
תפ_39491-09-17,תפ_4632-02-22,drugs,cocite,21.0,24.0
תפ_34053-04-18,תפ_59117-03-21,drugs,cocite,4.0,10.0
תפ_49845-03-24,תפ_50626-09-22,weapon,"2hop,cocite",12.0,36.0
תפ_27103-01-18,תפ_39019-05-15,drugs,cocite,6.0,6.0
תפ_1108-05-15,תפ_6749-09-22,drugs,cocite,6.0,16.0
תפ_35202-10-15,תפ_39936-04-12,drugs,cocite,22.0,42.0
תפ_58237-07-21,תפ_60842-12-14,drugs,cocite,41.0,90.0
תפ_14313-09-19,תפ_14578-04-19,drugs,cocite,8.0,14.0
תפ_42712-02-12,תפ_4911-12-16,drugs,cocite,36.0,76.0
תפ_33666-05-15,תפ_52567-05-23,drugs,cocite,7.0,18.0
תפ_16389-10-13,תפ_42712-02-12,drugs,cocite,30.0,72.0
תפ_19985-04-14,תפ_30538-02-19,drugs,cocite,18.0,39.0
תפ_26620-12-16,תפ_57425-01-22,drugs,cocite,6.0,10.0
תפ_26298-07-23,תפ_3001-08-12,drugs,2hop,1.0,6.0
תפ_17462-06-14,תפ_54340-08-19,drugs,2hop,4.0,7.0
תפ_16980-01-14,תפ_55163-03-15,drugs,"1hop,cocite",2.0,12.0
תפ_15425-02-14,תפ_46662-04-15,drugs,cocite,12.0,18.0
תפ_11370-07-16,תפ_52567-05-23,drugs,cocite,13.0,12.0
תפ_60914-01-14,תפ_62794-11-21,drugs,cocite,12.0,28.0
תפ_1788-06-17,תפ_5496-11-20,drugs,cocite,1.0,3.0
תפ_44279-06-21,תפ_70374-11-20,drugs,cocite,8.0,6.0
תפ_54340-08-19,תפ_8127-05-22,drugs,cocite,9.0,8.0
תפ_39019-05-15,תפ_47304-02-18,drugs,cocite,3.0,0.0
תפ_53625-07-22,תפ_58944-08-21,drugs,cocite,10.0,12.0
תפ_3867-05-14,תפ_53373-04-13,drugs,cocite,1.0,0.0
תפ_18320-05-19,תפ_21162-10-19,drugs,cocite,18.0,36.0
תפ_23774-03-17,תפ_58591-08-18,drugs,cocite,26.0,48.0
תפ_45644-11-22,תפ_62573-05-18,drugs,cocite,15.0,24.0
תפ_20644-11-22,תפ_41728-10-23,weapon,cocite,36.0,30.0
תפ_21280-11-18,תפ_26792-04-16,drugs,cocite,28.0,42.0
תפ_39299-11-18,תפ_57341-02-23,drugs,cocite,18.0,24.0
תפ_27295-12-17,תפ_53373-04-13,drugs,cocite,2.0,0.0
תפ_16020-10-22,תפ_67234-06-20,drugs,cocite,2.0,6.0
תפ_39299-11-18,תפ_45156-04-15,drugs,cocite,0.0,0.0
תפ_18320-05-19,תפ_66982-09-16,drugs,cocite,3.0,7.0
תפ_17677-04-17,תפ_5726-02-16,drugs,cocite,4.0,10.0
תפ_43982-06-17,תפ_5496-11-20,drugs,cocite,13.0,21.0
תפ_39936-04-12,תפ_43525-01-21,drugs,cocite,4.0,18.0
תפ_11765-09-20,תפ_809-09-18,drugs,cocite,12.0,18.0
תפ_15787-01-17,תפ_37454-03-20,drugs,"2hop,cocite",0.0,0.0
תפ_33658-01-18,תפ_7027-07-19,drugs,cocite,18.0,26.0
תפ_28451-09-17,תפ_45644-11-22,drugs,"1hop,cocite",13.0,26.0
תפ_2599-09-17,תפ_44336-03-19,drugs,cocite,0.0,36.0
תפ_1491-03-23,תפ_7027-07-19,drugs,cocite,17.0,30.0
תפ_35299-09-23,תפ_59009-05-21,drugs,cocite,5.0,4.0
תפ_21605-07-13,תפ_26357-10-15,drugs,cocite,12.0,18.0
תפ_25835-05-18,תפ_52882-04-15,drugs,cocite,22.0,52.0
תפ_48479-07-22,תפ_9369-01-13,drugs,cocite,11.0,26.0
תפ_1197-11-21,תפ_54487-02-16,drugs,2hop,0.0,4.0
תפ_6749-09-22,תפ_8988-11-22,drugs,cocite,18.0,30.0
תפ_5726-02-16,תפ_63696-02-18,drugs,cocite,10.0,16.0
תפ_36422-07-13,תפ_60394-12-12,drugs,cocite,14.0,31.0
תפ_24514-09-15,תפ_60444-08-19,drugs,"1hop,cocite",3.0,6.0
תפ_26792-04-16,תפ_32817-12-14,drugs,cocite,31.0,48.0
תפ_42879-09-21,תפ_49055-02-18,drugs,cocite,1.0,0.0
תפ_13236-03-18,תפ_41783-12-17,drugs,cocite,3.0,18.0
תפ_3766-09-21,תפ_45156-04-15,drugs,cocite,27.0,36.0
תפ_39034-01-18,תפ_44015-11-21,drugs,cocite,10.0,24.0
תפ_13935-05-24,תפ_26620-12-16,drugs,cocite,18.0,36.0
תפ_49625-04-17,תפ_60842-12-14,drugs,cocite,18.0,48.0
תפ_19827-06-15,תפ_45156-04-15,drugs,cocite,29.0,42.0
תפ_23454-02-17,תפ_67029-11-18,drugs,cocite,6.0,5.0
תפ_17021-03-13,תפ_33666-05-15,drugs,cocite,28.0,40.0
תפ_14963-02-23,תפ_4760-10-18,drugs,cocite,28.0,56.0
תפ_58591-08-18,תפ_67527-03-18,drugs,cocite,18.0,18.0
תפ_12699-03-18,תפ_3526-04-21,drugs,cocite,20.0,36.0
תפ_33666-05-15,תפ_6681-09-21,drugs,cocite,0.0,12.0
תפ_48239-03-20,תפ_7053-12-20,drugs,cocite,0.0,0.0
תפ_34974-01-12,תפ_59117-03-21,drugs,cocite,6.0,6.0
תפ_11370-07-16,תפ_16015-05-21,drugs,cocite,0.0,6.0
תפ_25537-07-24,תפ_327-04-17,drugs,cocite,1.0,4.0
תפ_25146-11-12,תפ_48983-06-18,drugs,cocite,24.0,40.0
תפ_47301-07-16,תפ_9675-11-17,drugs,cocite,2.0,0.0
תפ_7154-12-16,תפ_7414-01-15,drugs,1hop,4.0,12.0
תפ_46735-02-20,תפ_8988-11-22,drugs,cocite,12.0,18.0
תפ_15927-07-23,תפ_49932-08-21,drugs,cocite,6.0,12.0
תפ_39424-11-22,תפ_50105-10-12,drugs,cocite,26.0,48.0
תפ_33475-10-17,תפ_69278-05-18,drugs,cocite,9.0,24.0
תפ_38176-10-14,תפ_47874-04-19,drugs,cocite,24.0,42.0
תפ_47474-01-14,תפ_59117-03-21,drugs,cocite,54.0,78.0
תפ_34752-02-21,תפ_52165-12-17,drugs,cocite,3.0,12.0
תפ_3618-03-23,תפ_44279-06-21,drugs,cocite,1.0,4.0
תפ_691-09-19,תפ_809-09-18,drugs,cocite,14.0,6.0
עפ_6029-03,תפ_4911-12-16,drugs,"1hop,cocite",10.0,12.0
תפ_12158-04-23,תפ_16015-05-21,drugs,cocite,4.0,12.0
תפ_20484-05-16,תפ_48983-06-18,drugs,cocite,0.0,1.0
תפ_21384-01-23,תפ_54487-02-16,drugs,"2hop,cocite",10.0,22.0
תפ_1463-04-19,תפ_31276-05-19,drugs,cocite,6.0,2.0
תפ_1909-02-18,תפ_45798-02-16,weapon,cocite,12.0,18.0
תפ_43632-05-17,תפ_9787-04-14,drugs,2hop,17.0,24.0
תפ_32895-05-22,תפ_43875-08-17,drugs,cocite,6.0,8.0
תפ_48152-02-20,תפ_58167-11-10,drugs,"1hop,cocite",8.0,3.0
תפ_22417-12-21,תפ_33945-10-21,weapon,cocite,11.0,14.0
תפ_56762-03-21,תפ_58453-07-22,weapon,cocite,2.0,6.0
תפ_43009-08-20,תפ_59003-05-24,weapon,"2hop,cocite",18.0,18.0
תפ_24278-11-22,תפ_31276-05-19,drugs,cocite,4.0,18.0
תפ_39308-05-15,תפ_59971-01-17,drugs,cocite,18.0,24.0
תפ_10586-10-23,תפ_57687-05-22,weapon,cocite,0.0,10.0
תפ_3526-04-21,תפ_46735-02-20,drugs,cocite,14.0,24.0
תפ_39214-12-15,תפ_58237-07-21,drugs,cocite,8.0,12.0
תפ_39308-05-15,תפ_5496-11-20,drugs,cocite,7.0,9.0
תפ_45098-05-24,תפ_57498-03-19,weapon,cocite,8.0,12.0
תפ_41783-12-17,תפ_8858-10-19,drugs,cocite,9.0,6.0
תפ_49625-04-17,תפ_65884-10-13,drugs,cocite,12.0,0.0
תפ_45480-02-19,תפ_8988-11-22,drugs,cocite,8.0,8.0
תפ_13935-05-24,תפ_47474-01-14,drugs,cocite,54.0,78.0
תפ_43875-08-17,תפ_46786-01-23,drugs,cocite,25.0,40.0
תפ_10150-06-13,תפ_5687-03-23,drugs,cocite,120.0,153.0
תפ_38176-10-14,תפ_7154-12-16,drugs,cocite,24.0,42.0
תפ_27683-01-21,תפ_39034-01-18,drugs,cocite,10.0,22.0
תפ_34053-04-18,תפ_39424-11-22,drugs,cocite,2.0,10.0
תפ_42974-11-12,תפ_49932-08-21,drugs,cocite,2.0,0.0
תפ_18421-04-22,תפ_38368-09-21,weapon,2hop,20.0,46.0
תפ_34974-01-12,תפ_36831-09-13,drugs,cocite,18.0,37.0
תפ_20484-05-16,תפ_5496-11-20,drugs,cocite,5.0,6.0
תפ_18320-05-19,תפ_21355-08-18,drugs,cocite,0.0,6.0
תפ_35568-01-23,תפ_43982-06-17,drugs,cocite,4.0,12.0
תפ_21679-04-15,תפ_48974-11-20,drugs,2hop,1.0,8.0
תפ_10108-11-21,תפ_25146-11-12,drugs,cocite,15.0,30.0
תפ_35568-01-23,תפ_59009-05-21,drugs,cocite,5.0,0.0
תפ_54072-05-16,תפ_9369-01-13,drugs,cocite,3.0,14.0
תפ_1788-06-17,תפ_37265-02-20,drugs,1hop,0.0,0.0
תפ_691-09-19,תפ_701-12-16,drugs,"1hop,cocite",5.0,0.0
תפ_23454-02-17,תפ_52145-01-20,drugs,cocite,6.0,8.0
תפ_18163-03-15,תפ_45433-09-17,drugs,cocite,18.0,14.0
תפ_12699-03-18,תפ_30197-04-17,drugs,cocite,16.0,28.0
תפ_21384-01-23,תפ_54176-01-13,drugs,cocite,12.0,18.0
תפ_35326-09-23,תפ_40118-06-21,weapon,"2hop,cocite",45.0,60.0
תפ_39723-12-22,תפ_4133-01-20,weapon,cocite,6.0,8.0
תפ_1136-11-21,תפ_34752-02-21,drugs,cocite,26.0,36.0
תפ_33658-01-18,תפ_47304-02-18,drugs,cocite,6.0,6.0
תפ_27683-01-21,תפ_5496-11-20,drugs,cocite,5.0,1.0
תפ_10150-06-13,תפ_21384-01-23,drugs,cocite,18.0,27.0
תפ_34053-04-18,תפ_5649-09-21,drugs,cocite,28.0,58.0
תפ_27683-01-21,תפ_59971-01-17,drugs,cocite,30.0,34.0
תפ_20638-04-22,תפ_50777-11-23,drugs,cocite,15.0,31.0
תפ_24614-07-23,תפ_58453-07-22,weapon,cocite,0.0,0.0
תפ_33945-10-21,תפ_41754-05-22,weapon,"1hop,cocite",2.0,2.0
תפ_16015-05-21,תפ_6681-09-21,drugs,cocite,20.0,36.0
תפ_29520-01-21,תפ_33666-05-15,drugs,cocite,27.0,30.0
תפ_16015-05-21,תפ_21052-05-20,drugs,cocite,6.0,6.0
תפ_12130-05-22,תפ_43875-08-17,drugs,cocite,14.0,20.0
תפ_12699-03-18,תפ_30678-02-22,drugs,cocite,18.0,34.0
תפ_31425-08-20,תפ_38176-10-14,drugs,cocite,12.0,0.0
תפ_12130-05-22,תפ_38176-10-14,drugs,cocite,22.0,42.0
תפ_40239-09-17,תפ_60842-12-14,drugs,cocite,6.0,12.0
תפ_4001-11-12,תפ_70274-07-20,drugs,1hop,0.0,3.0
תפ_13236-03-18,תפ_30678-02-22,drugs,cocite,6.0,22.0
תפ_12158-04-23,תפ_4760-10-18,drugs,cocite,22.0,36.0
תפ_26792-04-16,תפ_55287-10-23,drugs,cocite,30.0,48.0
תפ_42164-10-19,תפ_7154-12-16,drugs,cocite,8.0,10.0
תפ_42879-09-21,תפ_51810-03-15,drugs,cocite,4.0,10.0
תפ_21384-01-23,תפ_26685-11-18,drugs,cocite,18.0,34.0
תפ_43982-06-17,תפ_48983-06-18,drugs,cocite,18.0,28.0
תפ_1491-03-23,תפ_40063-03-18,drugs,cocite,1.0,4.0
תפ_12699-03-18,תפ_27103-01-18,drugs,cocite,15.0,24.0
תפ_34497-06-22,תפ_38069-12-20,drugs,cocite,3.0,0.0
תפ_1136-11-21,תפ_12158-04-23,drugs,cocite,15.0,12.0
תפ_42543-06-14,תפ_43175-10-12,drugs,cocite,5.0,3.0
תפ_26357-10-15,תפ_54487-02-16,drugs,2hop,10.0,16.0
תפ_20414-08-12,תפ_42956-04-22,drugs,cocite,12.0,24.0
תפ_69865-03-18,תפ_7027-07-19,drugs,cocite,24.0,42.0
תפ_32895-05-22,תפ_8633-04-15,drugs,cocite,30.0,42.0
תפ_16540-08-21,תפ_58237-07-21,drugs,cocite,41.0,66.0
תפ_26928-08-19,תפ_54845-01-19,drugs,cocite,23.0,4.0
תפ_33475-10-17,תפ_6681-09-21,drugs,cocite,27.0,48.0
תפ_1057-05-15,תפ_19965-05-12,drugs,cocite,2.0,42.0
תפ_28496-07-14,תפ_29090-08-15,drugs,"1hop,cocite",2.0,2.0
תפ_13236-03-18,תפ_5775-02-18,drugs,cocite,18.0,24.0
תפ_43982-06-17,תפ_48281-08-18,drugs,cocite,12.0,23.0
תפ_28371-03-17,תפ_50219-07-15,drugs,2hop,2.0,0.0
תפ_35568-01-23,תפ_9380-03-21,drugs,cocite,7.0,4.0
תפ_30580-02-21,תפ_58505-11-19,drugs,cocite,100.0,140.0
תפ_45644-11-22,תפ_5726-02-16,drugs,cocite,2.0,0.0
תפ_31276-05-19,תפ_44843-01-19,drugs,cocite,6.0,2.0
תפ_42974-11-12,תפ_59971-01-17,drugs,cocite,22.0,30.0
תפ_17021-03-13,תפ_27593-03-13,drugs,cocite,2.0,8.0
תפ_34974-01-12,תפ_65884-10-13,drugs,cocite,12.0,42.0
תפ_57425-01-22,תפ_64232-11-22,drugs,cocite,11.0,15.0
תפ_44279-06-21,תפ_45644-11-22,drugs,cocite,8.0,16.0
תפ_27103-01-18,תפ_60295-03-22,drugs,cocite,31.0,36.0
תפ_13373-10-23,תפ_23454-02-17,drugs,cocite,24.0,38.0
תפ_30278-05-12,תפ_33338-02-20,drugs,2hop,4.0,6.0
תפ_11608-07-16,תפ_30637-02-21,drugs,2hop,48.0,66.0
תפ_1108-05-15,תפ_38014-02-22,drugs,cocite,2.0,4.0
תפ_27593-03-13,תפ_737-10-13,drugs,cocite,54.0,78.0
תפ_19985-04-14,תפ_6659-02-21,drugs,cocite,15.0,21.0
תפ_26928-08-19,תפ_44666-10-18,drugs,cocite,19.0,0.0
תפ_3867-05-14,תפ_52882-04-15,drugs,cocite,21.0,52.0
תפ_1197-11-21,תפ_429-03-17,drugs,cocite,22.0,24.0
תפ_45433-09-17,תפ_55163-03-15,drugs,cocite,16.0,0.0
תפ_46221-08-23,תפ_8203-05-23,drugs,cocite,10.0,0.0
תפ_45633-05-17,תפ_59602-07-15,drugs,cocite,30.0,36.0
תפ_12143-06-20,תפ_44877-06-13,drugs,cocite,12.0,16.0
תפ_40055-03-18,תפ_53127-06-16,drugs,cocite,9.0,14.0
תפ_15963-02-13,תפ_35299-09-23,drugs,cocite,8.0,4.0
תפ_64418-09-16,תפ_8864-08-18,drugs,cocite,9.0,26.0
תפ_38176-10-14,תפ_49244-01-22,drugs,cocite,30.0,54.0
תפ_12708-04-14,תפ_21280-11-18,drugs,cocite,10.0,22.0
תפ_14786-03-20,תפ_7420-05-19,drugs,2hop,0.0,6.0
תפ_34053-04-18,תפ_39936-04-12,drugs,cocite,2.0,2.0
תפ_31628-07-15,תפ_5496-11-20,drugs,cocite,2.0,3.0
תפ_39936-04-12,תפ_47757-02-18,drugs,cocite,30.0,48.0
תפ_26792-04-16,תפ_30197-04-17,drugs,cocite,28.0,40.0
תפ_37764-03-21,תפ_73367-01-19,drugs,cocite,17.0,30.0
תפ_26792-04-16,תפ_9369-01-13,drugs,cocite,33.0,50.0
תפ_2482-05-20,תפ_38149-09-17,drugs,cocite,3.0,0.0
תפ_39034-01-18,תפ_59009-05-21,drugs,cocite,1.0,12.0
תפ_37551-01-16,תפ_8988-11-22,drugs,cocite,6.0,6.0
תפ_16015-05-21,תפ_23408-05-15,drugs,cocite,8.0,4.0
תפ_44843-01-19,תפ_48479-07-22,drugs,cocite,14.0,26.0
תפ_29520-01-21,תפ_43525-01-21,drugs,cocite,1.0,0.0
תפ_12143-06-20,תפ_22679-09-16,drugs,cocite,30.0,42.0
תפ_10316-06-13,תפ_26357-10-15,drugs,cocite,12.0,12.0
תפ_37764-03-21,תפ_45644-11-22,drugs,cocite,7.0,12.0
תפ_39308-05-15,תפ_63696-02-18,drugs,cocite,4.0,4.0
תפ_429-03-17,תפ_58944-08-21,drugs,cocite,22.0,24.0
תפ_22679-09-16,תפ_65292-07-23,drugs,cocite,57.0,80.0
תפ_305-12-12,תפ_34053-04-18,drugs,cocite,4.0,2.0
תפ_35051-04-19,תפ_73367-01-19,drugs,1hop,6.0,6.0
תפ_14553-12-23,תפ_68645-11-20,drugs,cocite,8.0,12.0
תפ_1491-03-23,תפ_46786-01-23,drugs,cocite,18.0,30.0
תפ_10150-06-13,תפ_70374-11-20,drugs,cocite,0.0,1.0
תפ_15963-02-13,תפ_22679-09-16,drugs,cocite,60.0,78.0
תפ_42956-04-22,תפ_49932-08-21,drugs,cocite,10.0,24.0
תפ_15091-06-21,תפ_45537-07-17,drugs,cocite,4.0,18.0
תפ_34974-01-12,תפ_52417-01-13,drugs,cocite,0.0,6.0
תפ_48281-08-18,תפ_9380-03-21,drugs,cocite,1.0,7.0
תפ_40892-01-24,תפ_50105-10-12,drugs,cocite,16.0,30.0
תפ_55496-07-13,תפ_57912-07-14,drugs,cocite,3.0,3.0
תפ_15747-08-22,תפ_52882-04-15,drugs,cocite,6.0,2.0
תפ_27295-12-17,תפ_48983-06-18,drugs,cocite,6.0,10.0
תפ_29520-01-21,תפ_54487-02-16,drugs,"2hop,cocite",1.0,10.0
תפ_16389-10-13,תפ_19985-04-14,drugs,cocite,6.0,3.0
תפ_31276-05-19,תפ_54176-01-13,drugs,cocite,24.0,48.0
תפ_14684-07-24,תפ_49591-09-23,weapon,cocite,0.0,12.0
תפ_15927-07-23,תפ_69278-05-18,drugs,cocite,2.0,18.0
תפ_25835-05-18,תפ_67029-11-18,drugs,cocite,2.0,3.0
תפ_18163-03-15,תפ_35299-09-23,drugs,cocite,8.0,12.0
תפ_305-12-12,תפ_34752-02-21,drugs,cocite,5.0,12.0
תפ_47627-07-15,תפ_74742-06-20,drugs,cocite,21.0,17.0
תפ_44843-01-19,תפ_54487-02-16,drugs,2hop,8.0,10.0
תפ_47304-02-18,תפ_69865-03-18,drugs,cocite,12.0,22.0
תפ_21605-07-13,תפ_30003-03-22,drugs,cocite,24.0,42.0
תפ_37551-01-16,תפ_43982-06-17,drugs,cocite,6.0,24.0
תפ_327-04-17,תפ_37551-01-16,drugs,cocite,14.0,34.0
תפ_19965-05-12,תפ_49244-01-22,drugs,cocite,14.0,66.0
תפ_39491-09-17,תפ_65292-07-23,drugs,cocite,0.0,2.0
תפ_21339-07-21,תפ_8988-11-22,drugs,cocite,30.0,46.0
תפ_32174-07-20,תפ_52882-04-15,drugs,cocite,18.0,34.0
תפ_33666-05-15,תפ_48479-07-22,drugs,cocite,22.0,24.0
תפ_46896-11-15,תפ_5726-02-16,drugs,cocite,0.0,0.0
תפ_21605-07-13,תפ_60914-01-14,drugs,cocite,6.0,10.0
תפ_15457-09-18,תפ_2717-07-16,drugs,cocite,2.0,12.0
תפ_48152-02-20,תפ_56668-06-17,drugs,1hop,9.0,12.0
תפ_38257-03-21,תפ_47113-02-22,drugs,cocite,0.0,4.0
תפ_47627-07-15,תפ_8843-02-15,drugs,"1hop,cocite",4.0,4.0
תפ_50105-10-12,תפ_59329-02-18,drugs,cocite,36.0,63.0
תפ_27295-12-17,תפ_30538-02-19,drugs,cocite,12.0,36.0
תפ_31579-08-23,תפ_51886-02-24,drugs,cocite,33.0,48.0
תפ_50860-02-20,תפ_54072-05-16,drugs,cocite,6.0,10.0
תפ_44279-06-21,תפ_44336-03-19,drugs,cocite,28.0,28.0
תפ_33772-09-24,תפ_7520-02-24,weapon,"1hop,cocite",4.0,8.0
תפ_28107-06-20,תפ_48224-08-18,drugs,cocite,6.0,6.0
תפ_13534-04-17,תפ_59602-07-15,drugs,cocite,0.0,4.0
תפ_26620-12-16,תפ_39214-12-15,drugs,cocite,15.0,30.0
